debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,debtor_number_of_dependents,debtor_education_level,employment_year,residential_zone,criminality_level,violence_level,gangster_culture,monthly_income,monthly_expenses,asset_value,down_payment_percentage,paid_down_payment,loan_amount,interest_rate,tenor,monthly_payment,ltv,loan_purpose,loan_income_expenses_ratio,default_risk,ses,default_score,default_potential,solutions
4075827663793875,Drs. Wani Dabukke,perempuan,"Nusa Tenggara Barat, 24-05-1963",60,"Jl. Dipatiukur No. 402
Banjar, Lampung 17982",17982,10,7,Cerai mati,Profesional,CV Pradana Tbk,+62 (785) 068-0431,0,S2,5,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,20000000,11100000,720000000.0,0.2,40000000,160000000,10,36,5162749.95,75.0,kendaraan bermotor,58.01,Beresiko,Sangat Rendah,550,Netral,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
5962562056122994,Bajragin Lazuardi,perempuan,"Sulawesi Utara, 04-03-1990",33,"Jalan M.H Thamrin No. 0
Kota Administrasi Jakarta Timur, Kalimantan Tengah 08750",8750,7,19,Menikah,Pegawai Swasta,UD Suryatmi (Persero) Tbk,+62-084-308-0143,4,S1,7,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Sedang,16000000,9300000,100000000.0,0.3,150000000,350000000,7,246,2683261.94,57.14285714285714,kredit properti,40.05,Beresiko,Sangat Rendah,575,Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
9949823842649263,"R. Balamantri Firmansyah, M.Farm",laki-laki,"Kepulauan Bangka Belitung, 14-03-1970",53,"Jalan KH Amin Jasuta No. 5
Pekanbaru, SU 18077",18077,6,14,Belum menikah,Pengusaha,PD Hastuti Gunawan,+62-518-113-1528,0,S2,4,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,25000000,10400000,150000000.0,0.25,175000000,525000000,8,258,4268767.33,66.66666666666666,kredit properti,29.24,Netral,Menengah,300,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
5310256852508823,"Candra Maulana, S.Gz",laki-laki,"Riau, 17-04-1992",31,"Gang Dipatiukur No. 6
Tasikmalaya, Jambi 60799",60799,20,7,Cerai hidup,Pegawai Swasta,PD Prayoga Yulianti,+62 (061) 522 4825,0,SMP,3,Zona 3: zona permukiman kelas rendah,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Sedang,Rendah,3000000,1200000,190000000.0,0.25,100000000,300000000,11,216,3195148.93,66.66666666666666,kredit properti,177.51,Sangat Beresiko,Tidak Diketahui,750,Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
2007754282890776,Cut Vivi Uyainah,perempuan,"Sulawesi Utara, 27-01-1982",41,"Jalan Antapani Lama No. 856
Tanjungpinang, Jawa Barat 73910",73910,6,13,Cerai hidup,Pegawai Negeri,UD Hidayat Januar,+62 (0078) 733 4899,1,S1,3,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,11500000,4500000,220000000.0,0.3,150000000,350000000,8,258,2845844.89,57.14285714285714,kredit properti,40.65,Beresiko,Rendah,525,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah"
1633314676967836,Kala Melani,laki-laki,"Sumatera Utara, 11-11-1973",50,"Gg. Peta No. 278
Tasikmalaya, Papua 78056",78056,11,2,Cerai mati,Pegawai Negeri,UD Saputra,+62-0553-239-7975,3,SMA,4,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,9500000,5300000,160000000.0,0.25,75000000,225000000,6,126,2411206.02,66.66666666666666,kredit properti,57.41,Beresiko,Sangat Rendah,650,Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
2052885818039928,"Keisha Ardianto, S.T.",perempuan,"Maluku Utara, 25-09-1977",46,"Jl. Kutai No. 904
Ternate, JK 79648",79648,3,3,Menikah,Pegawai Swasta,UD Winarsih Prasasta,+62 (033) 724 9566,0,S2,5,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,23500000,6500000,500000000.0,0.25,175000000,525000000,10,252,4991595.04,66.66666666666666,kredit properti,29.36,Netral,Menengah,300,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
4648032467928492,Karta Mulyani,perempuan,"Papua Barat, 08-10-1992",31,"Jalan Yos Sudarso No. 87
Pariaman, Sulawesi Utara 28316",28316,18,15,Menikah,Buruh,PT Megantara Tbk,+62 (002) 433-5624,0,SMA,4,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,8000000,3900000,240000000.0,0.25,100000000,300000000,10,216,2999531.09,66.66666666666666,kredit properti,73.16,Sangat Beresiko,Menengah,800,Sangat Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
7866181672355753,Opan Hardiansyah,perempuan,"Sumatera Utara, 03-03-1987",36,"Gg. Veteran No. 818
Lubuklinggau, Sumatera Utara 69673",69673,14,10,Menikah,Pengusaha,UD Usamah (Persero) Tbk,+62-085-337-1098,1,D4,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,9000000,3400000,160000000.0,0.35,175000000,325000000,7,282,2351967.41,46.15384615384615,kredit properti,42.0,Beresiko,Rendah,625,Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah"
8105241447597554,R. Laras Safitri,laki-laki,"DKI Jakarta, 08-02-1969",54,"Gang Gardujati No. 1
Semarang, KI 56069",56069,19,16,Menikah,Pegawai Swasta,Perum Waskita Tbk,+62-0794-242-9793,0,S1,4,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,16500000,3400000,600000000.0,0.25,125000000,375000000,6,240,2686616.47,66.66666666666666,kredit properti,20.51,Netral,Tinggi,200,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
5932445217154112,Danang Habibi,perempuan,"Jawa Tengah, 14-02-1966",57,"Jl. Gardujati No. 678
Kota Administrasi Jakarta Utara, ST 46510",46510,18,17,Belum menikah,Profesional,Perum Napitupulu Setiawan Tbk,+62-327-403-6283,2,S1,6,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,17500000,6200000,470000000.0,0.25,100000000,300000000,9,306,2504530.32,66.66666666666666,kredit properti,22.16,Netral,Menengah,250,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
2132311992961307,Setya Riyanti,perempuan,"Kalimantan Timur, 19-02-1973",50,"Gang Suniaraja No. 322
Palangkaraya, PB 10449",10449,15,10,Cerai mati,Buruh,PT Hassanah Sitompul,+62 (096) 526 5759,0,SMA,0,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,3500000,1100000,200000000.0,0.2,8000000,32000000,6,36,973502.0,75.0,kendaraan bermotor,40.56,Baik,Rendah,325,Netral,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Bantuan Keuangan Pemerintah"
8215449746071403,"dr. Citra Handayani, S.Pt",perempuan,"Gorontalo, 07-05-1981",42,"Jalan Kutisari Selatan No. 4
Salatiga, NT 22768",22768,17,12,Cerai mati,Pengusaha,UD Megantara (Persero) Tbk,+62 (0711) 493-2219,1,S1,5,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Sedang,7500000,1900000,420000000.0,0.25,125000000,375000000,8,120,4549784.79,66.66666666666666,kredit properti,81.25,Sangat Beresiko,Menengah,800,Sangat Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
7390866284356103,Sabrina Najmudin,perempuan,"Kalimantan Tengah, 12-12-1988",35,"Jalan Pasirkoja No. 54
Probolinggo, JA 53379",53379,3,14,Cerai mati,Profesional,PD Utami Najmudin (Persero) Tbk,+62 (045) 786-0874,0,S1,5,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,6000000,1900000,390000000.0,0.2,8000000,32000000,11,18,1936593.36,75.0,kendaraan bermotor,47.23,Baik,Menengah,175,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
1090231976580072,Umaya Siregar,perempuan,"Sumatera Barat, 08-05-1994",29,"Gg. Rawamangun No. 55
Balikpapan, Sumatera Utara 72723",72723,2,6,Cerai hidup,Buruh,PD Suryatmi Hutapea (Persero) Tbk,+62 (50) 621-0844,1,D4,4,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Tinggi,16500000,3400000,130000000.0,0.2,60000000,240000000,6,36,7301264.99,75.0,kendaraan bermotor,55.73,Beresiko,Menengah,550,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
4422546403469362,Viman Lailasari,laki-laki,"Papua, 11-11-1994",29,"Jl. Medokan Ayu No. 423
Probolinggo, SG 51897",51897,6,11,Cerai hidup,Buruh,PT Prasasta Maryadi Tbk,+62-0409-125-4899,1,SMA,8,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,14000000,3600000,140000000.0,0.2,60000000,240000000,9,12,20988354.42,75.0,kendaraan bermotor,201.81,Sangat Beresiko,Menengah,800,Sangat Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
3287961308672481,Tgk. Yance Simanjuntak,laki-laki,"Papua Barat, 15-03-1984",39,"Jalan Sadang Serang No. 21
Tual, Sumatera Utara 72123",72123,4,19,Belum menikah,Profesional,CV Winarsih Kusumo (Persero) Tbk,+62-888-178-7393,3,SD,0,Zona 2: zona grosir dan manufaktur,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Sedang,4500000,1100000,230000000.0,0.25,10000000,30000000,10,12,2637476.62,66.66666666666666,kendaraan bermotor,77.57,Beresiko,Tidak Diketahui,600,Buruk,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
2353017118378128,"Cut Farah Waskita, S.Sos",laki-laki,"Kalimantan Selatan, 12-06-1986",37,"Jl. Kendalsari No. 11
Banjarbaru, SU 04786",4786,6,12,Cerai hidup,Pegawai Negeri,CV Zulaika Firgantoro,+62-51-319-6130,0,SMA,8,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,13000000,2900000,130000000.0,0.25,125000000,375000000,9,126,4611052.78,66.66666666666666,kredit properti,45.65,Beresiko,Menengah,475,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
3934725347492960,Maras Hardiansyah,perempuan,"Jawa Barat, 02-07-1994",29,"Gang Kiaracondong No. 439
Bontang, Kalimantan Utara 04052",4052,8,13,Menikah,Pengusaha,PD Sirait Kusumo Tbk,+62 (14) 438 2661,5,SMA,0,Zona 2: zona grosir dan manufaktur,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,5000000,1400000,80000000.0,0.2,8000000,32000000,6,54,677659.54,75.0,kendaraan bermotor,18.82,Sangat Baik,Rendah,200,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
5178970706554613,"Opan Maryati, M.Ak",laki-laki,"Kepulauan Riau, 06-07-1992",31,"Gg. Suniaraja No. 770
Pagaralam, Bengkulu 03290",3290,16,18,Cerai hidup,Pegawai Negeri,PT Mandala,+62 (228) 281-5701,4,S1,4,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Sedang,8000000,2800000,120000000.0,0.2,4000000,16000000,9,36,508795.72,75.0,kendaraan bermotor,9.78,Sangat Baik,Rendah,100,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
3744357933627256,"KH. Garang Fujiati, S.Kom",perempuan,"Jambi, 14-02-1966",57,"Gang Ronggowarsito No. 020
Batam, Bengkulu 37213",37213,20,13,Menikah,Pegawai Swasta,PT Haryanti Saragih,+62 (942) 781-5772,4,SMA,9,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Tinggi,Rendah,6000000,3500000,250000000.0,0.2,10000000,40000000,9,48,995401.69,75.0,kendaraan bermotor,39.82,Sangat Baik,Sangat Rendah,225,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
9463569101968817,Among Pranowo,laki-laki,"Lampung, 02-03-1989",34,"Jl. Stasiun Wonokromo No. 89
Cirebon, Papua Barat 01453",1453,1,12,Belum menikah,Pegawai Swasta,Perum Mardhiyah,+62 (0638) 353 4352,4,S2,4,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,25000000,10400000,390000000.0,0.25,175000000,525000000,6,306,3354044.25,66.66666666666666,kredit properti,22.97,Netral,Menengah,300,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
3315007716334345,Koko Sitompul,laki-laki,"Papua Barat, 16-10-1998",25,"Gang Sentot Alibasa No. 3
Tomohon, KB 57449",57449,15,11,Cerai mati,Pegawai Swasta,PD Hutasoit Sitorus Tbk,+62 (91) 478-2489,2,SMA,4,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,9000000,2900000,80000000.0,0.25,7500000,22500000,6,72,372889.98,66.66666666666666,kendaraan bermotor,6.11,Sangat Baik,Menengah,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
3646168082228778,"Eva Padmasari, S.H.",perempuan,"Riau, 23-11-1981",42,"Gang R.E Martadinata No. 48
Sawahlunto, Sumatera Barat 80904",80904,9,19,Cerai hidup,Pengusaha,PD Wahyudin Situmorang (Persero) Tbk,+62 (0718) 970-8618,0,SMA,3,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,6000000,3300000,120000000.0,0.2,6000000,24000000,6,60,463987.24,75.0,kendaraan bermotor,17.18,Sangat Baik,Sangat Rendah,150,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
8648113953506365,"KH. Kardi Kuswoyo, S.Gz",perempuan,"Kepulauan Bangka Belitung, 29-04-1989",34,"Gg. KH Amin Jasuta No. 90
Bandung, PA 85143",85143,9,17,Menikah,Profesional,PT Purnawati Tbk,+62 (77) 470-4878,0,S2,1,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,14000000,7600000,470000000.0,0.2,40000000,160000000,12,30,6199698.11,75.0,kendaraan bermotor,96.87,Sangat Beresiko,Sangat Rendah,850,Sangat Buruk,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Opsi pembayaran pokok saja"
3807348409769968,R.M. Johan Yuniar,laki-laki,"Papua Barat, 04-10-1992",31,"Jalan Astana Anyar No. 89
Sungai Penuh, DKI Jakarta 91662",91662,5,13,Menikah,Pegawai Swasta,CV Saputra Sirait Tbk,+62 (379) 035 5747,0,D4,2,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,12500000,6800000,440000000.0,0.2,40000000,160000000,9,72,2884085.95,75.0,kendaraan bermotor,50.6,Beresiko,Sangat Rendah,600,Buruk,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
1533060794215479,Ratna Pradipta,perempuan,"Jawa Tengah, 01-06-1977",46,"Jl. Sukajadi No. 21
Yogyakarta, KB 09060",9060,18,6,Menikah,Pengusaha,Perum Zulaika,+62-180-605-3583,3,SMA,4,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,4500000,2100000,100000000.0,0.3,150000000,350000000,9,252,3096033.55,57.14285714285714,kredit properti,129.0,Sangat Beresiko,Rendah,850,Sangat Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah, Opsi pembayaran pokok saja"
9652518306320480,R. Ade Hartati,laki-laki,"Kalimantan Tengah, 14-05-1968",55,"Jalan Gegerkalong Hilir No. 20
Tarakan, Maluku Utara 57040",57040,12,19,Menikah,Profesional,PT Pangestu Susanti,+62-0259-859-0945,4,S1,1,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Tinggi,Rendah,9500000,4600000,720000000.0,0.2,10000000,40000000,12,42,1171025.04,75.0,kendaraan bermotor,23.9,Sangat Baik,Tinggi,50,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
6347914725132196,Dagel Utami,laki-laki,"Kalimantan Selatan, 03-07-2000",23,"Jl. Jamika No. 681
Sukabumi, RI 10054",10054,15,10,Cerai mati,Buruh,CV Waluyo Wijayanti,+62-21-303-8336,5,D4,4,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,17000000,7500000,420000000.0,0.25,100000000,300000000,10,156,3443544.28,66.66666666666666,kredit properti,36.25,Netral,Menengah,325,Netral,"Berikan edukasi keuangan, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
6738484557077351,Sari Safitri,perempuan,"Sumatera Selatan, 05-09-1999",24,"Gg. Pacuan Kuda No. 553
Kota Administrasi Jakarta Selatan, MU 33929",33929,6,12,Cerai mati,Buruh,UD Prastuti Farida (Persero) Tbk,+62 (0938) 352 6071,0,D3,0,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Rendah,9500000,5100000,360000000.0,0.25,7500000,22500000,12,60,500500.07,66.66666666666666,kendaraan bermotor,11.38,Sangat Baik,Sangat Rendah,250,Baik,"Berikan edukasi keuangan, Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
6243063527510491,Mahmud Budiyanto,laki-laki,"Sumatera Selatan, 29-11-1992",31,"Jalan Joyoboyo No. 57
Semarang, Riau 06455",6455,12,7,Belum menikah,Profesional,UD Narpati Dabukke (Persero) Tbk,+62 (0322) 973-0604,4,SMA,6,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,12500000,6000000,80000000.0,0.3,150000000,350000000,11,354,3340444.23,57.14285714285714,kredit properti,51.39,Beresiko,Menengah,550,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
3254729750320034,"Ir. Ulya Simanjuntak, S.E.",perempuan,"Sulawesi Tengah, 21-05-1980",43,"Jl. Kutisari Selatan No. 934
Bontang, SU 85996",85996,8,19,Belum menikah,Pengusaha,PT Gunarto Pudjiastuti,+62 (26) 664 9284,3,SMA,5,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Tinggi,7000000,3100000,110000000.0,0.3,120000000,280000000,8,312,2135274.72,57.14285714285714,kredit properti,54.75,Beresiko,Rendah,600,Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah"
1652462477429057,Galar Mulyani,laki-laki,"Jawa Barat, 16-02-1999",24,"Gang BKR No. 65
Bandung, Papua 28576",28576,12,1,Belum menikah,Profesional,PT Winarno (Persero) Tbk,+62-520-748-7662,1,SMA,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Sedang,5500000,2100000,120000000.0,0.3,120000000,280000000,10,210,2828415.26,57.14285714285714,kredit properti,83.19,Sangat Beresiko,Rendah,950,Suspicious,"Debitur memiliki risiko default yang sangat tinggi, segera lakukan analisis lanjutan, Berikan edukasi keuangan, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pertimbangkan early write off, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah, Opsi pembayaran pokok saja"
2480947243801898,Ir. Rudi Nugroho,laki-laki,"Kalimantan Timur, 04-07-1973",50,"Jl. Bangka Raya No. 3
Solok, SN 03148",3148,8,13,Cerai mati,Profesional,CV Pudjiastuti Halim,+62 (989) 299 4347,4,D3,4,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Sedang,4000000,1100000,300000000.0,0.2,6000000,24000000,12,54,577357.98,75.0,kendaraan bermotor,19.91,Sangat Baik,Menengah,50,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
2745667779313392,Paulin Mulyani,laki-laki,"Riau, 06-12-1994",29,"Gang Cikapayang No. 02
Bengkulu, Banten 89488",89488,7,3,Menikah,Buruh,PD Mardhiyah (Persero) Tbk,+62 (688) 050-5778,4,SMA,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,5000000,2500000,260000000.0,0.25,125000000,375000000,10,180,4029769.19,66.66666666666666,kredit properti,161.19,Sangat Beresiko,Rendah,950,Suspicious,"Debitur memiliki risiko default yang sangat tinggi, segera lakukan analisis lanjutan, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pertimbangkan early write off, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah, Opsi pembayaran pokok saja"
