debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,debtor_number_of_dependents,debtor_education_level,employment_year,residential_zone,criminality_level,violence_level,gangster_culture,monthly_income,monthly_expenses,asset_value,collateral_offered,loan_amount,interest_rate,tenor,monthly_payment,loan_purpose,loan_income_expenses_ratio,default_risk,ses,default_score,default_potential,solutions
3463884756076445,Widya Aryani,perempuan,"Papua Barat, 11-04-1993",30,"Gg. W.R. Supratman No. 08
Bengkulu, KU 93258",93258,1,7,Belum menikah,Profesional,PD Oktaviani Winarno,+62 (0355) 693 9002,0,SMA,7,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,9000000,2700000,180000000.0,Yes,51300000,8,6,8750604.63,kredit Modal,138.9,Sangat Beresiko,Menengah,650,Buruk,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
7902593414400442,Drs. Ganep Megantara,perempuan,"Sulawesi Utara, 17-12-1960",63,"Gg. Jend. A. Yani No. 29
Balikpapan, GO 38717",38717,16,12,Belum menikah,Pegawai Swasta,PT Suryatmi Tbk,+62-0425-196-2943,0,S1,2,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,13000000,6400000,550000000.0,No,73600000,8,42,2014945.2,lainnya,30.53,Sangat Baik,Menengah,125,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
9332807491369781,"Prayoga Lestari, M.Farm",perempuan,"DI Yogyakarta, 04-08-1999",24,"Jalan S. Parman No. 74
Bekasi, DKI Jakarta 11140",11140,12,1,Menikah,Pegawai Swasta,UD Nasyidah Tbk,+62-030-322-3834,0,S2,6,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Sedang,Tidak ada,58000000,15600000,750000000.0,No,332400000,10,6,57027007.43,kredit Modal,134.5,Sangat Beresiko,Tinggi,650,Buruk,"Berikan edukasi keuangan, Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Pengelolaan Keuangan Lanjutan"
3626963091273199,Cemplunk Mulyani,laki-laki,"Lampung, 30-09-1979",44,"Gg. Setiabudhi No. 9
Pekanbaru, KR 47002",47002,10,17,Cerai mati,Pegawai Negeri,CV Pratiwi Ramadan Tbk,+62-716-947-1921,1,D4,5,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,12000000,3900000,280000000.0,Yes,67600000,6,30,2432174.88,kredit Modal,30.03,Baik,Menengah,125,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
3286609899665457,"Ajeng Suwarno, S.T.",laki-laki,"Bali, 24-10-1988",35,"Gg. Rumah Sakit No. 0
Bekasi, KB 30014",30014,6,1,Cerai mati,Profesional,PD Adriansyah,+62 (0125) 402 1054,3,SD,0,Zona 3: zona permukiman kelas rendah,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,3000000,800000,200000000.0,No,39200000,8,48,956986.56,lainnya,43.5,Baik,Tidak Diketahui,225,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
8407051472785720,Kusuma Hidayat,laki-laki,"Sulawesi Utara, 30-03-1966",57,"Gang Rajawali Timur No. 37
Mataram, KI 05609",5609,13,17,Menikah,Pengusaha,Perum Hariyah Yuniar,+62 (007) 782 8055,1,SMA,1,Zona 3: zona permukiman kelas rendah,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Tinggi,Rendah,2500000,500000,230000000.0,Yes,39500000,11,42,1137357.53,Kebutuhan darurat,56.87,Baik,Sangat Rendah,400,Netral,"Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
2060674298176122,Cahyadi Saputra,laki-laki,"Kepulauan Riau, 21-03-1994",29,"Jl. Suryakencana No. 734
Kota Administrasi Jakarta Utara, DI Yogyakarta 89681",89681,9,18,Cerai mati,Pengusaha,PT Prayoga Haryanto,+62-0858-489-2082,4,D4,11,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Sedang,Rendah,56000000,18400000,460000000.0,Yes,315600000,11,36,10332339.12,pernikahan,27.48,Netral,Sangat Tinggi,200,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
1405592821614313,"drg. Hilda Hariyah, S.I.Kom",laki-laki,"Jawa Timur, 11-05-1991",32,"Gg. BKR No. 2
Batu, Jawa Timur 15807",15807,7,9,Belum menikah,Pegawai Swasta,Perum Yolanda,+62 (031) 881-1436,3,SMA,8,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,13500000,7500000,280000000.0,Yes,72000000,11,60,1565454.46,lainnya,26.09,Baik,Sangat Rendah,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
8723817482621008,Kajen Dongoran,perempuan,"Jambi, 11-02-1997",26,"Jalan Tubagus Ismail No. 634
Mataram, SG 98107",98107,12,19,Menikah,Pegawai Negeri,UD Sinaga Tbk,+62 (97) 023 5664,1,S1,1,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Rendah,11000000,3900000,650000000.0,Yes,76100000,9,36,2419959.66,lainnya,34.08,Sangat Baik,Tinggi,125,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
5265428811012777,"Rahman Yuliarti, S.H.",laki-laki,"Riau, 13-06-1992",31,"Gang Kendalsari No. 870
Padang, KR 79108",79108,15,8,Menikah,Buruh,PT Fujiati Sitorus,+62 (24) 744 4878,0,SMA,2,Zona 2: zona grosir dan manufaktur,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Sedang,Rendah,4000000,1700000,90000000.0,Yes,22300000,6,36,678409.21,lainnya,29.5,Baik,Rendah,100,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
2361287549858477,"Kambali Wasita, M.Ak",laki-laki,"Kalimantan Barat, 25-01-1964",59,"Jl. Lembong No. 45
Denpasar, Sumatera Utara 92526",92526,1,3,Belum menikah,Profesional,CV Thamrin,+62 (11) 642-2980,0,S2,6,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Sedang,Tidak ada,70500000,16400000,770000000.0,No,406600000,6,18,23677021.63,Kebutuhan darurat,43.77,Beresiko,Sangat Tinggi,525,Buruk,"Penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
4385268345146973,Karen Hartati,laki-laki,"Jawa Tengah, 26-06-1997",26,"Gang Medokan Ayu No. 23
Sibolga, Jawa Barat 75839",75839,9,15,Menikah,Buruh,PT Mulyani,+62 (0773) 537 5147,3,S1,0,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,5000000,2500000,650000000.0,No,77500000,11,48,2003028.0,kredit pribadi,80.12,Sangat Beresiko,Tinggi,750,Sangat Buruk,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Pengelolaan Keuangan Lanjutan, Opsi pembayaran pokok saja"
5360648089731700,Oskar Wijayanti,perempuan,"Sumatera Barat, 26-04-1980",43,"Jalan Monginsidi No. 218
Purwokerto, DKI Jakarta 19626",19626,2,8,Belum menikah,Profesional,PT Megantara,+62-41-370-3897,0,SMA,3,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Tinggi,3500000,1700000,200000000.0,No,38300000,11,60,832734.8,Kebutuhan darurat,46.26,Baik,Rendah,275,Netral,"Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Bantuan Keuangan Pemerintah"
2789556523841835,Chandra Mayasari,laki-laki,"Sulawesi Utara, 07-10-1970",53,"Gg. Rumah Sakit No. 894
Tangerang Selatan, KI 55473",55473,4,10,Belum menikah,Pengusaha,PD Budiman (Persero) Tbk,+62 (866) 282-8666,2,SMA,0,Zona 3: zona permukiman kelas rendah,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Sedang,2500000,1300000,270000000.0,Yes,38700000,9,42,1077582.83,kredit Modal,89.8,Sangat Beresiko,Sangat Rendah,750,Sangat Buruk,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Opsi pembayaran pokok saja"
9811104489751888,Cut Intan Yuniar,perempuan,"Kalimantan Selatan, 01-10-1989",34,"Jl. Cikutra Barat No. 05
Surakarta, Kalimantan Utara 54661",54661,10,12,Belum menikah,Pengusaha,Perum Pradipta,+62 (50) 737-6963,3,SMA,5,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Rendah,10000000,5800000,80000000.0,Yes,52700000,12,60,1172282.39,lainnya,27.91,Netral,Sangat Rendah,200,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
6819289746440469,KH. Mitra Nainggolan,perempuan,"DKI Jakarta, 14-12-1979",44,"Jalan Abdul Muis No. 452
Tasikmalaya, Sulawesi Barat 43734",43734,19,14,Belum menikah,Pengusaha,CV Kuswoyo (Persero) Tbk,+62-012-991-4574,2,SMA,0,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Tinggi,3500000,900000,210000000.0,No,39100000,12,36,1298679.51,pernikahan,49.95,Baik,Rendah,225,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
5185645875856299,Estiono Pranowo,laki-laki,"Kalimantan Utara, 15-09-1974",49,"Gang Pasirkoja No. 547
Metro, SU 83713",83713,9,11,Cerai mati,Pegawai Negeri,Perum Sihombing Mandasari (Persero) Tbk,+62-087-943-3904,2,D4,1,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,19000000,8100000,160000000.0,No,104900000,8,36,3287184.74,lainnya,30.16,Netral,Menengah,325,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
2942076515269379,"H. Chandra Prasetya, S.E.I",laki-laki,"Kepulauan Riau, 09-08-1981",42,"Gg. Jend. Sudirman No. 267
Prabumulih, Sumatera Selatan 16323",16323,19,12,Cerai mati,Profesional,Perum Yulianti Mardhiyah (Persero) Tbk,+62 (032) 925 8721,4,D3,11,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,6500000,3700000,310000000.0,Yes,36300000,10,54,837528.39,kredit Modal,29.91,Sangat Baik,Sangat Rendah,0,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
2569545179513812,Wira Sirait,perempuan,"Aceh, 08-09-1962",61,"Jalan Ahmad Yani No. 9
Tanjungpinang, SN 11344",11344,17,1,Cerai mati,Pegawai Negeri,UD Padmasari Wacana Tbk,+62 (44) 039 6055,0,SMA,14,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,18000000,8400000,80000000.0,Yes,99600000,6,42,2635039.15,kredit Modal,27.45,Netral,Tinggi,250,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Pengelolaan Keuangan Lanjutan"
4942848216624170,Cinthia Natsir,laki-laki,"Sulawesi Tengah, 16-08-1992",31,"Gang Laswi No. 621
Parepare, KI 76807",76807,13,6,Cerai mati,Pengusaha,Perum Hidayanto (Persero) Tbk,+62 (007) 843 7328,1,D4,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,15000000,8300000,250000000.0,Yes,81200000,10,36,2620095.6,pernikahan,39.11,Baik,Sangat Rendah,225,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
8910735965641514,T. Warta Tarihoran,laki-laki,"Nusa Tenggara Timur, 02-06-1973",50,"Jl. Pasteur No. 433
Tanjungpinang, KR 53592",53592,3,13,Cerai mati,Pegawai Negeri,PT Santoso Prayoga,+62-91-118-7983,1,SMA,9,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,11000000,5400000,190000000.0,Yes,60100000,11,42,1730511.07,Kebutuhan darurat,30.9,Baik,Menengah,275,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
5047962838764090,"Jasmin Permata, S.E.",laki-laki,"Maluku, 14-07-1974",49,"Jalan Jayawijaya No. 970
Tangerang, MA 02700",2700,3,13,Belum menikah,Pegawai Negeri,PD Santoso,+62 (364) 785 0255,0,S1,18,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Rendah,Tidak ada,42000000,10900000,550000000.0,No,241100000,7,6,41007719.49,kredit Modal,131.86,Sangat Beresiko,Tinggi,650,Buruk,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Pengelolaan Keuangan Lanjutan"
2154538625700083,drg. Anastasia Gunarto,laki-laki,"Sulawesi Tenggara, 27-11-1994",29,"Gg. H.J Maemunah No. 70
Salatiga, BT 26655",26655,2,5,Cerai hidup,Buruh,PT Uwais Mandala,+62 (0529) 154-4036,1,D4,14,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,45000000,15700000,730000000.0,No,253800000,10,42,7186808.75,pernikahan,24.53,Baik,Sangat Tinggi,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
7775833072410149,Ir. Umi Yuniar,perempuan,"Kepulauan Bangka Belitung, 10-03-1966",57,"Gg. Pasteur No. 99
Cilegon, Papua 21726",21726,9,1,Cerai mati,Profesional,UD Halimah Hutasoit Tbk,+62 (68) 016-1349,1,D4,6,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,19500000,10200000,90000000.0,Yes,106300000,6,42,2812295.8,pernikahan,30.24,Netral,Sangat Rendah,325,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
3700108679659177,Galar Suwarno,laki-laki,"Papua Barat, 15-12-1995",28,"Gg. Gedebage Selatan No. 3
Pasuruan, KB 59320",59320,12,16,Cerai mati,Pengusaha,PD Waskita (Persero) Tbk,+62 (060) 929-8063,1,SMA,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Tinggi,Rendah,3500000,1300000,110000000.0,Yes,19200000,12,36,637714.75,kredit Modal,28.99,Sangat Baik,Rendah,100,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
8306732341158649,"Ir. Karen Santoso, S.H.",laki-laki,"Jawa Barat, 09-05-1985",38,"Gg. Sukabumi No. 009
Prabumulih, Sulawesi Utara 19761",19761,11,8,Menikah,Buruh,PD Dongoran (Persero) Tbk,+62 (08) 697-9926,0,SMA,1,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,3500000,1000000,190000000.0,Yes,20000000,8,12,1739768.58,pernikahan,69.59,Beresiko,Rendah,450,Netral,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah"
3936104855177118,Yani Saragih,laki-laki,"Jawa Timur, 27-06-1977",46,"Jl. Yos Sudarso No. 497
Tomohon, DI Yogyakarta 43775",43775,9,19,Belum menikah,Profesional,PT Irawan Andriani,+62-520-413-0046,0,SMA,11,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,17000000,5300000,160000000.0,Yes,96700000,8,12,8411781.09,Kebutuhan darurat,71.9,Sangat Beresiko,Tinggi,850,Sangat Buruk,"Penyusunan anggaran untuk kebutuhan mendesak, Pertimbangkan early write off, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Pengelolaan Keuangan Lanjutan, Opsi pembayaran pokok saja"
1753130108321335,Cahyo Sihombing,perempuan,"Sumatera Selatan, 01-02-1988",35,"Jl. KH Amin Jasuta No. 6
Kotamobagu, KU 54009",54009,5,19,Cerai hidup,Pengusaha,UD Wahyuni,+62 (014) 893-2218,0,SMA,21,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,6500000,2000000,80000000.0,Yes,37000000,11,6,6366018.26,pernikahan,141.47,Sangat Beresiko,Rendah,650,Buruk,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah"
7054859301699556,Artanto Sirait,laki-laki,"Gorontalo, 17-05-1975",48,"Jalan Tebet Barat Dalam No. 071
Pekanbaru, Kepulauan Riau 05599",5599,18,7,Cerai mati,Profesional,UD Mangunsong Mayasari,+62 (082) 252-8259,0,SMA,0,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Rendah,3500000,1700000,120000000.0,Yes,19300000,8,36,604791.85,pernikahan,33.6,Sangat Baik,Rendah,175,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
9081188626477276,"Olga Prayoga, S.Pd",perempuan,"Sulawesi Utara, 20-07-1970",53,"Gg. Setiabudhi No. 023
Probolinggo, YO 68537",68537,10,12,Cerai hidup,Profesional,PD Budiman Simbolon Tbk,+62 (043) 956-0434,0,SMA,5,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,8500000,3200000,90000000.0,Yes,47800000,8,42,1308619.3,pernikahan,24.69,Netral,Menengah,200,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
3577974287442251,Yusuf Rahmawati,perempuan,"Kalimantan Barat, 04-06-1987",36,"Jl. Pasteur No. 739
Gorontalo, PA 19247",19247,8,9,Cerai hidup,Pegawai Swasta,PT Mandasari Lailasari,+62 (0076) 870-7585,0,SMA,12,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,16500000,7400000,240000000.0,No,91600000,11,60,1991605.95,Kebutuhan darurat,21.89,Baik,Tinggi,200,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
9108474602119497,T. Garda Setiawan,laki-laki,"Kalimantan Barat, 21-11-1964",59,"Jalan Monginsidi No. 90
Ambon, SN 62114",62114,4,10,Cerai hidup,Pengusaha,PT Hardiansyah Mahendra (Persero) Tbk,+62-0832-771-0221,2,SMA,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,5000000,2800000,240000000.0,Yes,37200000,9,42,1035816.05,Kebutuhan darurat,47.08,Baik,Sangat Rendah,375,Netral,"Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
5455047071489334,"Ir. Pia Suartini, M.Farm",laki-laki,"Riau, 12-11-1980",43,"Gang Ahmad Dahlan No. 0
Palu, KU 16879",16879,20,7,Menikah,Buruh,CV Anggriawan Yuliarti,+62-0074-360-5772,5,D4,9,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,27500000,15000000,220000000.0,No,147500000,11,54,3475319.38,Kebutuhan darurat,27.8,Netral,Sangat Rendah,350,Netral,"Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
1723109153682195,Prabu Santoso,laki-laki,"Sulawesi Selatan, 07-01-1965",58,"Jalan HOS. Cokroaminoto No. 1
Tanjungbalai, SB 95729",95729,15,7,Belum menikah,Pengusaha,PT Safitri Mangunsong Tbk,+62 (88) 525 0117,0,SMA,9,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,15000000,4800000,240000000.0,No,85200000,12,18,5195670.48,kredit pribadi,50.94,Beresiko,Tinggi,400,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Pengelolaan Keuangan Lanjutan"
9996335512816627,Bakianto Latupono,laki-laki,"Kalimantan Timur, 19-10-1961",62,"Gang Dipenogoro No. 832
Lhokseumawe, Bali 36237",36237,11,17,Menikah,Pegawai Swasta,CV Palastri Wahyuni,+62 (033) 531 8948,0,S1,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,9000000,3300000,610000000.0,No,76700000,6,42,2029191.79,kredit Modal,35.6,Sangat Baik,Tinggi,175,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
1636031920554679,"drg. Maya Siregar, S.E.I",laki-laki,"Sulawesi Barat, 26-06-1983",40,"Jalan Bangka Raya No. 3
Bima, Sulawesi Selatan 60628",60628,16,18,Cerai hidup,Buruh,Perum Wasita Purnawati Tbk,+62 (68) 433-4520,4,SMA,1,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,5000000,1300000,120000000.0,Yes,26700000,9,12,2334954.43,lainnya,63.11,Beresiko,Rendah,450,Netral,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah"
5418011964186101,"Widya Napitupulu, S.T.",laki-laki,"Kalimantan Selatan, 06-08-1993",30,"Gg. S. Parman No. 8
Singkawang, JK 09043",9043,1,5,Cerai hidup,Pengusaha,Perum Haryanto Hartati (Persero) Tbk,+62 (84) 721 0556,2,SMA,6,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Rendah,9500000,2100000,290000000.0,No,53900000,6,6,9141195.06,kredit pribadi,123.53,Sangat Beresiko,Menengah,650,Buruk,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
1336890750972968,"Najam Budiman, S.Sos",laki-laki,"Jawa Barat, 16-12-1962",61,"Gang Joyoboyo No. 62
Surabaya, Nusa Tenggara Barat 98816",98816,8,18,Cerai mati,Pengusaha,CV Pratama Saptono,+62 (043) 130 4263,3,S2,10,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Sedang,Tidak ada,78500000,16000000,990000000.0,Yes,453500000,11,30,17359101.96,pernikahan,27.77,Baik,Sangat Tinggi,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
3968444190927202,"Pandu Haryanto, M.Farm",perempuan,"DI Yogyakarta, 11-11-2000",23,"Gg. Cikapayang No. 7
Sawahlunto, Aceh 44059",44059,19,15,Menikah,Pegawai Swasta,PD Nainggolan Lazuardi,+62 (040) 630 8863,3,S2,7,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Sedang,Tidak ada,51500000,23600000,580000000.0,No,283900000,12,36,9429542.56,Kebutuhan darurat,33.8,Baik,Tinggi,275,Netral,"Berikan edukasi keuangan, Pertimbangkan Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Pengelolaan Keuangan Lanjutan"
6773240720619807,"T. Jaswadi Sitompul, M.Farm",laki-laki,"Maluku, 19-07-1963",60,"Jl. Pacuan Kuda No. 3
Padang, PA 67306",67306,11,18,Menikah,Pegawai Negeri,Perum Tampubolon Simbolon Tbk,+62-63-629-3305,2,S1,14,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Sedang,Tidak ada,56500000,33800000,130000000.0,No,304200000,12,42,8905645.44,pernikahan,39.23,Netral,Sangat Rendah,325,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
