debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_education_level,debtor_address,debtor_latitude,debtor_longitude,debtor_zip,debtor_rt,debtor_rw,employment_status,debtor_working_day,debtor_working_time,tenor,best_time_to_bill
5.82941E+15,Aisyah Melani,perempuan,"Jawa Timur, 06-05-1970",53,SMA,"Jawa Tengah, Jawa, Indonesia",-6.520484075,111.414244,34783,11,3,Employed,Senin-Jumat,Pagi-Sore,70,Malam
7.68342E+15,Kacung Sirait,perempuan,"Sulawesi Utara, 21-02-1965",58,SMA,"Sragen, Jawa Tengah, Jawa, Indonesia",-7.287635167,110.8592725,81184,14,4,Employed,Senin-Jumat,Malam-Pagi,210,Siang
2.31608E+15,Dr. Elisa Hutagalung,laki-laki,"Banten, 02-10-1998",25,S3,"Karangbungur, Sumedang, Jawa Barat, Indonesia",-6.632383721,107.9139523,22600,13,20,Employed,Senin-Jumat,Pagi-Sore,237,Malam
3.18608E+15,Daliono Purwanti,laki-laki,"Kalimantan Selatan, 20-09-1989",34,SMA,"Loji, Sukabumi, Jawa Barat, Indonesia",-7.067697948,106.5914882,55236,2,16,Employed,Senin-Jumat,Pagi-Malam,36,Sore
8.38569E+15,Martaka Tarihoran,perempuan,"Jambi, 12-11-1974",49,SMA,"Jawa Tengah, Jawa, Indonesia",-6.592203112,109.0793154,18750,10,16,Employed,Senin-Jumat,Pagi-Malam,328,Sore
8.72062E+15,Lili Prasetyo,laki-laki,"Sumatera Barat, 26-06-1997",26,SMA,"Pamagersari, Bogor, Jawa Barat, Indonesia",-6.472294554,106.4716305,91252,8,7,Self-Employed,Senin-Jumat,Pagi-Sore,79,Malam
2.43626E+15,"Dr. Oni Mustofa, M.M.",perempuan,"Nusa Tenggara Timur, 14-05-1972",51,S2,"Banten, Jawa, Indonesia",-7.029712094,106.1604049,13418,17,14,Self-Employed,Senin-Jumat,Pagi-Sore,67,Malam
2.1611E+15,dr. Zaenab Pratiwi,perempuan,"Kalimantan Barat, 19-10-1967",56,S1,"Jawa Tengah, Jawa, Indonesia",-7.966381315,109.3749339,82893,19,7,Full-time,Senin-Jumat,Pagi-Sore,240,Malam
6.45162E+15,Cahyanto Waskita,laki-laki,"Jawa Timur, 06-07-1974",49,S1,"Kincang Wetan, Madiun, Jawa Timur, 63125, Indonesia",-7.615839753,111.4702748,86552,12,20,Full-time,Senin-Jumat,Pagi-Sore,223,Malam
4.17498E+15,"Cut Sari Prasetya, M.TI.",laki-laki,"Bali, 30-07-1972",51,D4,"Ciawi, Bogor, Jawa Barat, 16720, Indonesia",-6.760566769,106.9463931,70690,4,20,Employed,Senin-Jumat,Pagi-Sore,21,Malam
3.92065E+15,Dt. Wira Simbolon,perempuan,"Jambi, 28-08-2000",23,SMA,"Selomangu, Tenggulangharjo, Batang, Jawa Tengah, Jawa, 51271, Indonesia",-6.990767749,109.9072524,19237,7,13,Full-time,Senin-Minggu,Pagi-Sore,310,Malam
1.73252E+15,Atmaja Simanjuntak,perempuan,"Bengkulu, 07-08-1970",53,D4,"Cijemit, Jawa Barat, Indonesia",-7.057054469,108.5072135,94437,7,11,Full-time,Senin-Jumat,Pagi-Sore,125,Malam
8.1747E+15,"Ulva Saefullah, S.Pd",perempuan,"Sulawesi Selatan, 19-03-1998",25,S2,"Jawa Timur, Jawa, 63263, Indonesia",-7.474433842,111.1898167,19547,10,5,Part-time,Senin-Jumat,Pagi-Siang,182,Sore
1.62225E+15,Ratna Nurdiyanti,perempuan,"Kalimantan Barat, 07-01-1993",30,SMP,"Gembongan, Blitar, Jawa Timur, 64153, Indonesia",-7.995023407,112.0982007,41910,2,11,Employed,Senin-Jumat,Pagi-Sore,126,Malam
7.54316E+15,Lala Usamah,laki-laki,"Maluku, 31-03-1992",31,S2,"Jawa Tengah, Jawa, Indonesia",-6.359626223,109.1992411,54764,17,15,Part-time,Senin-Jumat,Pagi-Siang,251,Sore
5.56859E+15,"Ilyas Wahyudin, M.Farm",laki-laki,"Kalimantan Utara, 08-11-1992",31,D4,"Klumbeyan, Muntung, Temanggung, Jawa Tengah, Jawa, 56255, Indonesia",-7.25649008,110.0022781,85782,7,4,Employed,Senin-Jumat,Pagi-Sore,205,Malam
1.09213E+15,Vanesa Dongoran,perempuan,"Jambi, 23-04-1969",54,SMA,"Klakah, Klakahkasihan, Pati, Jawa Tengah, Jawa, Indonesia",-6.658343084,110.9372591,29211,16,19,Self-Employed,Senin-Jumat,Pagi-Sore,193,Malam
6.16998E+15,Ozy Yolanda,perempuan,"Kepulauan Riau, 25-09-1995",28,SMP,"Gunung Endut, Sukabumi, Jawa Barat, Jawa, Indonesia",-6.823927005,106.6606042,65162,14,10,Full-time,Senin-Minggu,Siang-Sore,324,Pagi
9.02779E+15,"Hasna Pratama, S.Kom",laki-laki,"Sulawesi Barat, 17-02-1994",29,SMP,"Karangrejo, Grobogan, Jawa Tengah, Jawa, Indonesia",-7.120552325,111.1978792,46429,19,13,Employed,Sabtu-Minggu,Malam-Pagi,18,Siang
6.83744E+15,"R. Ulva Wahyuni, S.Farm",perempuan,"Nusa Tenggara Timur, 04-11-1963",60,D3,"Garut, Jawa Barat, Indonesia",-7.575766052,107.7715592,60483,4,17,Employed,Senin-Jumat,Pagi-Sore,277,Malam
7.70363E+15,Iriana Prayoga,perempuan,"Kalimantan Timur, 25-09-1984",39,SMP,"Kedungtulup, Rembang, Jawa Tengah, Jawa, Indonesia",-6.823667562,111.2746401,45104,17,20,Full-time,Senin-Jumat,Pagi-Sore,265,Malam
7.77749E+15,Sutan Edi Halimah,perempuan,"Sumatera Selatan, 11-02-1993",30,D3,Address not found,-7.711602125,106.2252437,56253,19,19,Full-time,Senin-Jumat,Pagi-Sore,33,Malam
4.43182E+15,Yuliana Nasyidah,perempuan,"Kalimantan Barat, 23-03-1981",42,S1,"Karangsalam, Banyumas, Jawa Tengah, Jawa, 53192, Indonesia",-7.562114615,109.3128801,97657,12,6,Part-time,Senin-Jumat,Pagi-Siang,220,Malam
8.40041E+15,"Puti Maimunah Latupono, M.Ak",perempuan,"Kalimantan Tengah, 26-07-1962",61,SD,"Kedungdawa, Kabupaten Indramayu, Jawa Barat, Indonesia",-6.433251282,108.0287841,38291,18,16,Full-time,Senin-Minggu,Siang-Sore,349,Malam
9.11784E+15,"Laras Andriani, S.E.",perempuan,"Kalimantan Timur, 16-01-1989",34,SMA,"Pulung Merdiko, Ponorogo, Jawa Timur, Indonesia",-7.879229882,111.6139213,9243,13,2,Part-time,Senin-Jumat,Malam-Pagi,333,Sore
5.33313E+15,Daruna Hutasoit,laki-laki,"Sulawesi Utara, 13-04-1999",24,D3,"Lebak, Banten, Indonesia",-6.94124448,106.3300542,60851,3,19,Self-Employed,Senin-Jumat,Pagi-Sore,9,Malam
5.1675E+15,dr. Ilsa Budiman,perempuan,"Kalimantan Selatan, 28-03-1960",63,S2,"Klodan, Nganjuk, Jawa Timur, Indonesia",-7.774714071,111.8509397,84638,8,10,Employed,Senin-Jumat,Siang-Malam,353,Pagi
8.14712E+15,Drs. Lurhur Saefullah,perempuan,"Riau, 31-05-1976",47,SMA,"Jawa Timur, Jawa, Indonesia",-6.660454752,111.9469773,57147,16,14,Full-time,Senin-Minggu,Siang-Sore,335,Pagi
6.31406E+15,"R. Prasetyo Pangestu, S.Gz",laki-laki,"Sumatera Utara, 27-03-1982",41,SMP,"Panawa, Garut, Jawa Barat, Indonesia",-7.330213128,107.7176823,65464,11,20,Employed,Senin-Jumat,Malam-Pagi,219,Siang
5.9011E+15,Hasta Nababan,perempuan,"Kalimantan Selatan, 21-10-1983",40,S1,"Jawa Barat, Jawa, Indonesia",-7.610682623,106.6358643,71502,14,15,Part-time,Senin-Minggu,Sore-Malam,148,Siang
1.11353E+15,"Cut Lala Firgantoro, S.Gz",perempuan,"Sulawesi Utara, 15-01-1982",41,SD,"Kebakalan, Kebumen, Jawa Tengah, Jawa, 54353, Indonesia",-7.586363745,109.6691206,87265,9,1,Part-time,Senin-Minggu,Sore-Malam,293,Pagi
6.80852E+15,Cengkir Mandasari,perempuan,"Bali, 05-01-1967",56,SMP,"Jatibarang, Brebes, Jawa Tengah, Jawa, Indonesia",-6.964965136,109.0541495,4806,3,2,Employed,Senin-Jumat,Siang-Sore,165,Pagi
6.8919E+15,"dr. Diah Purwanti, M.Farm",laki-laki,"Kalimantan Timur, 16-05-1960",63,SMP,"Jawa Tengah, Jawa, Indonesia",-6.435341527,111.1432954,85719,1,3,Full-time,Senin-Jumat,Pagi-Sore,55,Malam
2.41407E+15,Eka Anggraini,perempuan,"Maluku, 29-02-1992",31,SMA,"Parakanhonje, Tasikmalaya, Jawa Barat, Indonesia",-7.601180511,108.1063656,15239,8,11,Employed,Senin-Jumat,Pagi-Sore,85,Malam
3.70111E+15,Cahyanto Samosir,laki-laki,"DKI Jakarta, 26-09-1979",44,SMA,"Jawa Tengah, Jawa, Indonesia",-6.4461786,110.6840031,79505,20,13,Employed,Senin-Jumat,Pagi-Malam,40,Siang
3.74204E+15,Uli Prabowo,perempuan,"Jambi, 16-12-1987",36,D4,"Jawa Barat, Jawa, Indonesia",-6.746821896,108.7577476,60175,12,5,Full-time,Senin-Jumat,Siang-Sore,128,Pagi
6.60385E+15,"Balangga Kusumo, S.Psi",laki-laki,"Bali, 08-09-1982",41,SMP,"SUMBER, Rembang, Jawa Tengah, Jawa, Indonesia",-6.808963341,111.2619938,77669,12,17,Full-time,Senin-Jumat,Siang-Malam,67,Pagi
8.2244E+15,Prasetya Saefullah,perempuan,"Kalimantan Selatan, 16-09-1986",37,SMA,"Susukan, Cianjur, Jawa Barat, Jawa, Indonesia",-6.964957382,107.1150408,62341,6,3,Employed,Senin-Minggu,Siang-Sore,90,Malam
9.3541E+15,drg. Adiarja Nashiruddin,laki-laki,"Nusa Tenggara Barat, 30-11-1999",24,SMA,"Pananggapan, Cianjur, Jawa Barat, Indonesia",-7.345183068,107.1190331,94456,18,11,Full-time,Senin-Jumat,Pagi-Sore,9,Malam
8.86904E+15,Ir. Pangestu Sitorus,perempuan,"Maluku, 11-07-1996",27,SMA,"RW 01 DESA CIGANJENG, Ciganjeng, Pangandaran, Jawa Barat, Jawa, Indonesia",-7.575026686,108.7258215,33102,8,18,Part-time,Senin-Jumat,Siang-Sore,172,Pagi
1.55494E+15,dr. Yahya Wibowo,laki-laki,"Sulawesi Tengah, 31-07-1963",60,S1,"Wirosari, Grobogan, Jawa Tengah, Jawa, 58192, Indonesia",-7.069782923,111.0982698,9777,1,15,Self-Employed,Senin-Jumat,Pagi-Sore,18,Malam
1.20449E+15,"Tami Natsir, S.E.",perempuan,"Nusa Tenggara Timur, 21-08-1989",34,SMA,"Taraju, Tasikmalaya, Jawa Barat, Indonesia",-7.47715373,107.9635304,40032,15,19,Full-time,Senin-Jumat,Malam-Pagi,310,Siang
9.86759E+15,Putri Winarno,perempuan,"Aceh, 25-04-1967",56,S2,"Paten, Rowosari, Batang, Jawa Tengah, Jawa, 51271, Indonesia",-6.994404454,109.9333451,84814,16,6,Employed,Senin-Jumat,Pagi-Sore,216,Malam
1.66994E+15,"Drs. Siska Pertiwi, S.Psi",perempuan,"Sumatera Barat, 30-10-1966",57,SMA,"Jalan Tol Jakarta–Cikampek II, Desa Tamansari, Jawa Barat, Jawa, Indonesia",-6.431596437,107.3243782,59378,11,14,Full-time,Sabtu-Minggu,Siang-Sore,319,Pagi
5.95645E+15,"Puti Cornelia Latupono, M.M.",perempuan,"Kepulauan Riau, 04-07-1984",39,S2,"Banten, Jawa, Indonesia",-7.16090785,105.9615835,45692,19,2,Full-time,Senin-Jumat,Sore-Malam,306,Siang
6.71823E+15,Talia Kurniawan,perempuan,"Bengkulu, 08-05-1960",63,SMA,"Jawa Tengah, Jawa, Indonesia",-6.655058778,110.0280644,70037,15,9,Self-Employed,Senin-Jumat,Sore-Malam,226,Siang
1.89791E+15,Pangestu Hardiansyah,laki-laki,"Sulawesi Selatan, 14-11-1971",52,D4,"Jawa Tengah, Jawa, Indonesia",-7.880725077,109.746259,26043,7,7,Full-time,Senin-Jumat,Malam-Pagi,280,Pagi
4.37303E+15,Eman Prasasta,laki-laki,"Sulawesi Utara, 30-12-1982",41,SMA,"Mantingan, Magelang, Jawa Tengah, Jawa, 56483, Indonesia",-7.631309207,110.3138216,623,4,6,Employed,Senin-Jumat,Pagi-Sore,113,Malam
7.58803E+15,Tgk. Daliman Susanti,laki-laki,"Riau, 12-12-1975",48,D4,"Jawa Barat, Jawa, Indonesia",-7.858800527,108.1145575,43987,9,2,Employed,Senin-Jumat,Siang-Sore,102,Pagi
7.27833E+15,Titin Samosir,laki-laki,"Sumatera Utara, 23-12-1964",59,SMA,"DUSUN CININDA, Layabakti, Tasikmalaya, Jawa Barat, Indonesia",-7.438987955,108.078228,94424,12,13,Self-Employed,Senin-Jumat,Malam-Pagi,121,Siang
3.70457E+15,"Raihan Usada, M.Pd",laki-laki,"Nusa Tenggara Barat, 12-02-1973",50,SD,"Garut, Jawa Barat, Indonesia",-7.565718029,107.7318219,74431,18,9,Full-time,Senin-Jumat,Sore-Malam,312,Pagi
9.16763E+15,Jelita Tarihoran,perempuan,"Maluku, 19-01-1989",34,S1,"Jalan Salam Permai, Cianjur, Jawa Barat, Jawa, 43211, Indonesia",-6.826544872,107.1259702,63013,4,5,Full-time,Senin-Jumat,Pagi-Sore,169,Malam
2.75886E+15,Dr. Hafshah Andriani,laki-laki,"Maluku, 24-12-1965",58,D4,"Pagongsoran, Pemalang, Jawa Tengah, Jawa, 52361, Indonesia",-6.969646427,109.3827227,45593,15,11,Self-Employed,Senin-Jumat,Siang-Sore,39,Pagi
3.08184E+15,"H. Opung Mustofa, S.I.Kom",perempuan,"Papua Barat, 17-04-1972",51,S2,"Muara, Lebak, Banten, Indonesia",-6.780636779,105.9287741,45516,17,7,Self-Employed,Senin-Jumat,Siang-Sore,45,Pagi
4.73812E+15,Salwa Sitorus,laki-laki,"Sulawesi Utara, 02-04-1991",32,D4,"Jawa Tengah, Jawa, Indonesia",-6.355650426,110.300751,20515,5,14,Full-time,Senin-Jumat,Pagi-Malam,264,Siang
8.92059E+15,Lamar Hardiansyah,perempuan,"Sulawesi Selatan, 16-06-1995",28,S1,"Ciherang, Ciomas, Bogor, Jawa Barat, Jawa, 16117, Indonesia",-6.60398771,106.7440135,74644,4,15,Self-Employed,Senin-Jumat,Pagi-Siang,215,Sore
6.0476E+15,Iriana Winarno,perempuan,"Nusa Tenggara Barat, 12-03-1980",43,S3,"Mojolali, Krandan, Pati, Jawa Tengah, Jawa, 25029, Indonesia",-6.652852834,111.0843547,6755,12,17,Employed,Senin-Jumat,Pagi-Sore,277,Malam
4.72016E+15,"Rachel Puspasari, S.Pt",perempuan,"Papua Barat, 03-08-1966",57,SMP,"Banten, Jawa, Indonesia",-7.108019232,105.9058293,46746,3,17,Employed,Senin-Jumat,Pagi-Sore,303,Malam
2.02958E+15,"Prabu Rajasa, S.H.",perempuan,"Kalimantan Tengah, 11-06-1966",57,SMA,"Banten, Jawa, Indonesia",-7.24377645,106.0738936,33453,17,4,Part-time,Senin-Jumat,Sore-Malam,286,Siang
6.63801E+15,"Drs. Waluyo Mangunsong, S.Sos",perempuan,"Kepulauan Riau, 21-02-1973",50,S1,"Gentan, Tukang, Semarang, Jawa Tengah, Jawa, Indonesia",-7.309982742,110.5813333,46112,3,4,Self-Employed,Senin-Jumat,Pagi-Siang,309,Malam
7.13769E+15,Ajeng Oktaviani,laki-laki,"Sulawesi Tenggara, 24-09-1960",63,SMA,"Jawa Tengah, Jawa, Indonesia",-6.775776048,109.1851006,41641,7,16,Self-Employed,Senin-Jumat,Pagi-Siang,325,Malam
9.91576E+15,Viman Hariyah,perempuan,"Kalimantan Barat, 21-12-1973",50,SMP,"Bulak, Jawa Barat, 45162, Indonesia",-6.658517834,108.4384433,28937,13,9,Self-Employed,Senin-Jumat,Sore-Malam,176,Siang
5.86345E+15,Talia Suryono,perempuan,"Sulawesi Selatan, 23-09-1995",28,SMP,"Pasir Tanjung, Tanjungsari, Bogor, Jawa Barat, Indonesia",-6.603898138,107.1246344,39806,12,14,Full-time,Senin-Minggu,Pagi-Sore,263,Malam
6.09144E+15,Ani Lailasari,perempuan,"DI Yogyakarta, 04-08-1971",52,S1,"Bitingan, Banjarnegara, Jawa Tengah, Jawa, 53456, Indonesia",-7.179503167,109.8875178,51523,14,19,Employed,Senin-Jumat,Pagi-Siang,278,Sore
9.91567E+15,Daliono Maheswara,perempuan,"Jawa Tengah, 28-05-1967",56,S1,"Jawa Barat, Jawa, Indonesia",-7.918745372,108.3140609,43739,16,18,Self-Employed,Senin-Jumat,Pagi-Malam,102,Siang
6.82335E+15,Harjo Waskita,perempuan,"Riau, 16-04-1977",46,SMP,"Tlogourang, Blimbing, Kendal, Jawa Tengah, Jawa, 51381, Indonesia",-7.116301855,110.266925,10715,9,10,Full-time,Senin-Jumat,Pagi-Sore,309,Malam
2.18216E+15,Purwadi Winarsih,perempuan,"Lampung, 28-07-1977",46,SMA,Address not found,-7.948428893,106.8852934,2079,1,17,Part-time,Senin-Jumat,Sore-Malam,86,Siang
2.41313E+15,Eka Prakasa,laki-laki,"Sulawesi Selatan, 17-12-1968",55,SMP,"Bangsri, Jombang, Jawa Timur, Jawa, Indonesia",-7.454278505,112.1797635,13805,6,12,Full-time,Senin-Jumat,Pagi-Sore,179,Malam
6.59693E+15,Ella Suryatmi,laki-laki,"Papua Barat, 01-03-1962",61,S1,"Kantor Kelurahan Rajawetan, Jalan Raya Balapulang-Margasari, Banjaranyar, Tegal, Jawa Tengah, Jawa, 52464, Indonesia",-7.134657339,109.0792581,41367,11,9,Self-Employed,Senin-Jumat,Malam-Pagi,92,Pagi
3.42803E+15,Ifa Thamrin,laki-laki,"Sumatera Selatan, 16-06-1962",61,SD,"Ngadiluwih, Karanganyar, Jawa Tengah, Jawa, 57141, Indonesia",-7.636918204,110.998348,18630,16,4,Full-time,Senin-Jumat,Malam-Pagi,242,Siang
1.19067E+15,Lanjar Purnawati,perempuan,"Kalimantan Tengah, 31-07-1990",33,S1,"Karangasem, Sukoharjo, Jawa Tengah, Jawa, 57652, Indonesia",-7.751325437,110.840106,96522,1,9,Employed,Senin-Jumat,Pagi-Sore,107,Malam
7.10391E+15,Jagaraga Jailani,laki-laki,"Kepulauan Bangka Belitung, 29-12-1976",47,S1,"Bogor Selatan, Bogor, Jawa Barat, 16136, Indonesia",-6.657534581,106.7879287,949,2,18,Part-time,Senin-Jumat,Siang-Sore,145,Pagi
1.0824E+15,"Widya Ramadan, M.Pd",perempuan,"Gorontalo, 28-12-1987",36,SMA,"Banten, Jawa, Indonesia",-7.063668559,105.9065212,44602,9,13,Full-time,Senin-Minggu,Pagi-Sore,227,Malam
9.81796E+15,Bambang Widodo,laki-laki,"Banten, 23-01-1967",56,D4,"Jawa Timur, Jawa, Indonesia",-6.606084662,111.8568767,69335,8,2,Self-Employed,Sabtu-Minggu,Pagi-Sore,172,Malam
8.13763E+15,Hj. Vanesa Nuraini,perempuan,"Sulawesi Utara, 24-04-1995",28,D4,"Kertasari, Tasikmalaya, Jawa Barat, Indonesia",-7.704329076,108.0987866,99397,19,16,Employed,Senin-Jumat,Pagi-Sore,286,Malam
4.55136E+15,Sutan Cakrabirawa Dongoran,perempuan,"Papua Barat, 23-08-1996",27,S1,"Pangandaran, Jawa Barat, Indonesia",-7.599792355,108.553431,66962,19,10,Employed,Senin-Jumat,Pagi-Siang,332,Sore
7.5017E+15,"H. Sakti Tampubolon, S.Pd",perempuan,"Sulawesi Tengah, 14-12-1991",32,SMA,"Kadumanis, Brebes, Jawa Tengah, Jawa, Indonesia",-7.195545448,108.8818653,57033,2,3,Full-time,Senin-Jumat,Pagi-Sore,212,Malam
3.09713E+15,"Ami Yolanda, S.Pd",perempuan,"Sumatera Barat, 22-06-1970",53,SMA,"Kp. Parakan Badak, Jawa Barat, Indonesia",-6.546484182,107.2460942,50573,8,5,Employed,Senin-Jumat,Malam-Pagi,290,Sore
9.46802E+15,Padma Lazuardi,perempuan,"Kalimantan Utara, 12-11-1996",27,S2,"Jalan Bojong Koneng, 17, Cipada, Bandung Barat, Jawa Barat, Indonesia",-6.796834001,107.5180793,25439,2,14,Employed,Senin-Jumat,Pagi-Sore,18,Malam
5.5285E+15,"Kenzie Dongoran, S.Pt",perempuan,"Gorontalo, 02-07-1998",25,D3,"Sukabumi, Jawa Barat, Indonesia",-6.982193785,106.8160149,99688,8,14,Employed,Senin-Jumat,Pagi-Sore,195,Malam
7.04797E+15,"drg. Ika Kusumo, S.Pd",laki-laki,"Sulawesi Utara, 17-06-1991",32,D3,"Wonogiri, Jawa Tengah, Jawa, Indonesia",-7.869693992,110.8366984,61037,19,1,Part-time,Senin-Jumat,Pagi-Siang,10,Sore
4.81474E+15,"Danuja Nainggolan, S.I.Kom",laki-laki,"Jawa Barat, 28-04-1966",57,S2,"Weru, Sukoharjo, Jawa Tengah, 57562, Indonesia",-7.772633017,110.7518468,65030,14,2,Full-time,Senin-Jumat,Pagi-Sore,7,Malam
3.83429E+15,Kacung Damanik,perempuan,"Jambi, 20-07-1965",58,S2,"Kendalrejo, Pemalang, Jawa Tengah, Indonesia",-6.806662942,109.4923578,68868,18,12,Employed,Senin-Minggu,Pagi-Malam,308,Sore
7.78562E+15,"Oliva Mulyani, M.Kom.",perempuan,"Sumatera Selatan, 08-02-1989",34,D4,"Cirukem, Jawa Barat, 45514, Indonesia",-7.017865486,108.511139,4779,9,7,Self-Employed,Senin-Jumat,Siang-Sore,162,Malam
1.85827E+15,Sutan Jaiman Narpati,laki-laki,"Sulawesi Utara, 25-03-1995",28,SMA,"Cerme, Boyolali, Jawa Tengah, Jawa, Indonesia",-7.172662773,110.742401,24576,12,19,Employed,Senin-Minggu,Pagi-Sore,322,Malam
7.31557E+15,KH. Balapati Puspita,laki-laki,"Aceh, 09-08-1998",25,D3,"Jawa Tengah, Jawa, Indonesia",-6.777516076,109.430669,69057,10,20,Full-time,Senin-Minggu,Siang-Malam,59,Pagi
5.60912E+15,"Violet Widiastuti, S.Gz",perempuan,"Nusa Tenggara Barat, 05-07-1967",56,SD,"Daleman, Tinanding, Grobogan, Jawa Tengah, Jawa, 58164, Indonesia",-7.04772349,110.679663,45945,18,20,Full-time,Senin-Jumat,Pagi-Siang,21,Sore
2.7552E+15,"Eka Puspita, S.Psi",perempuan,"Jawa Timur, 31-07-1975",48,S1,"Jayasari, Pangandaran, Jawa Barat, 46392, Indonesia",-7.547564628,108.3570661,18178,11,16,Employed,Senin-Jumat,Siang-Sore,42,Pagi
5.1057E+15,"Cut Widya Prastuti, S.Pd",perempuan,"Kepulauan Bangka Belitung, 29-01-1993",30,SMA,"Kaliagung, Sentolo, Kulon Progo, Daerah Istimewa Yogyakarta, Jawa, 55651, Indonesia",-7.838161469,110.1938934,95064,15,1,Employed,Senin-Jumat,Pagi-Siang,14,Sore
7.93809E+15,Endah Anggraini,perempuan,"Jawa Tengah, 17-01-1964",59,S2,"Grogol, Sukoharjo, Jawa Tengah, Jawa, 57552, Indonesia",-7.604513757,110.8192058,19833,4,20,Employed,Senin-Jumat,Pagi-Sore,311,Malam
8.42416E+15,"Hilda Marpaung, S.T.",laki-laki,"Jawa Barat, 13-07-1965",58,SMA,"Sukoharjo, Jawa Tengah, Jawa, 57464, Indonesia",-7.689418323,110.7683795,39928,8,14,Self-Employed,Senin-Jumat,Siang-Malam,66,Pagi
4.88631E+15,"T. Heru Purnawati, M.Ak",perempuan,"Sumatera Utara, 28-03-1961",62,SMA,"Jawa Tengah, Jawa, Indonesia",-6.302447555,110.555669,60983,12,19,Part-time,Senin-Jumat,Siang-Sore,320,Pagi
7.65851E+15,"drg. Warsa Wijaya, M.M.",perempuan,"DI Yogyakarta, 11-08-1980",43,SMA,"Mangkonjaya, Tasikmalaya, Jawa Barat, Indonesia",-7.533864941,107.9869685,43719,16,20,Employed,Senin-Minggu,Siang-Sore,50,Malam
6.39925E+15,Unggul Yuniar,laki-laki,"Jawa Tengah, 26-05-1974",49,D4,"Jalan Utama Desa, Pangandaran, Jawa Barat, Indonesia",-7.511156741,108.4423225,12070,7,5,Employed,Senin-Jumat,Pagi-Sore,280,Malam
4.8218E+15,Hartana Yuliarti,perempuan,"DKI Jakarta, 21-06-1971",52,S1,"Jawa Tengah, Jawa, Indonesia",-6.350090434,110.6722051,46658,3,17,Self-Employed,Senin-Minggu,Pagi-Sore,204,Malam
1.3521E+15,"Dr. Padmi Farida, M.Kom.",perempuan,"Papua Barat, 11-02-1963",60,S1,"Sadawarna, Jawa Barat, Indonesia",-6.594329661,107.8380477,64083,17,20,Part-time,Senin-Minggu,Pagi-Siang,297,Sore
4.06177E+15,Umi Laksita,laki-laki,"Kepulauan Riau, 01-04-1973",50,SMP,"Jawa Tengah, Jawa, Indonesia",-7.942746201,109.7568055,77167,6,20,Full-time,Senin-Jumat,Siang-Sore,66,Malam
3.10131E+15,Melinda Maulana,laki-laki,"Aceh, 05-06-1998",25,SMA,"Lamongan, Jawa Timur, Indonesia",-6.917809036,112.2454203,90296,11,11,Retired,,,46,Siang
4.22943E+15,Lintang Pratama,laki-laki,"Banten, 28-01-1961",62,SMA,"Garung Kidul, Kudus, Jawa Tengah, Jawa, 59332, Indonesia",-6.813097532,110.7940748,52038,6,20,Self-Employed,Senin-Jumat,Sore-Malam,44,Siang
4.29923E+15,Uli Susanti,perempuan,"Kalimantan Selatan, 05-07-1982",41,S2,"Cibatu, Kabupaten Bekasi, Jawa Barat, Jawa, 17530, Indonesia",-6.330442422,107.162029,96178,10,5,Self-Employed,Senin-Minggu,Pagi-Sore,148,Malam
3.52377E+15,"Paramita Farida, M.Kom.",perempuan,"Sulawesi Utara, 09-10-1989",34,S2,"Tarumajaya, Bandung, Jawa Barat, Indonesia",-7.209491366,107.6729888,43052,4,9,Self-Employed,Senin-Jumat,Pagi-Sore,196,Malam
5.68851E+15,Maimunah Suryatmi,perempuan,"Sulawesi Tenggara, 08-04-1976",47,S1,"Girijaya, Sukabumi, Jawa Barat, Indonesia",-6.833063814,106.8715377,37094,10,8,Employed,Senin-Jumat,Malam-Pagi,175,Siang
3.12019E+15,Perkasa Yuniar,laki-laki,"Kepulauan Bangka Belitung, 21-05-1960",63,SMA,"Jawa Tengah, Jawa, Indonesia",-6.68112268,109.4053321,177,15,12,Full-time,Senin-Jumat,Pagi-Sore,318,Malam
6.57319E+15,"Dr. Eva Nurdiyanti, S.Pt",laki-laki,"Sumatera Utara, 07-09-1994",29,SMA,Address not found,-7.735574846,106.2027509,65599,16,8,Full-time,Senin-Jumat,Siang-Malam,310,Pagi
3.42187E+15,Sakura Pradipta,perempuan,"Sulawesi Tengah, 27-03-1985",38,SMA,"Sukasirnarasa, Sumedang, Jawa Barat, 45365, Indonesia",-6.861439045,107.8289097,2383,17,20,Employed,Senin-Jumat,Pagi-Sore,340,Malam
3.09584E+15,"Cakrawala Gunarto, S.Gz",laki-laki,"Riau, 27-04-1999",24,S1,"Jetis, Madiun, Jawa Timur, Indonesia",-7.711909657,111.5666635,87454,4,2,Employed,Senin-Jumat,Sore-Malam,42,Pagi
2.24909E+15,Victoria Wibowo,laki-laki,"Sulawesi Utara, 11-05-1973",50,S2,"Mekarsari, Cianjur, Jawa Barat, Jawa, 43266, Indonesia",-7.208753212,107.079491,717,19,18,Full-time,Senin-Minggu,Pagi-Siang,322,Sore
6.80998E+15,Dr. Usyi Saptono,perempuan,"Jawa Timur, 16-05-1978",45,SMP,"Margaluyu, Bandung Barat, Jawa Barat, 40554, Indonesia",-6.783179817,107.3084494,16255,4,12,Part-time,Senin-Jumat,Siang-Sore,127,Malam
