debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation_group,debtor_company,debtor_number,debtor_occupation,collection_day_type,best_collection_time,loan_amount,debtor_education_level,credit_score,tenure,payment_history_12,payment_history_11,payment_history_10,payment_history_9,payment_history_8,payment_history_7,payment_history_6,payment_history_5,payment_history_4,payment_history_3,payment_history_2,payment_history_1,aging,previous_payment_status,previous_collection_method,best_collection_method,debtor_latitude,debtor_longitude
2816000401431933,Belinda Pudjiastuti,perempuan,"Jawa Timur, 10-03-1967",56,"Gg. Soekarno Hatta No. 449
Medan, Maluku Utara 62305",62305,16,1,Cerai hidup,Profesional,PT Handayani (Persero) Tbk,+62-0836-010-2573,PILOT,Hari kerja,malam,87513744,S-1,740,21,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-6.789303,106.380349
4628751528433572,Vanya Wastuti,laki-laki,"Kalimantan Utara, 29-01-1967",56,"Gg. Astana Anyar No. 69
Sukabumi, SU 81509",81509,14,19,Menikah,Pengusaha,UD Permadi Tbk,+62 (012) 133 6602,MENGURUS RUMAH TANGGA,Hari kerja,"pagi, malam",127128250,S-3,793,37,0,0,0,0,0,0,0,1,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.532079,105.918499
6770540362672208,Titin Pudjiastuti,laki-laki,"Sumatera Barat, 28-08-1972",51,"Gg. Surapati No. 190
Palangkaraya, JB 22061",22061,9,18,Belum menikah,Profesional,CV Siregar (Persero) Tbk,+62-52-134-2909,PERANCANG BUSANA,Akhir pekan,"pagi, sore, malam",1000000,Tidak sekolah,543,3,1,2,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.043318,108.913606
3245932034639477,"Kunthara Sinaga, M.Farm",laki-laki,"Sulawesi Barat, 04-09-1970",53,"Jl. Kutai No. 1
Lubuklinggau, JI 74337",74337,8,9,Belum menikah,Pengusaha,PD Widodo Saptono,+62 (0471) 729-9776,TRANSPORTASI,Akhir pekan,"pagi, sore, malam",11755725,SMP,610,8,0,0,0,1,0,0,1,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.566888,108.225053
3768637776093055,Devi Suryono,perempuan,"Lampung, 01-10-1997",26,"Jalan Rawamangun No. 2
Cilegon, AC 34896",34896,9,18,Cerai mati,Buruh,Perum Hidayat Setiawan (Persero) Tbk,+62 (770) 834 2708,TUKANG KAYU,Hari libur nasional/cuti bersama,"pagi, malam",96453613,D-3,535,21,1,2,0,1,2,3,4,5,6,7,8,9,Macet,Bermasalah,Field,Field,-6.158435,106.906337
8800865432974447,Jessica Namaga,laki-laki,"Maluku Utara, 19-10-1998",25,"Jl. Rungkut Industri No. 80
Pasuruan, AC 88626",88626,8,12,Cerai mati,Buruh,PT Zulkarnain Marbun,+62 (040) 090-0751,TUKANG GIGI,Hari kerja,malam,47222682,Tidak sekolah,387,5,0,1,0,1,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-8.235328,112.62139
8911797926621968,Paulin Laksmiwati,perempuan,"Sulawesi Tengah, 18-07-1978",45,"Gg. Pasir Koja No. 384
Ambon, DKI Jakarta 19951",19951,7,10,Cerai mati,Pegawai Swasta,CV Adriansyah,+62-0569-165-6276,KARYAWAN SWASTA,Hari kerja,malam,121447957,D-1,713,32,0,0,0,0,0,0,0,0,0,0,1,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-7.806606,107.919761
8404054524194837,Zalindra Saputra,perempuan,"Lampung, 15-12-1999",24,"Gang Asia Afrika No. 0
Jayapura, JI 51303",51303,4,12,Cerai hidup,Pegawai Swasta,UD Napitupulu,+62 (0917) 061 0467,KARYAWAN HONORER,Hari kerja,malam,21030848,S-2,654,3,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-7.227064,109.719358
5130957999362290,Wira Nashiruddin,perempuan,"Kalimantan Tengah, 14-08-1996",27,"Gg. Jakarta No. 5
Bontang, Jawa Tengah 29387",29387,3,2,Belum menikah,Pegawai Swasta,PD Siregar Wahyuni (Persero) Tbk,+62-093-986-9389,KARYAWAN HONORER,Hari kerja,malam,92886390,D-1,631,25,1,0,0,1,0,0,1,2,0,1,0,1,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-6.957679,113.323527
7037908125992846,"Ir. Ulva Maryadi, M.Pd",laki-laki,"Nusa Tenggara Timur, 14-05-1973",50,"Jalan Kapten Muslihat No. 4
Sibolga, BT 76060",76060,2,20,Cerai hidup,Buruh,CV Mansur Kurniawan Tbk,+62 (05) 359 1148,BURUH NELAYAN/PERIKANAN,Akhir pekan,"pagi, malam",59745441,D-2,601,11,0,0,0,0,1,0,0,1,2,3,0,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-6.063175,109.302169
2922216619824121,"Yunita Najmudin, S.Ked",laki-laki,"Kalimantan Barat, 04-06-1987",36,"Jalan Otto Iskandardinata No. 6
Bukittinggi, JB 93983",93983,4,17,Menikah,Pengusaha,Perum Prastuti,+62-47-899-2730,PASTOR,Hari kerja,"pagi, malam",72390339,D-2,533,16,1,2,3,4,5,6,0,1,2,3,4,0,Diragukan,Lancar,Field,Field,-7.717601,108.884974
3270387202354298,Cahyadi Susanti,perempuan,"Banten, 10-08-2000",23,"Jl. Rungkut Industri No. 6
Padang Sidempuan, Bengkulu 57929",57929,17,13,Menikah,Pengusaha,PD Suwarno Usada,+62 (015) 970-6192,USTADZ/MUBALIGH,Hari kerja,"pagi, malam",38334514,SMP,674,10,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-7.798465,111.002248
6629214466924971,Cinta Manullang,laki-laki,"Nusa Tenggara Timur, 28-05-1995",28,"Gg. Moch. Toha No. 75
Palu, GO 93443",93443,13,15,Cerai mati,Buruh,Perum Handayani Tbk,+62 (67) 518-5031,TUKANG BATU,Akhir pekan,"pagi, malam",74402032,SMA,464,19,1,0,0,1,2,3,0,0,1,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.013432,109.891804
4288975992506488,Irma Irawan,laki-laki,"Sumatera Barat, 08-11-1963",60,"Jl. Raya Ujungberung No. 70
Solok, Bengkulu 45076",45076,1,2,Menikah,Profesional,PD Agustina Tbk,+62 (505) 351 0639,PENATA RAMBUT,Hari kerja,malam,48286911,D-2,593,15,0,1,0,0,0,0,0,1,0,1,2,0,Dalam Perhatian Khusus,Lancar,Field,WhatsApp,-6.860168,108.045938
4038221444038141,"R. Ani Susanti, S.Psi",perempuan,"Sumatera Utara, 12-05-1990",33,"Jalan Pacuan Kuda No. 21
Bekasi, MA 75871",75871,13,5,Belum menikah,Pegawai Negeri,UD Halim (Persero) Tbk,+62 (72) 774-1937,KEPALA DESA,Hari kerja,malam,108948146,S-1,616,28,0,1,0,0,0,1,2,0,0,0,1,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-7.406043,106.00093
2053061150366606,Dina Melani,perempuan,"Sulawesi Tengah, 17-11-1988",35,"Gang Peta No. 03
Mataram, KB 07650",7650,2,19,Cerai hidup,Pegawai Negeri,PT Safitri Dabukke,+62 (040) 731-4230,TENTARA NASIONAL INDONESIA,Hari kerja,malam,101067705,D-3,711,29,0,0,1,0,0,0,1,0,1,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-8.011315,111.209314
1749893135126842,R. Nyana Sinaga,perempuan,"Sulawesi Selatan, 26-04-1961",62,"Gg. Rajawali Barat No. 0
Blitar, KT 72980",72980,7,14,Cerai mati,Pengusaha,PT Yolanda Tbk,+62 (54) 490-9703,IMAM MESJID,Akhir pekan,"pagi, sore, malam",99717258,SMA,645,24,0,0,0,1,2,3,4,5,6,7,0,1,Macet,Bermasalah,Telepon,Field,-8.088514,109.057437
9255215826128828,"Ibrani Prasetya, S.Psi",perempuan,"Kalimantan Timur, 08-10-1979",44,"Gang Setiabudhi No. 4
Banjar, Jawa Barat 00280",280,17,2,Menikah,Pegawai Negeri,PT Iswahyudi (Persero) Tbk,+62 (0913) 842 0723,KARYAWAN BUMD,Hari kerja,malam,76413049,D-4,744,23,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-6.792299,108.308113
7247763138847412,"Jamal Andriani, S.Kom",perempuan,"Sulawesi Tenggara, 20-08-1979",44,"Gg. Suryakencana No. 78
Jambi, Bali 83765",83765,5,9,Cerai hidup,Pegawai Swasta,PT Wahyuni Sinaga,+62 (610) 002-3473,KARYAWAN HONORER,Hari kerja,malam,41357929,S-1,494,8,0,1,0,0,0,1,2,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.947374,109.249976
6093408878187998,"H. Galiono Samosir, M.M.",laki-laki,"Kalimantan Timur, 08-09-1996",27,"Gang Cihampelas No. 683
Kupang, KR 15061",15061,4,3,Cerai hidup,Pegawai Negeri,PT Agustina Tbk,+62 (082) 057-4110,PERANGKAT DESA,Hari kerja,malam,52245772,SMP,743,17,0,0,0,0,0,0,0,0,0,0,1,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-8.089773,111.682202
3755915804086940,Belinda Andriani,laki-laki,"Gorontalo, 24-01-1980",43,"Jl. Pasteur No. 36
Serang, ST 78033",78033,14,6,Belum menikah,Profesional,PT Yolanda Suryatmi,+62-78-929-2059,PENYIAR RADIO,Hari kerja,malam,89156638,S-2,508,18,0,1,2,3,4,5,6,7,8,9,0,0,Macet,Lancar,Telepon,Telepon,-7.282589,112.944124
2001901204170673,Tedi Zulkarnain,laki-laki,"Sumatera Utara, 09-01-1974",49,"Gg. Ronggowarsito No. 934
Tegal, PA 35322",35322,19,15,Cerai mati,Pengusaha,PD Nasyidah Prasetya,+62 (07) 847-7856,PENDETA,Hari kerja,"pagi, malam",85452198,D-4,683,19,0,0,1,0,0,1,0,1,2,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.109201,110.138633
6648827884507421,Aurora Mandala,laki-laki,"Sumatera Utara, 22-08-1982",41,"Gg. Raya Ujungberung No. 75
Mataram, JT 56484",56484,17,12,Cerai mati,Pegawai Negeri,UD Mangunsong Pradipta,+62 (0400) 369-9033,ANGGOTA DPRD PROVINSI,Akhir pekan,"pagi, sore, malam",75191324,D-2,595,24,1,2,0,0,0,1,2,3,4,0,0,1,Kurang Lancar,Bermasalah,Telepon,Field,-7.172247,110.105931
4226931132952286,Kani Haryanto,perempuan,"Sulawesi Barat, 16-10-1998",25,"Jl. Laswi No. 848
Mojokerto, Jambi 52758",52758,13,12,Belum menikah,Pengusaha,PT Pangestu Padmasari,+62 (066) 403 2898,PERDAGANGAN,Hari kerja,"pagi, malam",98572253,S-2,735,20,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-6.867219,113.851406
8851367272464241,drg. Yosef Puspita,laki-laki,"Sulawesi Barat, 18-04-1982",41,"Jl. Jakarta No. 672
Kota Administrasi Jakarta Timur, Papua Barat 38555",38555,4,4,Belum menikah,Pengusaha,PD Wibisono (Persero) Tbk,+62 (0373) 406-3900,PERDAGANGAN,Hari kerja,"pagi, malam",107393012,D-4,592,32,0,0,1,2,0,0,0,0,0,0,1,2,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-6.529083,109.329456
7993263352508569,Heryanto Budiyanto,perempuan,"Aceh, 26-06-1984",39,"Gang W.R. Supratman No. 9
Solok, BE 13994",13994,11,9,Menikah,Pegawai Negeri,Perum Napitupulu Nasyidah (Persero) Tbk,+62-293-720-9489,PERANGKAT DESA,Hari kerja,malam,72948568,SMA,787,24,0,0,0,0,0,0,1,0,0,0,0,1,Dalam Perhatian Khusus,Bermasalah,WhatsApp,Telepon,-7.094038,111.936617
6345856317840633,dr. Gambira Tamba,laki-laki,"Sulawesi Tengah, 12-02-1991",32,"Gg. Dr. Djunjunan No. 29
Pasuruan, BB 30150",30150,12,3,Menikah,Buruh,UD Prasetya Tbk,+62 (017) 339-8029,TUKANG SOL SEPATU,Hari kerja,malam,163792483,D-2,543,40,0,0,1,2,3,0,0,0,1,2,3,0,Dalam Perhatian Khusus,Lancar,Field,WhatsApp,-7.762608,110.321107
5632260607734714,Asirwanda Pradipta,laki-laki,"Jawa Barat, 11-01-1987",36,"Jalan Gardujati No. 0
Cimahi, Kalimantan Tengah 59835",59835,16,12,Belum menikah,Pengusaha,UD Waluyo Lazuardi,+62-54-558-7028,PERDAGANGAN,Hari kerja,"pagi, malam",36221853,Tidak sekolah,659,11,0,0,1,0,0,0,1,2,0,1,0,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-6.531909,107.748212
3443380402482886,"R.M. Wardi Haryanti, S.E.I",laki-laki,"Jambi, 04-04-1998",25,"Jalan Jayawijaya No. 8
Samarinda, KB 71534",71534,15,14,Menikah,Pegawai Negeri,Perum Firmansyah Hasanah,+62 (16) 165 2115,ANGGOTA DPRD PROVINSI,Akhir pekan,"pagi, sore, malam",45953291,D-2,723,10,0,0,0,0,1,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.067016,113.264685
5049220521717691,Sutan Luluh Kusmawati,laki-laki,"Papua, 08-12-1969",54,"Gg. Abdul Muis No. 818
Tangerang, Kalimantan Tengah 59187",59187,5,13,Menikah,Pengusaha,UD Siregar,+62 (595) 145-1786,MENGURUS RUMAH TANGGA,Hari kerja,"pagi, malam",64017132,S-3,671,14,0,1,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.492269,111.08838
3573284781262250,"Cut Fitria Yuliarti, M.Kom.",laki-laki,"Sumatera Selatan, 25-01-1964",59,"Jalan Antapani Lama No. 34
Tebingtinggi, SU 54778",54778,15,13,Menikah,Buruh,PD Mahendra,+62 (681) 689-8637,TUKANG CUKUR,Hari kerja,malam,15610538,D-3,598,6,1,0,0,1,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.141799,107.876764
9786454525403385,"Dalima Suryono, S.Psi",laki-laki,"Nusa Tenggara Barat, 24-04-1981",42,"Gg. Antapani Lama No. 449
Kota Administrasi Jakarta Barat, DI Yogyakarta 25650",25650,17,20,Belum menikah,Pengusaha,Perum Farida (Persero) Tbk,+62-734-027-9687,TRANSPORTASI,Akhir pekan,"pagi, sore, malam",111163866,SD,664,31,0,0,0,1,2,3,0,0,1,2,3,0,Dalam Perhatian Khusus,Lancar,Field,WhatsApp,-7.501764,110.855248
7169807533230137,"Eva Farida, S.T.",perempuan,"Maluku Utara, 28-05-1987",36,"Jalan W.R. Supratman No. 83
Langsa, Bali 92754",92754,14,11,Menikah,Pegawai Swasta,CV Nugroho Santoso,+62-78-852-4362,KARYAWAN SWASTA,Hari kerja,malam,68850360,S-3,650,12,1,2,3,4,0,1,0,0,0,0,1,0,Kurang Lancar,Lancar,Field,Field,-7.762967,111.82378
6794654568819816,"Jamalia Hartati, M.Farm",laki-laki,"Kalimantan Selatan, 07-03-1980",43,"Gang Cihampelas No. 359
Ambon, MA 08413",8413,19,15,Belum menikah,Pengusaha,UD Saputra Pradana,+62 (0412) 481 9506,INDUSTRI,Hari kerja,"pagi, malam",55940712,S-3,685,8,0,0,0,0,0,0,1,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.491812,110.481838
3701792608330453,Vinsen Haryanto,perempuan,"Gorontalo, 12-06-1996",27,"Jl. M.H Thamrin No. 3
Tebingtinggi, SS 95000",95000,2,20,Belum menikah,Buruh,PD Kuswandari (Persero) Tbk,+62 (075) 683-7269,TUKANG BATU,Hari kerja,malam,81188108,D-3,537,16,0,0,1,0,0,1,2,0,1,2,3,4,Kurang Lancar,Bermasalah,Field,Field,-7.904668,110.52798
8543000155912985,"Drs. Balijan Gunawan, S.Psi",perempuan,"Jawa Tengah, 13-03-1967",56,"Jl. Cikutra Timur No. 833
Pekanbaru, Nusa Tenggara Barat 55270",55270,16,11,Cerai hidup,Pegawai Negeri,PD Prasasta Safitri Tbk,+62-61-643-1805,ANGGOTA DPRD KABUPATEN/KOTA,Hari libur nasional/cuti bersama,"pagi, sore, malam",81214231,Tidak sekolah,587,26,1,2,0,0,1,2,0,1,0,1,2,0,Dalam Perhatian Khusus,Lancar,Field,WhatsApp,-8.114006,113.163061
9548041518817296,Cahyono Fujiati,perempuan,"Riau, 08-04-1989",34,"Gg. Jakarta No. 24
Pekanbaru, RI 83541",83541,19,15,Cerai hidup,Pengusaha,PD Nasyiah,+62 (086) 134-0063,USTADZ/MUBALIGH,Hari kerja,"pagi, malam",54067486,S-1,537,7,1,2,3,0,0,1,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.823742,109.706364
8682967981880063,Jessica Purwanti,laki-laki,"Kalimantan Selatan, 02-08-1968",55,"Gang Kiaracondong No. 744
Bogor, AC 66467",66467,11,8,Belum menikah,Profesional,PT Siregar,+62 (51) 393 0674,TABIB,Akhir pekan,"pagi, sore, malam",66307780,SMA,592,14,0,1,0,1,2,3,4,0,1,0,1,0,Kurang Lancar,Lancar,Field,Field,-7.455699,111.537815
9086856102043506,Warta Palastri,laki-laki,"Sumatera Utara, 28-09-1973",50,"Gg. Jayawijaya No. 95
Metro, JK 14102",14102,17,4,Belum menikah,Pengusaha,Perum Mustofa Gunarto,+62 (059) 051 9965,PROMOTOR ACARA,Akhir pekan,"pagi, sore, malam",144935550,S-1,747,40,0,1,0,0,0,0,0,1,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.87277,107.733581
9308758885677725,Banawa Ardianto,laki-laki,"Bali, 19-11-1972",51,"Jalan Ahmad Yani No. 815
Sabang, PB 92453",92453,19,16,Menikah,Buruh,PT Nasyidah (Persero) Tbk,+62 (610) 261-0798,SOPIR,Hari libur nasional/cuti bersama,"pagi, malam",54043350,D-2,591,10,1,0,1,2,0,0,0,1,2,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.021856,112.199164
2590778393763739,Luis Kuswandari,laki-laki,"Maluku Utara, 29-03-1969",54,"Jl. KH Amin Jasuta No. 161
Bontang, DKI Jakarta 28021",28021,4,1,Cerai hidup,Pegawai Negeri,CV Dongoran Aryani,+62-573-040-6013,PEGAWAI NEGERI SIPIL,Akhir pekan,"pagi, sore, malam",31201878,Tidak sekolah,440,8,1,2,3,4,0,1,0,0,0,0,0,0,Kurang Lancar,Lancar,Telepon,Telepon,-6.98971,108.48707
7539067936321345,T. Eluh Laksita,perempuan,"Sumatera Selatan, 04-05-1981",42,"Jalan Ahmad Yani No. 632
Makassar, SS 79139",79139,14,2,Cerai mati,Pegawai Negeri,UD Handayani Situmorang Tbk,+62 (151) 590-5142,KEPOLISIAN RI,Hari kerja,malam,50200026,Tidak sekolah,575,9,1,0,1,0,0,1,2,3,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.898351,111.507482
5477430477744016,"Dr. Lasmono Uyainah, S.Sos",perempuan,"Papua Barat, 17-06-1984",39,"Gg. Kendalsari No. 1
Salatiga, BE 93223",93223,1,15,Cerai hidup,Buruh,PD Handayani Wacana (Persero) Tbk,+62-089-471-5642,TUKANG SOL SEPATU,Hari kerja,malam,80248044,S-3,250,24,1,2,3,4,0,1,2,3,4,0,0,1,Kurang Lancar,Bermasalah,Telepon,Field,-7.720544,108.736907
3003384004013139,Mahesa Prakasa,perempuan,"Kalimantan Tengah, 07-03-1973",50,"Gg. Suryakencana No. 3
Bandar Lampung, SU 42756",42756,11,14,Menikah,Pegawai Swasta,PD Mandala,+62 (539) 022 3872,KARYAWAN HONORER,Hari kerja,malam,154421044,S-1,635,38,0,0,0,0,0,1,2,3,4,0,0,1,Kurang Lancar,Bermasalah,Telepon,Field,-8.160314,106.086236
4712979221559552,Gangsa Yolanda,laki-laki,"Sulawesi Selatan, 24-07-1982",41,"Jalan Kutai No. 6
Padang, KR 46961",46961,3,9,Cerai mati,Pegawai Negeri,PD Siregar Manullang Tbk,+62 (0419) 496 3441,PERANGKAT DESA,Akhir pekan,"pagi, sore, malam",43055740,S-3,676,7,0,0,1,2,3,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.2911,107.887845
5580713741599742,Aris Najmudin,laki-laki,"Gorontalo, 25-03-1992",31,"Gg. Rajiman No. 01
Salatiga, Sumatera Utara 41393",41393,15,11,Menikah,Pegawai Swasta,PT Sihotang Susanti (Persero) Tbk,+62 (326) 312 8876,KARYAWAN HONORER,Akhir pekan,"pagi, sore, malam",66916626,D-3,560,21,0,0,1,2,3,4,5,0,1,2,0,0,Diragukan,Lancar,Telepon,Telepon,-7.396243,108.324223
1342056538478697,Ika Mandasari,perempuan,"Papua Barat, 15-02-1975",48,"Gang HOS. Cokroaminoto No. 03
Kediri, Maluku Utara 98028",98028,4,15,Cerai mati,Pegawai Swasta,CV Nainggolan (Persero) Tbk,+62 (0569) 673 9349,KARYAWAN SWASTA,Hari kerja,malam,114589718,D-4,658,29,0,0,1,2,0,0,0,1,0,0,1,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-6.033829,112.975099
4799117103143503,"Balidin Uwais, S.Farm",perempuan,"Sumatera Utara, 29-03-1970",53,"Jl. Moch. Toha No. 2
Sibolga, BE 80282",80282,14,8,Belum menikah,Pengusaha,PT Suryono Puspita (Persero) Tbk,+62 (751) 845-7103,SENIMAN,Hari libur nasional/cuti bersama,"pagi, sore, malam",4153133,S-2,625,6,1,0,0,0,1,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.740152,111.104911
7597944109617443,drg. Lintang Purnawati,perempuan,"Riau, 17-08-1982",41,"Gg. Kendalsari No. 82
Tanjungpinang, SS 73622",73622,18,2,Cerai mati,Pengusaha,PD Safitri,+62-005-713-2159,IMAM MESJID,Hari kerja,"pagi, malam",9164232,S-1,591,7,0,0,0,1,2,3,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.349532,107.850886
5409707246272762,"R. Eka Widodo, M.Ak",laki-laki,"Sulawesi Barat, 12-11-1996",27,"Jl. Wonoayu No. 059
Palangkaraya, SB 91188",91188,1,15,Menikah,Pengusaha,UD Safitri,+62 (93) 341 8785,INDUSTRI,Akhir pekan,"pagi, sore, malam",79657717,SMA,565,16,0,1,0,0,1,2,0,1,2,0,1,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-6.100382,110.285661
9934086779159726,Raditya Lestari,laki-laki,"Riau, 23-04-1960",63,"Gang Cempaka No. 10
Batu, Jambi 96610",96610,9,13,Menikah,Pegawai Swasta,PT Budiyanto,+62-0713-755-9936,KARYAWAN SWASTA,Hari kerja,malam,97690602,D-2,485,30,1,2,0,1,2,3,0,0,0,1,2,3,Dalam Perhatian Khusus,Bermasalah,Field,Telepon,-6.486095,107.619374
5489004217915541,Ulya Nugroho,perempuan,"Riau, 16-11-1968",55,"Jalan PHH. Mustofa No. 77
Surakarta, KB 49321",49321,2,12,Belum menikah,Buruh,UD Utama Zulaika Tbk,+62 (690) 431-7759,TUKANG GIGI,Akhir pekan,"pagi, malam",40655951,SMP,351,9,1,2,3,4,0,1,2,3,0,0,0,0,Kurang Lancar,Lancar,Telepon,Telepon,-8.153988,108.73358
3560531247581786,Teddy Purwanti,laki-laki,"Gorontalo, 28-09-1963",60,"Gang Tubagus Ismail No. 816
Sibolga, KB 41581",41581,14,12,Belum menikah,Buruh,CV Nugroho (Persero) Tbk,+62 (0467) 211-1140,BURUH TANI/PERKEBUNAN,Hari kerja,malam,16007437,SMP,259,3,1,2,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.572732,111.943974
7400242675077066,Cut Nadine Hidayanto,perempuan,"Jawa Barat, 31-03-1982",41,"Gang Joyoboyo No. 5
Binjai, SN 39066",39066,20,14,Belum menikah,Pegawai Swasta,PT Suryatmi,+62 (067) 287 0782,KARYAWAN SWASTA,Hari kerja,malam,30904762,S-1,582,10,1,2,3,0,0,0,1,2,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.722251,107.483228
4426620360711541,Vega Firgantoro,laki-laki,"Kepulauan Bangka Belitung, 22-11-1975",48,"Gg. Cempaka No. 9
Probolinggo, SU 33744",33744,12,18,Belum menikah,Pegawai Negeri,UD Hastuti,+62-591-052-7469,KEPALA DESA,Hari kerja,malam,54059510,SMA,551,18,1,0,1,2,0,1,2,0,1,2,3,4,Kurang Lancar,Bermasalah,Field,Field,-6.335264,113.153553
7507663284402116,Karsana Andriani,perempuan,"Papua, 14-09-1981",42,"Gang Setiabudhi No. 42
Padang, BT 97190",97190,6,20,Menikah,Pegawai Negeri,PD Hutapea,+62 (224) 296-4096,TENTARA NASIONAL INDONESIA,Hari kerja,malam,196106704,D-2,611,47,0,1,2,0,1,2,3,4,0,1,2,0,Kurang Lancar,Lancar,Field,Field,-7.448182,107.898048
1443755647241345,Gatra Aryani,perempuan,"Gorontalo, 04-10-1999",24,"Gang Jamika No. 7
Palembang, Sumatera Barat 62070",62070,7,6,Menikah,Pegawai Negeri,Perum Farida Sihombing (Persero) Tbk,+62 (96) 451 3122,PERANGKAT DESA,Akhir pekan,"pagi, sore, malam",74908443,D-3,756,24,0,0,0,0,1,0,0,0,0,1,0,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-8.131681,107.377098
8609126587583118,"Widya Firmansyah, M.Kom.",laki-laki,"Jawa Tengah, 02-03-1962",61,"Gg. Pasir Koja No. 9
Palopo, ST 66237",66237,8,5,Cerai hidup,Profesional,CV Irawan Tbk,+62 (514) 058-7340,DOSEN,Hari libur nasional/cuti bersama,"pagi, sore, malam",63392132,S-2,634,11,1,2,0,1,0,1,2,0,0,1,0,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-7.504666,111.203012
1767003794393553,Kariman Situmorang,perempuan,"Sulawesi Tengah, 11-11-1976",47,"Jl. Sentot Alibasa No. 400
Pontianak, Riau 20710",20710,10,15,Cerai hidup,Pegawai Swasta,PD Winarno (Persero) Tbk,+62 (0919) 457 1291,KARYAWAN SWASTA,Hari kerja,malam,38721176,SMP,586,6,0,1,2,0,1,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-8.019045,107.34216
4427968629620287,Faizah Puspasari,perempuan,"Papua Barat, 27-04-1967",56,"Gang M.T Haryono No. 340
Tual, Jambi 02960",2960,14,13,Menikah,Pengusaha,PT Nashiruddin,+62 (064) 286-3226,BIARAWATI,Akhir pekan,"pagi, sore, malam",17522039,D-1,586,8,1,0,1,0,1,0,1,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.320415,110.784531
6350961972532756,"Cemeti Permata, M.Pd",laki-laki,"Aceh, 22-10-1970",53,"Gg. Pasirkoja No. 877
Palembang, GO 45521",45521,1,17,Menikah,Buruh,Perum Mulyani Situmorang (Persero) Tbk,+62-26-793-3147,TUKANG SOL SEPATU,Akhir pekan,"pagi, malam",151170524,D-1,726,37,0,0,0,0,0,0,0,1,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-8.016377,112.496393
