debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_zip,debtor_rt,debtor_rw,debtor_address,debtor_number,bulan_1,bulan_2,bulan_3,bulan_4,bulan_5,bulan_6,bulan_7,bulan_8,bulan_9,bulan_10,bulan_11,bulan_12,loan_amount,tenor,billing_frequency,transaction_frequency,interest_rate,other_credit,monthly_income,home_ownership,employment_status,employment_status_duration,public_records,contact_frequency,dti,revolving_credit_balance,occupation,financial_situation,delay_history,amount_of_late_days,number_of_dependents,number_of_vehicles,number_of_complaints,external_factors,communication_channel,working_time,payment_patterns,payment_method,aging,collection_difficulty_score,collection_difficulty_category
3.64349E+15,drg. Sadina Safitri,perempuan,"Kepulauan Riau, 09-11-1989",34,566,15,16,"Gang PHH. Mustofa No. 3
Kota Administrasi Jakarta Selatan, Banten 00566",+62 (0016) 444 4177,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,28,53,0.3099,4,83487844.01,TRUE,Employed,216,1,4,0.14,87872838,Clerical,E,0,242,3,2,0,0,Secara Langsung,Malam - Pagi,Awal Bulan,Langsung,0,383,sulit
5.60192E+15,Cahyono Pudjiastuti,perempuan,"Riau, 21-01-1987",36,60493,20,12,"Jl. Abdul Muis No. 643
Semarang, BB 60493",+62 (467) 242-3985,0,0,0,0,0,0,0,0,0,0,0,0,24417600,36,12,8,0.25,6,85843125,FALSE,Full-time,90,0,12,0.25,24768603,Accountant/CPA,E,0,121,2,2,0,0,WA,Malam - Pagi,Awal Bulan,Langsung,0,298,sedang
7.45283E+15,Cahyanto Mahendra,laki-laki,"Lampung, 26-02-1981",42,15339,17,20,"Gang BKR No. 46
Medan, Kalimantan Barat 15339",+62 (759) 477-7382,0,0,0,0,0,0,0,0,0,0,0,0,228915000,36,36,3,0.104,0,44076311.51,TRUE,Full-time,281,0,8,0.33,143850186,Fireman,E,0,983,2,0,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,317,sedang
6.21914E+15,Mila Rahimah,perempuan,"Kalimantan Barat, 26-12-1964",59,43618,20,17,"Jl. Moch. Toha No. 62
Kota Administrasi Jakarta Selatan, Sulawesi Barat 43618",+62 (54) 138 7366,0,0,0,0,0,0,0,0,0,0,0,0,39678600,36,20,4,0.1875,0,48326500.01,FALSE,Full-time,96,1,11,0.15,34886646,Analyst,E,0,372,4,2,0,0,WA,Pagi - Sore,Awal Bulan,Langsung,0,303,sedang
6.92981E+15,Wirda Damanik,laki-laki,"Sulawesi Barat, 08-03-1994",29,53627,3,17,"Gang Tubagus Ismail No. 545
Batam, SS 53627",+62-091-126-2772,0,0,0,0,0,0,0,0,0,0,0,0,122088000,60,7,12,0.261,2,57228750,TRUE,Employed,4,0,5,0.19,320145258,Computer Programmer,D,0,520,1,3,0,0,Email,Malam - Pagi,Awal Bulan,M-Banking,0,395,sulit
8.84274E+15,Kacung Anggraini,laki-laki,"Jawa Barat, 21-05-1969",54,35248,2,2,"Gang Dr. Djunjunan No. 2
Depok, JA 35248",+62 (094) 807-7740,0,0,0,0,0,0,0,0,0,0,0,0,198393000,60,15,101,0.183,0,83935500,TRUE,Full-time,153,0,2,0.38,193356870,Teacher,B,0,327,0,2,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,411,sulit
8.23235E+15,R.M. Hendri Andriani,laki-laki,"DKI Jakarta, 03-06-1991",32,84940,18,14,"Jl. Suniaraja No. 0
Meulaboh, DI Yogyakarta 84940",+62 (071) 073-9081,0,0,0,0,0,0,0,0,0,0,0,0,45798261,36,33,17,0.2247,0,63587500.01,TRUE,Full-time,18,0,5,0.28,0,Food Service,E,0,1363,4,2,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,339,sedang
6.92131E+15,Uli Saptono,laki-laki,"Papua Barat, 17-11-1996",27,90222,10,10,"Jalan KH Amin Jasuta No. 11
Kotamobagu, SU 90222",+62 (023) 724-6870,0,0,0,0,0,0,0,0,0,0,0,0,30522000,36,32,10,0.32,0,72489750,FALSE,Employed,52,0,8,0.41,380624601,Teacher,HR,0,414,2,0,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,371,sedang
7.07679E+15,Ibun Pranowo,perempuan,"Sumatera Utara, 15-11-1975",48,68278,12,3,"Gang KH Amin Jasuta No. 9
Sorong, Maluku 68278",+62 (075) 999 3146,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,23,20,0.095,0,158968750,TRUE,Full-time,5,0,10,0.29,63546804,Other,AA,0,1010,1,2,0,2,Telepon,Malam - Pagi,Akhir Bulan,M-Banking,0,229,mudah
9.08056E+15,Ivan Hartati,laki-laki,"Maluku, 23-07-1990",33,50561,17,20,"Jalan Veteran No. 27
Gorontalo, Sulawesi Tenggara 50561",+62 (87) 944-8092,0,0,0,0,0,0,0,0,0,0,0,0,99196500,36,21,44,0.2287,0,160240500,FALSE,Employed,78,0,20,0.13,159233274,Civil Service,D,0,182,2,0,0,0,Telepon,Pagi - Sore,Akhir Bulan,M-Banking,0,322,sedang
5.71825E+15,Laila Padmasari,perempuan,"Sulawesi Utara, 03-07-1970",53,90205,10,20,"Jl. Ronggowarsito No. 296
Banjarbaru, KT 90205",+62 (080) 528-6435,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,10,14,0.1899,2,63587500.01,FALSE,Full-time,123,0,3,0.19,89795724,Medical Technician,C,0,815,2,2,0,0,Email,Pagi - Sore,Awal Bulan,M-Banking,0,315,sedang
2.21717E+15,R. Kani Hartati,laki-laki,"Kalimantan Timur, 18-09-1973",50,60604,5,20,"Gg. Cihampelas No. 189
Kediri, Nusa Tenggara Timur 60604",+62-0097-764-1799,0,0,0,0,0,0,0,0,0,0,0,0,152610000,36,9,34,0.2287,1,95381250,FALSE,Employed,94,0,11,0.17,92039091,Computer Programmer,D,0,511,3,1,0,0,WA,Pagi - Sore,Awal Bulan,e-Money,0,369,sedang
3.30857E+15,Dt. Nyoman Palastri,perempuan,"Lampung, 26-07-1995",28,32773,6,15,"Gang Suryakencana No. 4
Manado, SN 32773",+62 (0777) 913 6085,0,0,0,0,0,0,0,0,0,0,0,0,45783000,36,23,52,0.35,0,40696000.01,TRUE,Full-time,18,0,13,0.61,168389874,Other,HR,0,939,2,2,0,0,Telepon,Malam - Pagi,Awal Bulan,ATM,0,403,sulit
5.82941E+15,Aisyah Melani,perempuan,"Jawa Timur, 06-05-1970",53,34783,11,3,"Gang Erlangga No. 829
Bau-Bau, Kalimantan Utara 34783",+62-0998-720-7715,0,0,0,0,0,0,0,0,0,0,0,0,152610000,60,14,19,0.183,0,118272750,TRUE,Employed,19,0,5,0.18,91688088,Other,B,0,295,3,5,1,0,WA,Pagi - Sore,Akhir Bulan,e-Money,0,369,sedang
7.68342E+15,Kacung Sirait,perempuan,"Sulawesi Utara, 21-02-1965",58,81184,14,4,"Gg. Astana Anyar No. 2
Bau-Bau, Sulawesi Selatan 81184",+62 (003) 270 4398,0,0,0,0,0,0,0,0,0,0,0,0,152610000,36,21,10,0.2574,0,38457720,FALSE,Employed,67,0,5,0.59,180217149,Other,D,0,344,4,1,0,0,Secara Langsung,Pagi - Sore,Awal Bulan,ATM,0,402,sulit
2.31608E+15,Dr. Elisa Hutagalung,laki-laki,"Banten, 02-10-1998",25,22600,13,20,"Gang Asia Afrika No. 7
Cimahi, Sumatera Barat 22600",+62 (913) 596 0016,0,0,0,0,0,0,0,0,0,0,0,0,45783000,36,27,13,0.18,0,69946249.99,TRUE,Full-time,60,0,11,0.43,267265893,Food Service,A,0,865,2,0,0,0,Telepon,Malam - Pagi,Awal Bulan,Langsung,0,259,mudah
3.18608E+15,Daliono Purwanti,laki-laki,"Kalimantan Selatan, 20-09-1989",34,55236,2,16,"Gang Veteran No. 62
Pekalongan, Kalimantan Timur 55236",+62 (0325) 714-1968,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,16,14,0.0974,0,40696000.01,FALSE,Employed,40,0,4,0.21,20632872,Religious,A,0,407,0,2,1,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,229,mudah
8.38569E+15,Martaka Tarihoran,perempuan,"Jambi, 12-11-1974",49,18750,10,16,"Gg. Ahmad Yani No. 17
Semarang, DI Yogyakarta 18750",+62 (03) 226-7481,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,16,25,0.1899,0,79139730.75,TRUE,Employed,50,0,3,0.13,0,Other,C,0,544,2,2,0,0,Telepon,Pagi - Sore,Akhir Bulan,M-Banking,0,278,mudah
8.72062E+15,Lili Prasetyo,laki-laki,"Sumatera Barat, 26-06-1997",26,91252,8,7,"Jl. M.H Thamrin No. 25
Kota Administrasi Jakarta Pusat, BB 91252",+62-226-563-6163,0,0,0,0,0,0,0,0,0,0,0,0,38152500,36,38,12,0.15,0,75669124.99,FALSE,Full-time,56,0,10,0.08,17046537,Other,E,0,1044,1,2,1,0,Telepon,Malam - Pagi,Awal Bulan,Langsung,0,308,sedang
2.43626E+15,"Dr. Oni Mustofa, M.M.",perempuan,"Nusa Tenggara Timur, 14-05-1972",51,13418,17,14,"Jl. Jayawijaya No. 05
Bengkulu, JA 13418",+62-170-030-3196,0,0,0,0,0,0,0,0,0,0,0,0,167199516,36,8,6,0.2199,2,130990250,TRUE,Employed,62,0,4,0.37,353002191,Engineer - Mechanical,D,0,397,1,1,0,0,WA,Siang - Malam,Awal Bulan,M-Banking,0,286,sedang
2.1611E+15,dr. Zaenab Pratiwi,perempuan,"Kalimantan Barat, 19-10-1967",56,82893,19,7,"Gang Rumah Sakit No. 82
Bengkulu, JA 82893",+62 (23) 698-8179,0,0,0,0,0,0,0,0,0,0,0,0,152610000,36,32,0,0.1595,0,95381250,TRUE,Full-time,42,0,4,0.27,409361064,Pilot - Private/Commercial,E,0,1156,2,2,0,0,Telepon,Pagi - Sore,Awal Bulan,ATM,0,319,sedang
6.45162E+15,Cahyanto Waskita,laki-laki,"Jawa Timur, 06-07-1974",49,86552,12,20,"Jalan Pelajar Pejuang No. 65
Prabumulih, Kalimantan Selatan 86552",+62 (057) 725 0155,0,0,0,0,0,0,0,0,0,0,0,0,83935500,36,9,6,0.29,0,63714675,TRUE,Full-time,163,0,47,0.33,77022267,Teacher,E,0,158,4,3,0,0,Secara Langsung,Siang - Malam,Awal Bulan,Langsung,0,320,sedang
4.17498E+15,"Cut Sari Prasetya, M.TI.",laki-laki,"Bali, 30-07-1972",51,70690,4,20,"Gg. Raya Ujungberung No. 261
Sawahlunto, Sumatera Barat 70690",+62 (081) 040 6711,0,0,0,0,0,0,0,0,0,0,0,0,91566000,36,8,18,0.35,0,19076250,TRUE,Part-time,54,1,3,0.56,129550629,Waiter/Waitress,HR,0,1291,0,3,0,0,Telepon,Siang - Malam,Awal Bulan,M-Banking,0,426,sulit
3.92065E+15,Dt. Wira Simbolon,perempuan,"Jambi, 28-08-2000",23,19237,7,13,"Gg. Ir. H. Djuanda No. 41
Tangerang Selatan, Jawa Tengah 19237",+62 (99) 999 2086,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,9,27,0.3099,1,76305000,FALSE,Employed,63,0,30,0.39,55977348,Truck Driver,E,0,631,2,3,0,0,Telepon,Pagi - Sore,Awal Bulan,e-Money,0,385,sulit
1.73252E+15,Atmaja Simanjuntak,perempuan,"Bengkulu, 07-08-1970",53,94437,7,11,"Gg. Dipatiukur No. 454
Batam, SR 94437",+62 (494) 789-3870,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,11,6,0.3099,0,48580849.99,TRUE,Employed,110,0,19,0.5,213074082,Administrative Assistant,E,0,547,3,2,1,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,332,sedang
8.1747E+15,"Ulva Saefullah, S.Pd",perempuan,"Sulawesi Selatan, 19-03-1998",25,19547,10,5,"Jl. Pasirkoja No. 27
Batam, Sulawesi Tenggara 19547",+62-677-962-7608,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,12,9,0.3177,0,76305000,FALSE,Other,316,0,5,0.39,206038761,Other,HR,0,253,2,3,0,0,Telepon,Pagi - Sore,Awal Bulan,e-Money,0,371,sedang
1.62225E+15,Ratna Nurdiyanti,perempuan,"Kalimantan Barat, 07-01-1993",30,41910,2,11,"Gg. Gegerkalong Hilir No. 944
Langsa, Kalimantan Timur 41910",+62-0227-046-2050,0,0,0,0,0,0,0,0,0,0,0,0,89276850,36,8,10,0.2499,0,144343625,FALSE,Employed,345,0,2,0.21,118288011,Engineer - Electrical,D,0,998,0,2,0,0,Telepon,Malam - Pagi,Awal Bulan,M-Banking,0,320,sedang
7.54316E+15,Lala Usamah,laki-laki,"Maluku, 31-03-1992",31,54764,17,15,"Gang Rungkut Industri No. 73
Tangerang, JT 54764",+62-404-550-6058,0,0,0,0,0,0,0,0,0,0,0,0,190762500,36,26,11,0.153,0,61044000,FALSE,Full-time,25,0,10,0.33,148535313,Other,E,0,1638,1,3,0,0,Telepon,Pagi - Sore,Akhir Bulan,Langsung,0,411,sulit
5.56859E+15,"Ilyas Wahyudin, M.Farm",laki-laki,"Kalimantan Utara, 08-11-1992",31,85782,7,4,"Gang BKR No. 55
Bandar Lampung, Kalimantan Timur 85782",+62 (008) 688-3663,0,0,0,0,0,0,0,0,0,0,0,0,61044000,60,9,1,0.3304,0,57228750,TRUE,Employed,91,0,7,0.65,50697042,Tradesman - Mechanic,E,0,227,4,2,2,0,WA,Pagi - Sore,Awal Bulan,ATM,0,407,sulit
1.09213E+15,Vanesa Dongoran,perempuan,"Jambi, 23-04-1969",54,29211,16,19,"Jl. W.R. Supratman No. 30
Pangkalpinang, Sulawesi Selatan 29211",+62-0796-352-6803,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,8,6,0.2172,0,95385065.25,TRUE,Full-time,17,0,28,0.24,113770755,Computer Programmer,E,0,2089,1,2,0,0,Telepon,Siang - Malam,Awal Bulan,M-Banking,0,327,sedang
6.16998E+15,Ozy Yolanda,perempuan,"Kepulauan Riau, 25-09-1995",28,65162,14,10,"Gg. Astana Anyar No. 93
Subulussalam, Maluku 65162",+62-26-269-7100,0,0,0,0,0,0,0,0,0,0,0,0,76305000,60,10,7,0.2153,0,108098750,TRUE,Employed,15,0,8,0.16,116197254,Sales - Commission,C,0,253,3,0,0,0,Telepon,Malam - Pagi,Awal Bulan,ATM,0,314,sedang
9.02779E+15,"Hasna Pratama, S.Kom",laki-laki,"Sulawesi Barat, 17-02-1994",29,46429,19,13,"Jalan Soekarno Hatta No. 05
Palu, KI 46429",+62 (061) 675 1732,0,0,0,0,0,0,0,0,0,0,0,0,228915000,60,10,6,0.2747,0,95381250,TRUE,Employed,59,0,13,0.3,100707339,Sales - Retail,D,0,441,3,3,1,0,WA,Siang - Malam,Awal Bulan,Langsung,0,463,sulit
6.83744E+15,"R. Ulva Wahyuni, S.Farm",perempuan,"Nusa Tenggara Timur, 04-11-1963",60,60483,4,17,"Gang Rajiman No. 228
Padang Sidempuan, Lampung 60483",+62-0460-748-7192,0,0,0,0,0,0,0,0,0,0,0,0,228915000,60,7,10,0.2005,0,101740000,FALSE,Employed,228,0,6,0.32,164986671,Military Enlisted,B,0,741,1,5,4,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,476,sulit
7.70363E+15,Iriana Prayoga,perempuan,"Kalimantan Timur, 25-09-1984",39,45104,17,20,"Gang Pasteur No. 444
Bengkulu, NT 45104",+62 (90) 182-9686,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,27,28,0.3099,3,44511250.01,TRUE,Full-time,258,0,3,0.27,165978636,Other,E,0,318,0,0,1,0,Telepon,Malam - Pagi,Akhir Bulan,M-Banking,0,354,sedang
7.77749E+15,Sutan Edi Halimah,perempuan,"Sumatera Selatan, 11-02-1993",30,56253,19,19,"Gg. Erlangga No. 373
Banjar, YO 56253",+62 (81) 117 0636,0,0,0,0,0,0,0,0,0,0,0,0,45783000,36,6,25,0.2574,0,93664387.5,FALSE,Full-time,124,0,5,0.29,273080334,Engineer - Mechanical,D,0,811,1,3,0,0,WA,Pagi - Sore,Awal Bulan,Langsung,0,334,sedang
4.43182E+15,Yuliana Nasyidah,perempuan,"Kalimantan Barat, 23-03-1981",42,97657,12,6,"Gg. S. Parman No. 29
Pekalongan, NT 97657",+62 (018) 324-5421,0,0,0,0,0,1,2,0,0,0,0,0,151083900,36,9,13,0.29,0,89022499.99,FALSE,Full-time,18,0,14,0.15,28064979,Sales - Commission,E,2,2190,2,1,0,0,Email,Pagi - Sore,Awal Bulan,M-Banking,1,504,sulit
8.40041E+15,"Puti Maimunah Latupono, M.Ak",perempuan,"Kalimantan Tengah, 26-07-1962",61,38291,18,16,"Jl. Rajiman No. 82
Jayapura, ST 38291",+62-27-670-8289,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,24,34,0.2171,0,48326500.01,TRUE,Full-time,50,1,11,0.51,351842355,Other,C,0,224,1,3,1,0,WA,Pagi - Sore,Akhir Bulan,M-Banking,0,322,sedang
9.11784E+15,"Laras Andriani, S.E.",perempuan,"Kalimantan Timur, 16-01-1989",34,9243,13,2,"Gang Cihampelas No. 809
Bima, JK 09243",+62 (0192) 814-3139,0,0,0,0,0,0,0,0,0,0,0,0,106827000,36,17,7,0.2899,0,58500499.99,TRUE,Employed,36,0,16,0.16,27881847,Construction,E,0,657,4,1,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,352,sedang
5.33313E+15,Daruna Hutasoit,laki-laki,"Sulawesi Utara, 13-04-1999",24,60851,3,19,"Jl. Gardujati No. 0
Padangpanjang, Kalimantan Barat 60851",+62 (656) 863 2149,0,0,0,0,0,0,0,0,0,0,0,0,83935500,36,30,7,0.092,0,59772250.01,TRUE,Full-time,136,0,1,0.28,101851914,Professional,A,0,564,3,1,0,1,WA,Pagi - Sore,Awal Bulan,M-Banking,0,226,mudah
5.1675E+15,dr. Ilsa Budiman,perempuan,"Kalimantan Selatan, 28-03-1960",63,84638,8,10,"Gang Sadang Serang No. 56
Pangkalpinang, KI 84638",+62 (93) 070-3404,0,0,0,0,0,0,0,0,0,0,0,0,106827000,36,11,9,0.2487,0,82663750.01,TRUE,Employed,11,0,8,0.24,319031205,Professional,D,0,597,2,0,0,0,Secara Langsung,Malam - Pagi,Awal Bulan,Langsung,0,297,sedang
8.14712E+15,Drs. Lurhur Saefullah,perempuan,"Riau, 31-05-1976",47,57147,16,14,"Gg. Cihampelas No. 18
Binjai, DI Yogyakarta 57147",+62 (873) 252-9833,0,0,0,0,0,0,0,0,0,0,0,0,83935500,36,9,10,0.2574,0,71218000.01,FALSE,Employed,74,0,5,0.22,42288231,Other,D,0,708,2,3,0,0,WA,Pagi - Sore,Awal Bulan,e-Money,0,352,sedang
6.31406E+15,"R. Prasetyo Pangestu, S.Gz",laki-laki,"Sumatera Utara, 27-03-1982",41,65464,11,20,"Jl. Kutisari Selatan No. 4
Bandung, KU 65464",+62-049-886-3803,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,11,43,0.322,0,73761499.99,TRUE,Employed,79,0,4,0.3,112107306,Other,E,0,968,4,2,0,0,WA,Pagi - Sore,Awal Bulan,e-Money,0,378,sulit
5.9011E+15,Hasta Nababan,perempuan,"Kalimantan Selatan, 21-10-1983",40,71502,14,15,"Gang Moch. Ramdan No. 3
Pontianak, JB 71502",+62-482-755-9990,0,0,0,0,0,0,0,0,0,0,0,0,106827000,36,18,9,0.2287,0,38152500,FALSE,Employed,6,0,1,0.35,85064814,Waiter/Waitress,D,0,167,3,5,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,356,sedang
1.11353E+15,"Cut Lala Firgantoro, S.Gz",perempuan,"Sulawesi Utara, 15-01-1982",41,87265,9,1,"Gg. Ahmad Dahlan No. 48
Medan, KI 87265",+62-01-055-6765,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,18,35,0.3099,1,36626400,FALSE,Employed,16,0,1,0.38,0,Other,E,0,369,2,2,0,0,SMS,Pagi - Sore,Awal Bulan,M-Banking,0,389,sulit
6.80852E+15,Cengkir Mandasari,perempuan,"Bali, 05-01-1967",56,4806,3,2,"Gg. Sadang Serang No. 84
Mojokerto, Kepulauan Bangka Belitung 04806",+62 (053) 411-0794,0,0,0,0,0,0,0,0,0,0,0,0,22891500,36,7,35,0.31,0,57228750,FALSE,Part-time,40,0,4,0.33,141225294,Other,HR,0,1269,3,1,1,0,Telepon,Siang - Malam,Awal Bulan,M-Banking,0,417,sulit
6.8919E+15,"dr. Diah Purwanti, M.Farm",laki-laki,"Kalimantan Timur, 16-05-1960",63,85719,1,3,"Jl. Peta No. 82
Lubuklinggau, JK 85719",+62 (22) 270-4846,0,0,0,0,0,0,0,0,0,0,0,0,91566000,36,29,12,0.2105,0,48962374.99,TRUE,Full-time,14,0,8,0.25,22632063,Other,E,0,1258,5,4,0,0,SMS,Malam - Pagi,Awal Bulan,ATM,0,360,sedang
2.41407E+15,Eka Anggraini,perempuan,"Maluku, 29-02-1992",31,15239,8,11,"Gg. Sukabumi No. 1
Surakarta, Kalimantan Utara 15239",+62 (049) 858-2463,0,0,0,0,0,0,0,0,0,0,0,0,106827000,36,17,9,0.2899,0,47563450.01,FALSE,Employed,1,0,6,0.25,43738026,Professional,E,0,645,1,2,0,0,Secara Langsung,Pagi - Sore,Akhir Bulan,Langsung,0,390,sulit
3.70111E+15,Cahyanto Samosir,laki-laki,"DKI Jakarta, 26-09-1979",44,79505,20,13,"Jl. M.H Thamrin No. 20
Sorong, SS 79505",+62-096-703-6479,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,9,10,0.2999,0,47817799.99,FALSE,Employed,49,0,12,0.43,26599923,Professional,E,0,174,1,1,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,337,sedang
3.74204E+15,Uli Prabowo,perempuan,"Jambi, 16-12-1987",36,60175,12,5,"Gg. Waringin No. 62
Pagaralam, Sulawesi Tenggara 60175",+62-560-545-8207,0,0,0,0,0,0,0,0,0,0,0,0,170923200,60,16,35,0.1728,0,76305000,TRUE,Employed,170,0,8,0.42,143300790,Retail Management,A,0,151,3,2,0,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,366,sedang
6.60385E+15,"Balangga Kusumo, S.Psi",laki-laki,"Bali, 08-09-1982",41,77669,12,17,"Jl. Cikutra Barat No. 1
Batu, Bali 77669",+62 (061) 756-3909,0,0,0,0,0,0,0,0,0,0,0,0,198393000,60,8,6,0.2398,1,89022499.99,TRUE,Employed,117,0,7,0.22,123934581,Bus Driver,C,0,298,1,3,0,0,WA,Pagi - Sore,Akhir Bulan,ATM,0,398,sulit
8.2244E+15,Prasetya Saefullah,perempuan,"Kalimantan Selatan, 16-09-1986",37,62341,6,3,"Gang Moch. Ramdan No. 552
Subulussalam, SN 62341",+62-039-507-9823,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,7,12,0.3411,0,61044000,TRUE,Full-time,105,0,23,0.16,71757222,Other,E,0,2113,0,1,0,0,Telepon,Pagi - Sore,Akhir Bulan,M-Banking,0,423,sulit
9.3541E+15,drg. Adiarja Nashiruddin,laki-laki,"Nusa Tenggara Barat, 30-11-1999",24,94456,18,11,"Jl. Veteran No. 979
Metro, SU 94456",+62 (011) 743 9036,0,0,0,0,0,0,0,0,0,0,0,0,45783000,36,37,6,0.19,2,126863421.3,TRUE,Full-time,22,0,37,0.16,44974167,Professional,E,0,1058,0,1,0,0,WA,Siang - Malam,Awal Bulan,M-Banking,0,269,mudah
8.86904E+15,Ir. Pangestu Sitorus,perempuan,"Maluku, 11-07-1996",27,33102,8,18,"Gg. Pasteur No. 1
Madiun, KU 33102",+62-036-869-2344,0,0,0,0,0,0,0,0,0,0,0,0,18313200,36,11,17,0.35,0,9156600,FALSE,Retired,96,0,3,0.17,0,Other,E,0,1446,2,1,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,449,sulit
1.55494E+15,dr. Yahya Wibowo,laki-laki,"Sulawesi Tengah, 31-07-1963",60,9777,1,15,"Jl. Pasir Koja No. 0
Ternate, Aceh 09777",+62-05-811-0935,0,0,0,0,0,0,0,0,0,0,0,0,152610000,36,13,14,0.2192,1,178045000,TRUE,Full-time,24,0,5,0.08,14146947,Professional,E,0,1983,2,3,0,0,WA,Malam - Pagi,Awal Bulan,M-Banking,0,363,sedang
1.20449E+15,"Tami Natsir, S.E.",perempuan,"Nusa Tenggara Timur, 21-08-1989",34,40032,15,19,"Gg. HOS. Cokroaminoto No. 44
Sorong, RI 40032",+62 (0999) 049 7350,0,0,0,0,0,0,0,0,0,0,0,0,137349000,36,10,5,0.1899,0,78848500.01,TRUE,Full-time,144,0,5,0.32,317840847,Professional,C,0,770,4,2,0,0,WA,Malam - Pagi,Awal Bulan,ATM,0,300,sedang
9.86759E+15,Putri Winarno,perempuan,"Aceh, 25-04-1967",56,84814,16,6,"Jl. Ronggowarsito No. 3
Probolinggo, Jambi 84814",+62 (263) 278-1248,0,0,0,0,0,0,0,0,0,0,0,0,53413500,36,13,2,0.35,0,76305000,TRUE,Full-time,9,0,32,0.2,214707009,Retail Management,E,0,1775,2,1,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,398,sulit
1.66994E+15,"Drs. Siska Pertiwi, S.Psi",perempuan,"Sumatera Barat, 30-10-1966",57,59378,11,14,"Jalan Lembong No. 27
Bogor, MA 59378",+62-018-097-7068,0,0,0,0,0,0,0,0,0,0,0,0,152610000,60,16,9,0.2181,0,33899767.99,TRUE,Employed,227,0,9,0.59,147131301,Clerical,C,0,192,0,1,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,360,sedang
5.95645E+15,"Puti Cornelia Latupono, M.M.",perempuan,"Kepulauan Riau, 04-07-1984",39,45692,19,2,"Gang Abdul Muis No. 227
Jayapura, Kalimantan Selatan 45692",+62 (084) 617 8175,0,0,0,0,0,0,0,0,0,0,0,0,31437660,36,7,11,0.24,1,41419625.74,FALSE,Full-time,17,0,19,0.3,61623918,Other,E,0,2075,3,4,0,0,Secara Langsung,Siang - Malam,Awal Bulan,Langsung,0,400,sulit
6.71823E+15,Talia Kurniawan,perempuan,"Bengkulu, 08-05-1960",63,70037,15,9,"Gang Ronggowarsito No. 634
Surakarta, Kalimantan Utara 70037",+62 (0893) 246-5935,0,0,0,0,0,0,0,0,0,0,0,0,61044000,60,7,21,0.3304,0,111278125,TRUE,Employed,163,0,8,0.23,281702799,Professional,E,0,592,1,3,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,394,sulit
1.89791E+15,Pangestu Hardiansyah,laki-laki,"Sulawesi Selatan, 14-11-1971",52,26043,7,7,"Jalan Ronggowarsito No. 9
Cirebon, KS 26043",+62-294-657-1748,0,0,0,0,0,0,0,0,0,0,0,0,51887400,36,32,18,0.2623,0,50869999.99,TRUE,Retired,50,0,12,0.38,209731923,Other,D,0,577,2,2,1,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,353,sedang
4.37303E+15,Eman Prasasta,laki-laki,"Sulawesi Utara, 30-12-1982",41,623,4,6,"Jl. Gegerkalong Hilir No. 699
Kendari, Kalimantan Utara 00623",+62-74-226-7476,0,0,0,0,0,0,0,0,0,0,0,0,122088000,36,22,17,0.23,11,44511250.01,FALSE,Full-time,97,0,3,0.13,0,Computer Programmer,E,0,1779,1,3,0,0,Telepon,Pagi - Sore,Awal Bulan,ATM,0,441,sulit
7.58803E+15,Tgk. Daliman Susanti,laki-laki,"Riau, 12-12-1975",48,43987,9,2,"Jalan W.R. Supratman No. 290
Palopo, KR 43987",+62-274-688-1656,0,0,0,0,0,0,0,0,0,0,0,0,38152500,36,27,48,0.1029,0,92837749.99,FALSE,Full-time,334,0,1,0.08,2228106,Professional,A,0,228,2,2,0,0,WA,Malam - Pagi,Akhir Bulan,Langsung,0,231,mudah
