debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_company,debtor_number,debtor_id,debtor_age,debtor_occupation,monthly_income,debt,dti,monthly_expenses,net_income,asset_value,previous_credit_monthly_income,financial_changes,business_conditions,credit_score,amount_of_late_days,credit_goals,collateral,interest_rate,number_of_dependents,old_tenor,old_collateral,fee_installments,ltv,remaining_loan,arrear_amount,monthly_income_family,monthly_expense_family,family_health,asset_value_family,old_monthly_payments,tenor,monthly_payments,loan_amount
5565733556989442,Hasna Pertiwi,perempuan,"Sumatera Barat, 21-04-1993","Jalan Rajawali Barat No. 01
Malang, Sulawesi Utara 36007",36007,15,13,Belum menikah,PD Yulianti Haryanti,+62-0524-417-4232,3507768084408362,37,Pengusaha,71100000,7333333.333333333,0.1031411157993436,51600000,19500000,15100000,8100000,63000000,-29,437,56,Investasi,1800000,0.0,1,6,11000000,930000,1.3729166666666666,3900000,4,17400000,32000000,Tidak sehat,27600000,2928888.8888888885,6,2928888.8888888885,17573333.333333332
4289105965817421,"Ir. Kurnia Wahyuni, S.Pt",perempuan,"Nusa Tenggara Barat, 11-07-1969","Jalan KH Amin Jasuta No. 2
Prabumulih, Aceh 15093",15093,4,16,Cerai hidup,UD Riyanti (Persero) Tbk,+62 (491) 107-8867,30582259565266,56,Professional,7300000,833333.3333333334,0.1141552511415525,4300000,3000000,13100000,59200000,-51900000,80,324,142,Lainnya,5500000,-2.4576271186440675,1,48,2000000,990000,0.9111111111111112,5900000,2,3200000,4600000,Sehat,5500000,138862.40583804142,19,350810.2884329468,6833333.333333333
9602666844818372,"Latika Lazuardi, M.Pd",perempuan,"Jambi, 10-02-1962","Gang Rungkut Industri No. 49
Madiun, JB 18233",18233,2,7,Cerai hidup,Perum Mansur (Persero) Tbk,+62 (60) 648-4278,3597786588199635,48,Pegawai Negeri,21500000,7191666.666666667,0.3344961240310077,8100000,13400000,54100000,50000000,-28500000,63,535,272,Lainnya,5700000,5.76271186440678,2,21,46400000,870000,0.9380358285348688,43600000,1,34500000,19400000,Sehat,94500000,2461333.333333333,89,580764.0449438202,48871666.66666666
6408831400670552,Digdaya Situmorang,perempuan,"Lampung, 14-12-1981","Jalan Moch. Ramdan No. 7
Kendari, NB 25574",25574,8,10,Cerai hidup,UD Mangunsong Aryani Tbk,+62-018-260-5850,3595083014646567,30,Professional,7900000,191666.66666666663,0.0242616033755274,1300000,6600000,1900000,51800000,-43900000,18,456,225,Properti pribadi,300000,0.0,2,33,1000000,840000,0.9474358974358976,800000,1,2900000,4800000,Sehat,61200000,37323.232323232325,33,37323.232323232325,1231666.6666666667
4067524175246849,"T. Anggabaya Aryani, S.Pd",perempuan,"Aceh, 02-06-1971","Gang Sentot Alibasa No. 5
Bogor, Kalimantan Tengah 58729",58729,17,1,Cerai hidup,Perum Mansur Hutapea,+62 (374) 386 6213,2551711644933054,22,Pegawai Swasta,95900000,516666.6666666667,0.0053875564824469,10400000,85500000,10600000,17000000,78900000,33,839,251,Investasi,500000,8.559322033898304,2,30,8800000,950000,0.8555555555555556,5700000,3,90200000,26400000,Sehat,97900000,287923.44632768363,131,65936.66709794282,7956666.666666667
7039023163726163,Capa Winarno,perempuan,"Sulawesi Tenggara, 03-10-1984","Jalan Pacuan Kuda No. 0
Pematangsiantar, MU 65355",65355,9,5,Belum menikah,Perum Anggriawan Tbk,+62 (815) 984 7668,501887514666,35,Pegawai Negeri,28700000,6791666.666666667,0.23664343786295,11400000,17300000,45600000,35300000,-6600000,67,373,340,Bisnis,10200000,2.372881355932204,1,60,29100000,940000,0.972815945716709,6600000,3,23800000,25300000,Sehat,74900000,652314.3126177023,88,444759.7586029789,38231666.66666666
1074058909198662,Kiandra Suryatmi,laki-laki,"Maluku Utara, 17-10-1999","Gg. Ahmad Dahlan No. 4
Bima, MA 79476",79476,2,18,Cerai mati,PD Hassanah,+62 (0536) 173-1414,4899550782479,42,Pengusaha,32500000,3541666.6666666665,0.1089743589743589,26700000,5800000,55800000,32300000,200000,16,345,152,Investasi,10900000,5.338983050847458,5,21,26300000,600000,0.8952060931899641,21600000,2,31900000,17900000,Sehat,34900000,1670458.9050309388,84,417614.7262577347,33301666.666666668
6782307437029362,R. Fitria Samosir,perempuan,"Maluku, 19-09-1992","Gg. Astana Anyar No. 32
Pasuruan, Nusa Tenggara Barat 86557",86557,17,9,Belum menikah,PD Zulaika,+62 (0969) 683 1043,6511312907720344,21,Buruh,33700000,3808333.3333333335,0.1130069238377843,28100000,5600000,17700000,5000000,28700000,-63,425,85,Lainnya,7800000,6.016949152542373,2,3,5600000,120000,1.0842039800995025,5300000,1,34300000,22600000,Tidak sehat,22200000,5134165.254237289,74,208141.83463124145,14528333.333333334
8276381377755595,Luthfi Tarihoran,laki-laki,"DI Yogyakarta, 05-01-1987","Jalan Pasteur No. 20
Ambon, JB 66613",66613,2,7,Menikah,UD Putra (Persero) Tbk,+62-850-142-9674,4857881263102849,24,Pegawai Negeri,22600000,8316666.666666667,0.3679941002949852,16800000,5800000,8800000,86300000,-63700000,-97,605,107,Bisnis,100000,0.0,2,45,5900000,720000,2.186111111111112,9600000,5,32400000,1100000,Tidak sehat,36200000,291481.4814814815,45,291481.4814814815,13116666.666666668
6552451105404345,Ganep Megantara,perempuan,"Kalimantan Timur, 10-09-1971","Jl. Laswi No. 6
Mataram, Bali 76252",76252,15,14,Menikah,Perum Pertiwi,+62 (097) 522-7471,6554065944302223,65,Professional,9200000,225000.0,0.0244565217391304,6100000,3100000,98500000,42300000,-33100000,-11,718,118,Properti pribadi,29400000,2.288135593220339,3,57,28100000,810000,0.8039130434782609,40500000,1,4600000,4900000,Tidak sehat,47100000,829520.8890871246,84,562889.1747376916,46225000.0
1699583704763699,Salimah Gunarto,laki-laki,"Kepulauan Bangka Belitung, 26-04-1991","Jl. Tubagus Ismail No. 977
Tarakan, SG 37853",37853,4,2,Menikah,Perum Waluyo,+62-54-958-1728,30530240524603,47,Pegawai Swasta,14900000,4650000.0,0.3120805369127516,14900000,0,58900000,32700000,-17800000,-1,648,43,Investasi,12000000,2.372881355932204,5,57,42000000,60000,0.8861111111111111,4600000,2,33900000,1800000,Tidak sehat,49400000,859393.3987511151,85,576299.1026919242,47850000.0
3784084513661061,"Kartika Novitasari, S.Psi",perempuan,"Maluku Utara, 19-06-1960","Jalan Kutai No. 3
Kota Administrasi Jakarta Timur, Jawa Tengah 64040",64040,3,11,Cerai hidup,PT Putra,+62 (998) 401-5058,639004221755,34,Pengusaha,74700000,1133333.3333333333,0.0151717983043284,74000000,700000,75300000,97000000,-22300000,6,532,53,Properti pribadi,9300000,12.11864406779661,4,24,58200000,400000,0.8167901234567901,43600000,2,51600000,4000000,Tidak sehat,64600000,2575614.4067796613,167,370148.1782198316,55133333.333333336
5372190505856111,"drg. Paiman Rajata, S.Kom",laki-laki,"Kalimantan Timur, 09-09-1977","Jl. Raya Setiabudhi No. 891
Cirebon, PA 35721",35721,16,16,Cerai hidup,CV Thamrin,+62-29-764-7626,4513838940854,58,Pegawai Swasta,58000000,2058333.3333333333,0.0354885057471264,44600000,13400000,43300000,30200000,27800000,-44,817,185,Bisnis,16700000,5.76271186440678,3,33,17000000,710000,0.861078140454995,24200000,2,32700000,55500000,Sehat,11100000,930017.4627632253,101,303867.09179392515,29018333.33333333
2156080370685062,Lulut Nababan,laki-laki,"Jambi, 08-02-1997","Jalan Siliwangi No. 579
Bengkulu, BA 36356",36356,7,5,Cerai hidup,CV Hutagalung Fujiati,+62 (98) 496-3640,3501412955451914,26,Pegawai Swasta,19900000,841666.6666666666,0.0422948073701842,12800000,7100000,13000000,65100000,-45200000,-94,776,206,Lainnya,1700000,3.8983050847457625,0,12,10400000,90000,0.8695592286501377,9400000,1,6100000,6900000,Tidak sehat,39300000,910986.111111111,58,188479.88505747129,10521666.666666666
4049983736452847,dr. Aslijan Suryono,perempuan,"Maluku, 11-03-1962","Gang Gardujati No. 92
Padang, PA 97470",97470,20,3,Cerai mati,CV Wijaya Winarsih Tbk,+62 (620) 678-9841,4789141617282422,32,Pegawai Swasta,7500000,1533333.3333333333,0.2044444444444444,4400000,3100000,87700000,74200000,-66700000,77,666,263,Lainnya,1800000,8.05084745762712,5,27,85700000,530000,0.8175238095238094,64600000,1,5100000,6400000,Tidak sehat,51800000,2862680.4770872565,122,633544.0400111142,71533333.33333333
2839101091899046,Galiono Sudiati,laki-laki,"Jawa Tengah, 13-07-1977","Gg. Pacuan Kuda No. 70
Banjarbaru, Bali 73722",73722,17,12,Menikah,Perum Haryanto Tbk,+62 (964) 033-1484,4051107285988189708,50,Pegawai Negeri,18400000,5391666.666666667,0.2930253623188406,17800000,600000,19000000,68600000,-50200000,89,811,109,Lainnya,5200000,2.711864406779661,4,9,8800000,560000,1.1851190476190476,6200000,3,46700000,10700000,Sehat,15100000,1893512.241054614,41,415649.0285241836,16591666.666666668
5097129509904690,Puput Tarihoran,laki-laki,"Kalimantan Utara, 09-12-1980","Gang Ciumbuleuit No. 49
Purwokerto, Bengkulu 00651",651,18,4,Belum menikah,Perum Usamah Santoso (Persero) Tbk,+62 (033) 021-8484,4812344180547314533,22,Pegawai Negeri,34600000,1583333.3333333333,0.0457610789980732,2400000,32200000,78900000,16300000,18300000,-13,445,272,Lainnya,9900000,6.3559322033898304,2,45,40400000,580000,0.831477799867462,38400000,3,48500000,19600000,Sehat,74200000,988479.9121155053,120,370679.9670433145,41823333.333333336
3098517302448266,Qori Damanik,laki-laki,"Sumatera Barat, 02-11-1968","Gg. PHH. Mustofa No. 20
Palopo, PA 46890",46890,11,12,Belum menikah,UD Widiastuti (Persero) Tbk,+62 (65) 809-5640,4372906950684183,32,Buruh,29900000,7500000.0,0.2508361204013378,11600000,18300000,17100000,1600000,28300000,-67,691,0,Properti pribadi,8600000,4.661016949152542,3,6,7200000,990000,1.2746835443037974,15800000,1,28600000,16700000,Sehat,50200000,3513121.468926554,61,345552.931369825,20140000.0
4962294704472245,Halima Pradipta,perempuan,"Papua, 28-06-1983","Jl. Cempaka No. 114
Singkawang, Kepulauan Bangka Belitung 06212",6212,13,17,Cerai mati,PT Wibowo Nababan,+62 (055) 838-5717,4329427602064,28,Pegawai Swasta,27900000,875000.0,0.0313620071684587,26000000,1900000,64200000,73700000,-45800000,9,372,212,Lainnya,100000,2.372881355932204,5,57,24700000,890000,0.8352822580645162,10500000,1,66500000,18200000,Tidak sehat,69400000,372044.60303300625,85,249488.7337986042,20715000.0
5473924214473648,Hilda Haryanto,perempuan,"Jambi, 09-06-1986","Gg. Tubagus Ismail No. 2
Pasuruan, BT 35532",35532,16,19,Menikah,PD Usada,+62 (80) 276 7440,4560401202335865180,48,Buruh,21200000,8125000.0,0.383254716981132,4800000,16400000,53900000,92400000,-71200000,-78,720,19,Properti pribadi,25500000,1.9491525423728813,3,42,4500000,520000,1.0708333333333333,24200000,1,1300000,19600000,Sehat,47400000,779789.6489104116,65,503864.0808344198,32125000.0
2689853670463675,Ghani Kusmawati,perempuan,"Nusa Tenggara Barat, 20-08-1990","Gg. Dipenogoro No. 37
Pangkalpinang, Banten 44220",44220,3,18,Belum menikah,UD Susanti,+62 (0680) 952-1381,5195459154540217,48,Pegawai Swasta,58400000,1408333.3333333333,0.0241152968036529,35100000,23300000,61500000,94000000,-35600000,29,666,93,Bisnis,5500000,3.728813559322034,5,42,9600000,890000,0.8932671081677704,3100000,2,86100000,35100000,Tidak sehat,57200000,333125.90799031476,86,162689.39692550257,13488333.333333334
6891881203297543,"Mala Agustina, S.H.",perempuan,"Riau, 20-11-1975","Jl. Cihampelas No. 749
Tanjungpinang, KU 97998",97998,6,7,Cerai mati,PT Zulaika Tbk,+62 (084) 475 3185,30404497479871,35,Buruh,22900000,5458333.333333333,0.2383551673944687,20300000,2600000,5400000,33100000,-10200000,-85,424,80,Properti pribadi,800000,-1.1016949152542372,3,54,4200000,150000,1.8916666666666664,4600000,2,5900000,4800000,Sehat,64200000,173224.65473948524,41,228149.5452666391,9458333.333333332
8115204592775834,Cinta Halim,laki-laki,"Banten, 26-10-2000","Gang H.J Maemunah No. 513
Tangerang Selatan, JT 16498",16498,8,8,Belum menikah,CV Zulaika Salahudin Tbk,+62 (022) 490 9803,3569154731861532,41,Pegawai Swasta,63500000,4250000.0,0.0669291338582677,50400000,13100000,57400000,28900000,34600000,-61,460,314,Lainnya,1400000,6.694915254237288,3,6,8100000,800000,1.2473684210526317,6000000,3,43900000,38500000,Sehat,94200000,2107224.5762711866,85,148745.26420737788,11850000.0
7696001362763884,Iriana Nasyiah,laki-laki,"Kepulauan Bangka Belitung, 16-03-1985","Jl. Rumah Sakit No. 4
Tebingtinggi, Kalimantan Tengah 65161",65161,14,14,Cerai mati,UD Yulianti Tbk,+62 (13) 556-8513,3506388656326800,20,Pengusaha,71500000,7575000.0,0.1059440559440559,50900000,20600000,92800000,13800000,57700000,33,587,62,Bisnis,48400000,8.813559322033898,2,54,1000000,320000,0.95334008097166,24000000,2,73200000,15300000,Sehat,67100000,948995.2919020717,158,324340.16305513843,47095000.0
2724745741926909,Shania Januar,laki-laki,"Bengkulu, 26-11-1978","Jalan S. Parman No. 612
Tanjungpinang, Bengkulu 76344",76344,17,7,Menikah,CV Adriansyah (Persero) Tbk,+62-0861-703-0288,4905649423453317,64,Pegawai Swasta,16100000,3500000.0,0.217391304347826,16000000,100000,26900000,33600000,-17500000,70,740,148,Bisnis,200000,0.2542372881355932,0,45,24200000,860000,0.9434426229508196,6200000,1,17400000,6500000,Tidak sehat,18500000,512856.1205273069,48,480802.6129943503,23020000.0
3901517022463051,Paramita Purnawati,perempuan,"Gorontalo, 19-09-1964","Gg. Soekarno Hatta No. 77
Pematangsiantar, DKI Jakarta 06501",6501,3,4,Menikah,CV Pranowo (Persero) Tbk,+62-0519-327-4221,4072789066441,41,Pegawai Negeri,5200000,458333.3333333333,0.0881410256410256,1300000,3900000,29500000,31300000,-26100000,-46,481,227,Investasi,12000000,0.2542372881355932,3,27,2700000,30000,0.8311791383219955,12100000,1,22700000,2100000,Tidak sehat,63100000,453681.3663946432,30,408313.2297551789,12218333.333333334
7654150716996529,Dr. Among Jailani,perempuan,"Aceh, 08-07-1981","Gang Dipenogoro No. 5
Binjai, JA 35598",35598,9,10,Cerai mati,PD Namaga Tbk,+62-014-092-2702,502007237428,49,Pegawai Swasta,85700000,4925000.0,0.057467911318553,80700000,5000000,33900000,99500000,-13800000,-48,377,119,Lainnya,12500000,0.0,1,48,15300000,660000,0.977158273381295,2400000,4,10300000,34200000,Tidak sehat,51000000,565937.5,48,565937.5,27165000.0
1149207692269734,Parman Rahimah,perempuan,"Sumatera Barat, 21-12-1966","Gang Sadang Serang No. 824
Payakumbuh, JK 01630",1630,19,13,Cerai hidup,PT Padmasari,+62-0213-697-7508,342003274553958,52,Buruh,17500000,6233333.333333333,0.3561904761904761,4700000,12800000,24000000,64500000,-47000000,-94,701,224,Bisnis,19300000,1.1016949152542372,5,33,2300000,920000,1.08858024691358,11000000,2,40000000,14900000,Sehat,91700000,720375.1070022255,46,516790.83763203135,23513333.33333333
7603288126288722,R. Icha Siregar,perempuan,"DI Yogyakarta, 14-01-2000","Gg. Raya Setiabudhi No. 4
Pariaman, Bengkulu 06402",6402,15,19,Cerai hidup,PD Santoso Thamrin,+62 (98) 140-3517,4732513945354107,40,Pegawai Negeri,42700000,3208333.333333333,0.0751366120218579,11200000,31500000,91000000,80100000,-37400000,-9,357,40,Properti pribadi,17800000,8.389830508474576,5,60,70100000,880000,0.8364998103905953,33300000,2,27000000,1100000,Sehat,14100000,1328287.2645951035,159,501240.4772056994,73528333.33333333
1524360738975047,Cahyo Gunawan,laki-laki,"Sulawesi Utara, 22-11-1966","Jalan Dipatiukur No. 5
Kotamobagu, SU 46814",46814,2,20,Cerai mati,CV Aryani Nuraini,+62-0135-337-8978,4440628652595802376,37,Pengusaha,69800000,2691666.6666666665,0.0385625596943648,32400000,37400000,15600000,90500000,-20700000,-71,530,3,Bisnis,4500000,3.813559322033898,3,51,7700000,380000,1.0206284153005465,11400000,1,83100000,41400000,Sehat,85600000,253461.14434474352,96,134651.232933145,12451666.666666666
5299000095148328,Pranawa Rahmawati,perempuan,"Gorontalo, 04-10-1989","Jl. Wonoayu No. 6
Bekasi, Papua Barat 45784",45784,12,6,Belum menikah,PT Handayani Hartati,+62 (531) 059 6140,4275055659479152,51,Pegawai Negeri,33900000,4850000.0,0.1430678466076696,19500000,14400000,21600000,6500000,27400000,33,495,299,Bisnis,1200000,-0.0847457627118644,5,60,17300000,100000,1.0621621621621622,15900000,1,45700000,21100000,Tidak sehat,3400000,327222.4576271186,59,332768.6009767308,19650000.0
9786111053528267,Hairyanto Pudjiastuti,laki-laki,"Jawa Timur, 08-08-1962","Jl. Otto Iskandardinata No. 7
Kotamobagu, SS 69154",69154,19,17,Cerai mati,Perum Firgantoro Tbk,+62 (076) 654 2584,341882576006232,29,Buruh,30900000,4908333.333333333,0.1588457389428263,10000000,20900000,48200000,67300000,-36400000,31,841,143,Properti pribadi,300000,0.0,5,60,46900000,570000,0.9039901129943504,2000000,6,18000000,17800000,Sehat,28000000,711138.8888888889,60,711138.8888888889,42668333.333333336
8134109171044739,Ana Hardiansyah,laki-laki,"Sulawesi Utara, 14-06-1966","Jl. Dipatiukur No. 7
Bandar Lampung, Sulawesi Tengah 13923",13923,1,10,Cerai hidup,Perum Manullang (Persero) Tbk,+62-087-654-7462,30577791632913,54,Pegawai Swasta,34900000,3050000.0,0.0873925501432664,31200000,3700000,85900000,81900000,-47000000,34,308,10,Properti pribadi,20300000,5.76271186440678,5,57,53000000,880000,0.8416098226466576,48600000,3,42900000,22700000,Tidak sehat,3000000,1144649.4201605709,125,521960.1355932204,61690000.0
4342666254060753,drg. Mila Hakim,laki-laki,"Banten, 03-09-1995","Gang Rungkut Industri No. 6
Tidore Kepulauan, Maluku Utara 14355",14355,10,17,Belum menikah,PD Mansur Waskita Tbk,+62 (007) 599 4743,180030705905494,34,Buruh,30800000,4991666.666666667,0.1620670995670995,12600000,18200000,67500000,23500000,7300000,-41,469,291,Lainnya,24600000,4.406779661016949,5,42,16500000,110000,0.9214517437145172,10500000,2,4100000,21600000,Tidak sehat,49500000,941442.5612052729,94,420644.54862363264,37871666.66666666
2530738877481931,Kasiyah Sihombing,laki-laki,"Riau, 13-02-1989","Gang Lembong No. 8
Palangkaraya, Jawa Timur 72632",72632,1,11,Belum menikah,PD Pratama,+62 (955) 117-0352,4375646564339951524,62,Pengusaha,68500000,1825000.0,0.0266423357664233,5400000,63100000,17400000,94900000,-26400000,92,340,233,Lainnya,1000000,5.76271186440678,2,21,14000000,370000,0.9216666666666666,3000000,3,95200000,38000000,Sehat,31300000,696271.186440678,89,164288.70691296895,13825000.0
5798440293976294,Drs. Melinda Uyainah,laki-laki,"Sulawesi Barat, 14-03-1974","Jalan Pelajar Pejuang No. 3
Pontianak, Sulawesi Tenggara 15577",15577,12,15,Menikah,UD Uwais Gunawan (Persero) Tbk,+62 (20) 143-8791,340622275825321,50,Pengusaha,24400000,6175000.0,0.2530737704918033,6600000,17800000,80800000,65600000,-41200000,-19,302,134,Investasi,1200000,6.440677966101695,3,45,74900000,1000000,0.8811432325886991,1300000,1,37000000,14900000,Sehat,38600000,1586084.3691148774,121,589866.0876873512,67055000.0
5015171901768652,Nilam Nugroho,laki-laki,"Bali, 04-11-1995","Gg. Jamika No. 7
Tidore Kepulauan, YO 68739",68739,11,11,Menikah,CV Hassanah Firmansyah Tbk,+62 (417) 231 4947,4762000416564045,30,Pegawai Negeri,43600000,3250000.0,0.0745412844036697,40700000,2900000,85600000,5600000,38000000,66,637,261,Lainnya,5900000,0.0,2,36,71600000,410000,0.8419354838709677,26400000,5,22100000,41300000,Sehat,45100000,1812500.0,36,1812500.0,65250000.0
4885370312669313,Nyoman Nasyidah,laki-laki,"Sulawesi Tenggara, 11-03-2000","Jl. Jamika No. 14
Samarinda, Sulawesi Tenggara 53222",53222,6,9,Cerai mati,PT Widiastuti Tamba (Persero) Tbk,+62 (25) 464-1830,4751384796235,40,Professional,7800000,3008333.333333333,0.3856837606837607,1800000,6000000,73300000,19800000,-12000000,62,662,189,Properti pribadi,41600000,3.5593220338983054,4,36,5400000,270000,0.8640070921985816,38000000,3,1300000,4400000,Tidak sehat,54100000,1168158.7413684872,78,539150.1883239172,40608333.333333336
6171005575764352,"Tgk. Maria Siregar, S.E.I",laki-laki,"Kepulauan Riau, 24-09-1976","Gg. Pelajar Pejuang No. 7
Kediri, Jawa Barat 51525",51525,11,20,Cerai mati,CV Saptono,+62 (652) 870 2436,4256792680351,22,Buruh,26200000,2341666.6666666665,0.0893765903307888,19000000,7200000,41700000,39000000,-12800000,81,625,359,Properti pribadi,12500000,0.0,1,39,16100000,410000,0.8818764568764569,8900000,5,39600000,22800000,Tidak sehat,52600000,646709.4017094017,39,646709.4017094017,25221666.666666668
5118099632297558,"Dt. Hari Rajasa, S.IP",perempuan,"Jawa Barat, 18-06-1984","Gang Dr. Djunjunan No. 4
Kota Administrasi Jakarta Pusat, SS 74861",74861,12,11,Menikah,PD Budiyanto Tbk,+62 (0549) 658-4678,6011493414567231,64,Professional,8800000,2391666.6666666665,0.271780303030303,2500000,6300000,29100000,20800000,-12000000,89,575,288,Lainnya,100000,0.0,1,57,27700000,300000,0.8860311750599521,800000,5,4800000,4000000,Tidak sehat,75700000,432134.50292397663,57,432134.50292397663,24631666.666666668
9761445298997549,"Erik Uyainah, S.Sos",laki-laki,"Papua, 05-04-1974","Gg. Monginsidi No. 821
Subulussalam, JI 54228",54228,7,18,Cerai mati,Perum Iswahyudi Tbk,+62 (14) 748-7835,4055426752330731,36,Pegawai Negeri,34200000,1858333.3333333333,0.0543372319688109,29400000,4800000,50700000,74800000,-40600000,-65,705,16,Bisnis,23700000,6.271186440677965,3,15,11100000,600000,0.8534003831417624,22600000,2,32300000,10800000,Sehat,21600000,2104051.4124293784,89,354615.4065892211,29698333.33333333
