debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,debtor_education_level,debtor_location,debtor_personality,total_text,total_calls,total_visit,foreclosure,write_off,delay_history,arrears_amounts,credit_score,debtor_number_of_dependents,debtor_cars_count,debtor_motorcycle_count,debtor_house_count,monthly_income,loan_amount,tenor,interest_rate,collector_name
6603851205586692,"Balangga Kusumo, S.Psi",laki-laki,"Bali, 08-09-1982",41,"Jl. Cikutra Barat No. 1
Batu, Bali 77669",77669,12,17,Menikah,Pengusaha,UD Yuniar Wacana Tbk,+62 (061) 756-3909,SD,Batam,kalem,3,2,1,0,0,3,1,759,2,2,1,1,379967442,4133280782.664346,7,8,Kyle Brown
8224400693861518,Prasetya Saefullah,perempuan,"Kalimantan Selatan, 16-09-1986",37,"Gang Moch. Ramdan No. 552
Subulussalam, SN 62341",62341,6,3,Cerai mati,Profesional,UD Setiawan Maheswara Tbk,+62-039-507-9823,SMA,Denpasar,keras,5,1,3,1,0,12,0,535,5,3,2,1,503413058,6325778813.357455,10,9,Joseph Torres
8869039250061163,Ir. Pangestu Sitorus,perempuan,"Maluku, 11-07-1996",27,"Gg. Pasteur No. 1
Madiun, KU 33102",33102,8,18,Cerai hidup,Buruh,UD Siregar,+62-036-869-2344,SMP,Padang,kalem,2,3,3,0,0,19,1,409,4,3,2,1,516625206,5807395407.298952,10,9,Steven Alvarado
1554936998829263,dr. Yahya Wibowo,laki-laki,"Sulawesi Tengah, 31-07-1963",60,"Jl. Pasir Koja No. 0
Ternate, Aceh 09777",9777,1,15,Cerai mati,Pegawai Swasta,CV Sihombing Purnawati,+62-05-811-0935,S1,Batam,keras,1,2,2,1,1,4,1,830,4,2,1,1,409583976,4479085720.09022,9,8,Teresa Lopez
1204494262988686,"Tami Natsir, S.E.",perempuan,"Nusa Tenggara Timur, 21-08-1989",34,"Gg. HOS. Cokroaminoto No. 44
Sorong, RI 40032",40032,15,19,Belum menikah,Pegawai Swasta,Perum Pratama,+62 (0999) 049 7350,SD,Tangerang,kalem,1,0,0,0,0,6,3,629,3,3,2,2,440568126,4847576320.482797,12,9,James Ochoa
9867587341869536,Putri Winarno,perempuan,"Aceh, 25-04-1967",56,"Jl. Ronggowarsito No. 3
Probolinggo, Jambi 84814",84814,16,6,Belum menikah,Pegawai Swasta,CV Lailasari,+62 (263) 278-1248,S1,Depok,sedang,1,5,0,0,0,13,2,527,4,2,3,2,616895909,6544058401.500911,13,9,Christine Boyd
1669936938767479,"Drs. Siska Pertiwi, S.Psi",perempuan,"Sumatera Barat, 30-10-1966",57,"Jalan Lembong No. 27
Bogor, MA 59378",59378,11,14,Cerai hidup,Pegawai Negeri,PD Widodo,+62-018-097-7068,S2,Depok,kalem,1,3,5,0,0,17,3,424,3,2,2,1,460288027,5305473382.788561,9,8,Maria Jackson
5956445258264539,"Puti Cornelia Latupono, M.M.",perempuan,"Kepulauan Riau, 04-07-1984",39,"Gang Abdul Muis No. 227
Jayapura, Kalimantan Selatan 45692",45692,19,2,Menikah,Pegawai Swasta,PD Farida Tbk,+62 (084) 617 8175,SMA,Yogyakarta,kalem,2,2,1,0,0,4,1,785,4,3,2,2,537237898,5873844739.271591,13,9,William Vang
6718226314677642,Talia Kurniawan,perempuan,"Bengkulu, 08-05-1960",63,"Gang Ronggowarsito No. 634
Surakarta, Kalimantan Utara 70037",70037,15,9,Cerai mati,Pegawai Swasta,CV Hardiansyah Winarno Tbk,+62 (0893) 246-5935,S3,Batam,keras,5,0,0,0,0,18,1,423,3,2,1,1,286865183,4770023774.112453,9,8,David Olsen
1897912394434269,Pangestu Hardiansyah,laki-laki,"Sulawesi Selatan, 14-11-1971",52,"Jalan Ronggowarsito No. 9
Cirebon, KS 26043",26043,7,7,Belum menikah,Profesional,UD Marpaung Tbk,+62-294-657-1748,SMP,Pekanbaru,kalem,1,2,4,0,0,13,1,521,3,2,2,1,535125973,5652148246.425353,10,8,Alex Garcia
4373027098820699,Eman Prasasta,laki-laki,"Sulawesi Utara, 30-12-1982",41,"Jl. Gegerkalong Hilir No. 699
Kendari, Kalimantan Utara 00623",623,4,6,Menikah,Buruh,UD Laksita (Persero) Tbk,+62-74-226-7476,S1,Samarinda,kalem,3,2,1,0,0,6,2,644,3,2,2,2,420595613,5223081597.242796,11,9,Zachary Ortiz
7588030438769975,Tgk. Daliman Susanti,laki-laki,"Riau, 12-12-1975",48,"Jalan W.R. Supratman No. 290
Palopo, KR 43987",43987,9,2,Menikah,Buruh,PT Kusmawati Maulana (Persero) Tbk,+62-274-688-1656,S3,Surabaya,kalem,4,4,0,0,0,5,1,850,3,2,2,1,451867329,5307093639.439827,10,8,Ashley Ponce
7278334870789150,Titin Samosir,laki-laki,"Sumatera Utara, 23-12-1964",59,"Gang Pelajar Pejuang No. 620
Bima, MU 94424",94424,12,13,Belum menikah,Pegawai Negeri,PT Manullang Tbk,+62 (34) 107-9731,SMA,Yogyakarta,kalem,4,3,0,0,0,7,1,696,3,2,2,1,503735275,5305744379.155885,8,9,Daniel Berry
3704572590380086,"Raihan Usada, M.Pd",laki-laki,"Nusa Tenggara Barat, 12-02-1973",50,"Gg. Ciwastra No. 847
Banjarbaru, Kalimantan Selatan 74431",74431,18,9,Cerai hidup,Pegawai Negeri,Perum Usamah Tbk,+62 (079) 297 4081,S3,Malang,sedang,4,1,3,1,1,14,4,502,3,3,1,1,473223154,4892767359.10596,8,9,Joshua Little
9167626587341425,Jelita Tarihoran,perempuan,"Maluku, 19-01-1989",34,"Jalan Ciwastra No. 517
Probolinggo, SU 63013",63013,4,5,Cerai hidup,Pegawai Swasta,PT Widodo Hidayanto,+62 (001) 752-3897,S2,Palembang,sedang,2,2,4,1,1,9,3,649,2,1,2,1,492158340,5050563948.060009,9,8,Christine Wells
2758863999369977,Dr. Hafshah Andriani,laki-laki,"Maluku, 24-12-1965",58,"Gg. Peta No. 549
Payakumbuh, JI 45593",45593,15,11,Menikah,Buruh,Perum Permadi,+62 (050) 379-4395,S3,Balikpapan,kalem,1,1,5,1,1,2,0,723,3,2,2,1,564444650,6048074237.967508,12,9,Victoria Blair
3081844020617599,"H. Opung Mustofa, S.I.Kom",perempuan,"Papua Barat, 17-04-1972",51,"Gg. PHH. Mustofa No. 2
Samarinda, Bengkulu 45516",45516,17,7,Cerai mati,Pegawai Negeri,PD Nababan Novitasari Tbk,+62 (039) 145 0974,S3,Tangerang,sedang,2,4,0,0,0,20,1,413,3,2,2,1,501264848,5344498097.896199,11,8,Andrew Murray II
4738122411733138,Salwa Sitorus,laki-laki,"Sulawesi Utara, 02-04-1991",32,"Jalan Dipenogoro No. 312
Padang, Sulawesi Tengah 20515",20515,5,14,Belum menikah,Pegawai Swasta,PT Adriansyah (Persero) Tbk,+62 (066) 815-2394,SMA,Makassar,keras,2,2,2,0,0,16,2,322,2,1,2,1,295050155,4154725327.151386,9,8,Michelle Hill
8920592188248826,Lamar Hardiansyah,perempuan,"Sulawesi Selatan, 16-06-1995",28,"Jl. Rawamangun No. 1
Bogor, ST 74644",74644,4,15,Belum menikah,Pengusaha,UD Zulaika,+62-36-877-9213,S2,Jakarta,kalem,1,1,0,0,0,4,2,826,3,2,2,2,459912675,6075422690.095234,12,9,Sean Strong
6047603088470249,Iriana Winarno,perempuan,"Nusa Tenggara Barat, 12-03-1980",43,"Jl. Pasirkoja No. 7
Lubuklinggau, YO 06755",6755,12,17,Cerai mati,Pegawai Swasta,PD Pradipta Sihotang Tbk,+62 (077) 923 0614,S2,Balikpapan,keras,2,5,5,1,1,10,3,663,3,2,3,1,407011939,5613896917.898005,11,9,Carmen Stuart DDS
4720161302455833,"Rachel Puspasari, S.Pt",perempuan,"Papua Barat, 03-08-1966",57,"Jl. Kiaracondong No. 82
Sukabumi, YO 46746",46746,3,17,Cerai hidup,Pengusaha,Perum Budiman,+62-442-793-1435,SD,Medan,keras,2,0,0,0,0,15,1,501,2,2,1,0,178210338,1651121041.242475,1,8,Gabrielle Ryan
2029577544696148,"Prabu Rajasa, S.H.",perempuan,"Kalimantan Tengah, 11-06-1966",57,"Jalan Sukabumi No. 21
Mojokerto, Nusa Tenggara Barat 33453",33453,17,4,Menikah,Pegawai Negeri,PT Mulyani Mahendra,+62 (64) 499-2937,D3,Semarang,kalem,3,2,5,1,1,13,1,501,1,1,1,0,335341695,3405724365.8800297,5,8,Randall Hoffman
6638005474175812,"Drs. Waluyo Mangunsong, S.Sos",perempuan,"Kepulauan Riau, 21-02-1973",50,"Gg. Rajawali Timur No. 33
Banjarbaru, Riau 46112",46112,3,4,Cerai hidup,Pegawai Swasta,UD Palastri,+62-97-216-7884,SMP,Bandung,sedang,4,2,0,0,0,9,4,595,3,2,2,1,513879655,5993461704.151098,10,8,Lisa Booth
7137689030663293,Ajeng Oktaviani,laki-laki,"Sulawesi Tenggara, 24-09-1960",63,"Gang Waringin No. 85
Sukabumi, Papua Barat 41641",41641,7,16,Cerai hidup,Pegawai Negeri,PT Natsir Tbk,+62 (091) 258 9178,SMP,Tangerang,kalem,3,2,5,1,1,18,4,330,3,2,2,1,374448267,4905947107.035844,8,8,Stacy Austin
9915756013135639,Viman Hariyah,perempuan,"Kalimantan Barat, 21-12-1973",50,"Jl. Jamika No. 28
Kendari, Papua Barat 28937",28937,13,9,Cerai hidup,Profesional,CV Sirait Sitompul,+62-0599-600-7488,SMP,Yogyakarta,keras,3,3,1,0,0,12,1,579,3,2,1,1,599651197,4326350171.065225,8,8,William Vang
5863449944491280,Talia Suryono,perempuan,"Sulawesi Selatan, 23-09-1995",28,"Gg. Dr. Djunjunan No. 15
Palu, Jambi 39806",39806,12,14,Cerai mati,Pegawai Negeri,UD Anggriawan,+62 (0671) 363-1833,SMP,Tangerang,kalem,1,1,1,1,1,2,0,747,3,3,2,1,462283153,4975628632.483874,11,8,Anthony Walter
6091441288740080,Ani Lailasari,perempuan,"DI Yogyakarta, 04-08-1971",52,"Jl. S. Parman No. 726
Samarinda, KR 51523",51523,14,19,Cerai hidup,Pengusaha,PD Hassanah,+62 (205) 275 1337,SD,Surabaya,sedang,1,4,1,0,0,10,3,687,3,2,2,1,557248665,5391378946.71886,13,9,Todd Lozano
9915672615279067,Daliono Maheswara,perempuan,"Jawa Tengah, 28-05-1967",56,"Gang Rumah Sakit No. 60
Balikpapan, JK 43739",43739,16,18,Cerai mati,Pegawai Swasta,UD Hutagalung,+62-16-766-7557,S3,Samarinda,keras,4,5,3,1,1,16,3,395,5,4,3,2,617074097,6950912456.902466,15,9,Sean Harper
6823352226722250,Harjo Waskita,perempuan,"Riau, 16-04-1977",46,"Gg. Cihampelas No. 043
Banjar, SR 10715",10715,9,10,Cerai mati,Pegawai Swasta,CV Natsir,+62 (88) 240-4138,S1,Depok,sedang,3,4,2,1,1,7,3,593,4,2,1,1,402682092,4723422910.74855,8,8,Christine Boyd
2182161669754392,Purwadi Winarsih,perempuan,"Lampung, 28-07-1977",46,"Jalan Soekarno Hatta No. 562
Medan, Jawa Tengah 02079",2079,1,17,Belum menikah,Buruh,Perum Susanti Sitorus (Persero) Tbk,+62-059-767-3391,S2,Palembang,sedang,4,4,0,0,0,14,4,553,3,1,2,1,496170406,6137743049.326674,11,9,Cynthia Rodriguez DVM
2413126644980620,Eka Prakasa,laki-laki,"Sulawesi Selatan, 17-12-1968",55,"Gang Suniaraja No. 979
Banjarmasin, KT 13805",13805,6,12,Cerai hidup,Buruh,CV Puspasari,+62-094-491-5035,SMA,Jakarta,sedang,4,2,2,1,1,14,4,561,3,1,1,1,336693988,5564783880.276164,8,8,Sean Wilcox
6596931728073695,Ella Suryatmi,laki-laki,"Papua Barat, 01-03-1962",61,"Gang Jamika No. 67
Tual, SS 41367",41367,11,9,Cerai hidup,Buruh,PT Wijayanti Hardiansyah (Persero) Tbk,+62 (0637) 266-3580,S2,Bekasi,kalem,5,1,0,0,0,17,1,363,2,2,1,1,520722741,5770258107.962356,9,9,Paul Carroll
3428028469879684,Ifa Thamrin,laki-laki,"Sumatera Selatan, 16-06-1962",61,"Gang Sukabumi No. 600
Palopo, KU 18630",18630,16,4,Cerai mati,Pengusaha,CV Lailasari Hutagalung,+62 (32) 896-6715,S1,Makassar,kalem,5,5,2,1,0,20,4,441,5,3,2,2,775168912,7371821844.824194,13,9,Todd Rollins
1190672724605268,Lanjar Purnawati,perempuan,"Kalimantan Tengah, 31-07-1990",33,"Gang KH Amin Jasuta No. 59
Kendari, DKI Jakarta 96522",96522,1,9,Cerai mati,Pengusaha,CV Firmansyah Tbk,+62 (058) 080-6334,S3,Depok,kalem,1,2,4,1,1,14,1,466,2,2,1,1,334678434,1811354974.1743371,7,8,Maria Jackson
1082395065537376,"Widya Ramadan, M.Pd",perempuan,"Gorontalo, 28-12-1987",36,"Jl. BKR No. 761
Palembang, Jawa Barat 44602",44602,9,13,Belum menikah,Profesional,PD Simbolon,+62-578-973-5308,SD,Semarang,sedang,2,5,0,0,0,10,4,648,3,2,1,0,330037086,4583962252.401031,7,8,Dr. Lisa Armstrong
9817955344779272,Bambang Widodo,laki-laki,"Banten, 23-01-1967",56,"Gg. M.T Haryono No. 18
Palu, Jawa Barat 69335",69335,8,2,Cerai mati,Profesional,UD Pangestu Iswahyudi,+62 (0909) 755 1573,SD,Padang,kalem,5,1,3,1,0,15,2,549,2,1,1,1,327130673,4583978824.190459,6,8,Tracy Park
8137631963606108,Hj. Vanesa Nuraini,perempuan,"Sulawesi Utara, 24-04-1995",28,"Jalan Rungkut Industri No. 5
Pekalongan, Sumatera Barat 99397",99397,19,16,Cerai hidup,Pegawai Swasta,CV Maulana,+62 (0761) 182-3860,SMA,Bekasi,sedang,5,5,2,0,0,19,3,315,4,2,3,1,429796819,7041607331.717162,10,9,Emma Arroyo
4551358446144897,Sutan Cakrabirawa Dongoran,perempuan,"Papua Barat, 23-08-1996",27,"Gg. Pasirkoja No. 1
Mataram, AC 66962",66962,19,10,Belum menikah,Pegawai Swasta,UD Rahmawati (Persero) Tbk,+62 (78) 753-7353,S3,Semarang,keras,1,2,3,0,0,19,2,340,4,4,3,2,536351801,5892963226.227205,12,9,Dr. Lisa Armstrong
3097126614769850,"Ami Yolanda, S.Pd",perempuan,"Sumatera Barat, 22-06-1970",53,"Jalan Cikutra Timur No. 9
Purwokerto, Sulawesi Selatan 50573",50573,8,5,Cerai mati,Profesional,UD Hardiansyah (Persero) Tbk,+62 (0729) 560 1647,SD,Depok,kalem,3,5,0,0,0,3,3,779,3,3,2,2,573539779,6369834569.203684,13,9,Maria Jackson
9468015164287271,Padma Lazuardi,perempuan,"Kalimantan Utara, 12-11-1996",27,"Gg. Cikutra Timur No. 881
Tidore Kepulauan, BE 25439",25439,2,14,Menikah,Profesional,Perum Wibowo Haryanto,+62 (907) 816 1484,SMA,Balikpapan,sedang,4,5,0,0,0,4,4,725,2,1,1,1,410478843,3664931501.1195807,8,8,Carmen Stuart DDS
7047967450065653,"drg. Ika Kusumo, S.Pd",laki-laki,"Sulawesi Utara, 17-06-1991",32,"Gg. Ciumbuleuit No. 89
Depok, SU 61037",61037,19,1,Menikah,Pegawai Negeri,PT Wastuti Namaga Tbk,+62-0255-663-5295,SMP,Padang,keras,5,2,3,0,0,5,2,828,4,3,2,2,703746456,5850833718.833134,13,9,Gina Bailey
4814739865572895,"Danuja Nainggolan, S.I.Kom",laki-laki,"Jawa Barat, 28-04-1966",57,"Jalan Pacuan Kuda No. 36
Blitar, LA 65030",65030,14,2,Cerai mati,Profesional,UD Suartini,+62 (752) 455-0762,SD,Batam,sedang,2,4,4,0,0,0,0,743,2,2,2,0,384937651,4356125222.725989,7,8,Laura Cox
3834291907284487,Kacung Damanik,perempuan,"Jambi, 20-07-1965",58,"Jalan K.H. Wahid Hasyim No. 0
Tegal, KU 68868",68868,18,12,Cerai hidup,Buruh,UD Namaga,+62 (052) 349 2355,SMA,Bogor,kalem,4,5,2,1,0,0,0,732,5,2,2,1,427256220,7414101504.247072,14,8,Paul Jimenez
7785615701144039,"Oliva Mulyani, M.Kom.",perempuan,"Sumatera Selatan, 08-02-1989",34,"Gg. Pacuan Kuda No. 070
Bau-Bau, Jawa Tengah 04779",4779,9,7,Menikah,Pegawai Negeri,PD Namaga,+62 (0033) 093-1418,D3,Denpasar,keras,1,2,4,1,0,6,2,681,3,2,2,1,441866527,5029396895.887429,10,8,Rachel Smith
1858266001214811,Sutan Jaiman Narpati,laki-laki,"Sulawesi Utara, 25-03-1995",28,"Jalan Monginsidi No. 6
Madiun, SB 24576",24576,12,19,Belum menikah,Buruh,PT Purnawati Thamrin (Persero) Tbk,+62 (46) 311-6502,SMP,Samarinda,kalem,4,1,3,1,0,1,1,730,5,3,2,1,671195556,7288952062.679875,12,9,Zachary Ortiz
7315565083386500,KH. Balapati Puspita,laki-laki,"Aceh, 09-08-1998",25,"Jalan Asia Afrika No. 226
Padangpanjang, Kepulauan Bangka Belitung 69057",69057,10,20,Menikah,Profesional,PT Widiastuti Hutagalung,+62 (360) 704 9498,SMA,Malang,sedang,1,3,0,0,0,20,3,332,4,2,2,1,438255499,6009297354.508286,10,8,Joshua Little
5609122915697648,"Violet Widiastuti, S.Gz",perempuan,"Nusa Tenggara Barat, 05-07-1967",56,"Gang Cikutra Timur No. 3
Kota Administrasi Jakarta Pusat, Sulawesi Utara 45945",45945,18,20,Cerai hidup,Pegawai Negeri,CV Setiawan Kurniawan Tbk,+62-99-193-1818,S2,Tangerang,keras,5,2,0,0,0,1,0,706,4,3,2,1,510013828,7062037822.419282,13,9,Angela Woods
2755200147104534,"Eka Puspita, S.Psi",perempuan,"Jawa Timur, 31-07-1975",48,"Jl. Tebet Barat Dalam No. 4
Lubuklinggau, SU 18178",18178,11,16,Belum menikah,Pegawai Negeri,Perum Budiyanto (Persero) Tbk,+62 (19) 693 3893,SMA,Balikpapan,sedang,2,2,2,1,0,6,1,635,4,3,2,1,445812575,5980070179.753551,11,8,Carmen Stuart DDS
5105703837361817,"Cut Widya Prastuti, S.Pd",perempuan,"Kepulauan Bangka Belitung, 29-01-1993",30,"Jl. HOS. Cokroaminoto No. 584
Kota Administrasi Jakarta Selatan, JB 95064",95064,15,1,Menikah,Pengusaha,CV Pangestu,+62 (088) 607 9379,S3,Banjarmasin,kalem,2,0,0,0,0,17,2,415,2,1,1,1,287982598,3994913763.743633,7,8,Gary Robinson
7938094905642650,Endah Anggraini,perempuan,"Jawa Tengah, 17-01-1964",59,"Gang Kutisari Selatan No. 10
Purwokerto, GO 19833",19833,4,20,Cerai mati,Profesional,PT Aryani Tbk,+62-059-044-1740,SMP,Bandung,sedang,5,2,5,1,1,16,0,369,2,1,2,1,468441565,4336603812.009416,7,8,Eric Chan
8424161528905119,"Hilda Marpaung, S.T.",laki-laki,"Jawa Barat, 13-07-1965",58,"Gang Cikapayang No. 5
Solok, Jawa Tengah 39928",39928,8,14,Menikah,Pegawai Swasta,CV Damanik Agustina (Persero) Tbk,+62-0303-640-1690,SMA,Samarinda,keras,3,2,4,0,0,9,3,597,4,2,2,0,541266932,5046577372.762895,6,8,Cynthia Smith
4886306523038248,"T. Heru Purnawati, M.Ak",perempuan,"Sumatera Utara, 28-03-1961",62,"Gg. R.E Martadinata No. 749
Probolinggo, SB 60983",60983,12,19,Cerai mati,Pengusaha,UD Halim Yuliarti Tbk,+62 (0031) 365 2124,S2,Balikpapan,kalem,4,2,1,0,0,19,4,376,1,2,1,1,235847933,2984392455.287357,7,8,Colleen Lawrence
7658510816894713,"drg. Warsa Wijaya, M.M.",perempuan,"DI Yogyakarta, 11-08-1980",43,"Gg. Lembong No. 74
Binjai, BE 43719",43719,16,20,Cerai hidup,Profesional,PT Situmorang Winarno Tbk,+62-0668-899-7838,D3,Malang,keras,4,0,0,0,0,1,0,701,3,3,3,1,595568842,6097319892.464592,13,9,Troy Dalton
6399247198333220,Unggul Yuniar,laki-laki,"Jawa Tengah, 26-05-1974",49,"Jalan Kutai No. 725
Langsa, Nusa Tenggara Barat 12070",12070,7,5,Belum menikah,Profesional,PD Tamba Manullang Tbk,+62 (0992) 149-6240,SMA,Bandung,sedang,3,3,2,1,0,18,3,369,2,1,1,0,297246098,4999524996.332636,5,8,Willie Henson
1352101240522775,"Dr. Padmi Farida, M.Kom.",perempuan,"Papua Barat, 11-02-1963",60,"Jalan Cihampelas No. 7
Jambi, Banten 64083",64083,17,20,Belum menikah,Pegawai Negeri,Perum Setiawan,+62-99-118-3475,SD,Jakarta,sedang,3,4,2,1,1,13,2,525,4,3,3,1,600361520,6448232499.659393,12,9,Michelle Carpenter
3101309161015608,Melinda Maulana,laki-laki,"Aceh, 05-06-1998",25,"Gg. Astana Anyar No. 0
Kotamobagu, BT 90296",90296,11,11,Menikah,Pegawai Negeri,Perum Firgantoro,+62 (52) 812-9748,S3,Batam,sedang,5,1,5,0,0,1,0,756,5,4,3,2,651498460,7474376581.145782,16,9,Erin Harris
4229425855414642,Lintang Pratama,laki-laki,"Banten, 28-01-1961",62,"Jl. Pasir Koja No. 6
Tanjungbalai, RI 52038",52038,6,20,Cerai hidup,Pengusaha,PT Halim (Persero) Tbk,+62 (0749) 167-9459,SMP,Denpasar,sedang,2,0,0,0,0,7,4,657,3,2,2,1,425087986,5757996517.067845,10,8,Steven Ryan
4299231927372730,Uli Susanti,perempuan,"Kalimantan Selatan, 05-07-1982",41,"Jl. Moch. Toha No. 7
Kotamobagu, Kepulauan Riau 96178",96178,10,5,Menikah,Pegawai Swasta,CV Padmasari Sihotang,+62 (855) 855 8328,S3,Palembang,keras,1,2,2,1,1,17,3,318,4,2,1,1,539007474,6396677637.195188,14,9,Cynthia Rodriguez DVM
3523765387965297,"Paramita Farida, M.Kom.",perempuan,"Sulawesi Utara, 09-10-1989",34,"Jalan Kutai No. 79
Bitung, Kalimantan Barat 43052",43052,4,9,Menikah,Profesional,Perum Simanjuntak (Persero) Tbk,+62-70-700-7855,SMA,Denpasar,keras,5,0,0,0,0,8,3,644,4,3,3,2,656881302,7148546644.922308,16,9,Joseph Torres
5688505553660317,Maimunah Suryatmi,perempuan,"Sulawesi Tenggara, 08-04-1976",47,"Gg. Lembong No. 80
Bekasi, KT 37094",37094,10,8,Belum menikah,Profesional,CV Suryatmi Tbk,+62-129-069-9699,S1,Banjarmasin,sedang,1,2,4,0,0,7,3,606,3,2,2,1,558356652,5876118293.41579,10,9,Elizabeth Sullivan
3120194355929287,Perkasa Yuniar,laki-laki,"Kepulauan Bangka Belitung, 21-05-1960",63,"Jl. Rawamangun No. 975
Bau-Bau, KS 00177",177,15,12,Cerai hidup,Buruh,PT Yulianti,+62-046-515-0847,D3,Depok,sedang,5,5,2,1,0,6,4,691,2,2,1,1,322789049,3722811642.047902,8,8,Brittany Horton
6573187069384464,"Dr. Eva Nurdiyanti, S.Pt",laki-laki,"Sumatera Utara, 07-09-1994",29,"Gang Astana Anyar No. 6
Mataram, Kalimantan Tengah 65599",65599,16,8,Cerai hidup,Profesional,UD Samosir Prabowo,+62 (004) 489-2573,SMA,Bekasi,sedang,4,1,0,0,0,1,0,845,3,2,2,1,552397777,5672616148.006814,8,9,Heather Velez
3421868415470275,Sakura Pradipta,perempuan,"Sulawesi Tengah, 27-03-1985",38,"Gang M.H Thamrin No. 386
Singkawang, SR 02383",2383,17,20,Cerai hidup,Pengusaha,Perum Natsir Hutapea,+62 (660) 660-2156,SD,Semarang,kalem,2,3,3,1,1,16,4,437,4,3,2,1,645870561,6694533508.769716,16,9,Randall Hoffman
3095839091671528,"Cakrawala Gunarto, S.Gz",laki-laki,"Riau, 27-04-1999",24,"Jalan Otto Iskandardinata No. 6
Tomohon, Nusa Tenggara Timur 87454",87454,4,2,Cerai mati,Pegawai Swasta,PT Laksita Wijayanti (Persero) Tbk,+62 (64) 288 7589,SD,Padang,keras,5,3,5,0,0,2,0,796,4,2,3,1,502688111,6712105014.329427,11,8,Edwin Crosby
6809984975041301,Dr. Usyi Saptono,perempuan,"Jawa Timur, 16-05-1978",45,"Gg. Bangka Raya No. 73
Magelang, Kalimantan Selatan 16255",16255,4,12,Menikah,Pegawai Swasta,UD Uyainah Gunawan Tbk,+62 (0762) 274 6910,S1,Bandung,keras,4,1,0,0,0,8,4,610,4,3,2,1,435000281,6032949323.479913,11,9,Eric Chan
1557326660219102,Cahyono Mandala,perempuan,"Sulawesi Barat, 07-07-1977",46,"Gg. Ciumbuleuit No. 142
Samarinda, Gorontalo 47756",47756,13,9,Belum menikah,Pegawai Swasta,PT Mayasari,+62 (051) 097 7008,S2,Yogyakarta,keras,3,3,0,0,0,16,2,373,3,2,2,1,379136384,4533570297.612296,8,8,William Vang
2140847343105304,Marsudi Prayoga,perempuan,"Nusa Tenggara Timur, 23-09-1980",43,"Jalan Lembong No. 317
Tasikmalaya, Kalimantan Timur 30700",30700,3,17,Menikah,Profesional,Perum Utama Laksmiwati,+62 (554) 911-0659,SMA,Medan,kalem,5,4,5,1,1,1,0,721,4,2,2,1,505799463,5891535654.624429,10,8,Vincent Daniel
5943452955485240,"R.M. Luthfi Safitri, S.Sos",laki-laki,"Gorontalo, 05-01-1993",30,"Gang Siliwangi No. 091
Pekalongan, LA 87202",87202,16,10,Menikah,Profesional,CV Puspita Sinaga (Persero) Tbk,+62-080-006-4337,SMP,Pekanbaru,sedang,4,0,0,0,0,12,4,541,4,3,2,1,478658489,5650035910.441282,10,9,Richard Santiago
3499840748853476,Victoria Gunawan,laki-laki,"Sulawesi Tengah, 15-12-1996",27,"Gang Moch. Toha No. 889
Pontianak, KT 39324",39324,8,14,Menikah,Pengusaha,UD Dabukke Kuswoyo,+62 (009) 395 9902,S1,Jakarta,kalem,3,1,3,0,0,15,4,567,2,1,2,1,411247963,5269273027.864739,11,9,Diana Hoffman
3349639197462506,Ratna Firgantoro,perempuan,"Gorontalo, 11-06-1970",53,"Jalan Tebet Barat Dalam No. 1
Sorong, AC 16263",16263,7,9,Belum menikah,Profesional,PT Suwarno Saragih Tbk,+62-0072-441-2257,S3,Pekanbaru,keras,2,0,0,0,0,0,0,713,4,3,3,1,556293364,5357710508.207932,11,9,Ashley Marshall
1695155575950828,Lili Kurniawan,perempuan,"Sulawesi Tenggara, 24-07-1992",31,"Jl. Erlangga No. 64
Binjai, SU 14877",14877,19,20,Cerai hidup,Buruh,PD Suryono,+62-041-400-3667,S3,Denpasar,sedang,4,3,5,1,0,12,2,561,2,1,1,1,224176016,3819271592.423173,10,8,Rachel Smith
8948659551153434,Laswi Marbun,laki-laki,"Jambi, 20-04-1979",44,"Jl. Kutai No. 59
Metro, PB 53738",53738,9,3,Cerai mati,Buruh,Perum Waskita Nasyidah,+62-034-058-6464,SMP,Yogyakarta,keras,1,2,5,0,0,9,3,615,4,3,1,1,476627579,3949854336.748077,11,9,Daniel Berry
1263468361757151,Luhung Nashiruddin,laki-laki,"Papua, 20-08-1982",41,"Jl. Soekarno Hatta No. 5
Pekalongan, SB 57154",57154,11,8,Cerai hidup,Pegawai Negeri,Perum Prastuti Mandala (Persero) Tbk,+62-001-839-1043,S1,Banjarmasin,sedang,2,0,0,0,0,12,0,462,3,1,2,1,359579738,4747917210.67012,10,8,Lauren Robertson
3350191565072926,"Gatra Budiyanto, S.Farm",perempuan,"Bengkulu, 21-01-1965",58,"Jalan Pasir Koja No. 533
Palu, Kalimantan Barat 67662",67662,17,12,Cerai mati,Pegawai Negeri,UD Nashiruddin,+62 (039) 390-2229,S3,Bandung,sedang,4,4,4,1,0,20,1,407,4,2,2,1,569814505,5298154425.548946,10,9,Eric Chan
