debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,total_text,total_calls,total_visit,foreclosure,write_off,debtor_location,debtor_number_of_dependents,debtor_cars_count,debtor_motorcycle_count,debtor_house_count,debtor_education_level,monthly_income,debtor_personality,loan_amount,tenor,interest_rate,delay_history,credit_score,action_code,category_campaign,collector_name
6712189623640469,Anita Sudiati,laki-laki,"Bengkulu, 19-08-1979",44.0,"Jalan H.J Maemunah No. 88
Surabaya, Bengkulu 73691",73691,3.0,12.0,Cerai hidup,Pengusaha,Perum Haryanti Tbk,+62 (486) 160-9094,20.0,4.0,3.0,1.0,1.0,Bogor,3.0,2.0,3.0,1.0,D3,581225760.0,sedang,6593929895.0,11.0,9.0,10.0,558.0,INCO,Call,Dr. Lee Torres
9303988864454742,Bahuwarna Rajasa,laki-laki,"Jambi, 10-01-1964",59.0,"Jl. Pelajar Pejuang No. 1
Subulussalam, Kalimantan Timur 94353",94353,17.0,2.0,Belum menikah,Pengusaha,PT Permadi Astuti Tbk,+62-47-189-8615,0.0,8.0,2.0,1.0,1.0,Palembang,4.0,2.0,2.0,1.0,SMA,621750309.0,sedang,5650515273.0,8.0,9.0,9.0,673.0,DISC,Call,Ryan Lee
2147751841377612,"Dinda Yuniar, S.I.Kom",laki-laki,"Sumatera Utara, 23-09-1962",61.0,"Jl. Suryakencana No. 3
Padangpanjang, KU 36818",36818,13.0,19.0,Cerai mati,Buruh,CV Prakasa,+62-79-228-5466,20.0,10.0,0.0,0.0,0.0,Pekanbaru,2.0,1.0,1.0,0.0,SMA,421403774.0,kalem,1994066114.0,7.0,8.0,6.0,390.0,CBLT,Digital,Dawn Collins
9540297521103412,Cemplunk Setiawan,laki-laki,"Banten, 30-12-1961",62.0,"Gang Kiaracondong No. 25
Batu, BB 06824",6824,12.0,8.0,Menikah,Pegawai Swasta,Perum Anggriawan (Persero) Tbk,+62-73-830-4643,10.0,0.0,0.0,0.0,0.0,Denpasar,4.0,2.0,2.0,2.0,D3,618788619.0,sedang,7613353759.0,12.0,9.0,15.0,591.0,WRPH,Call,Steven Ryan
7420171434750419,"R. Kala Mulyani, S.Psi",laki-laki,"Sulawesi Tengah, 12-07-1963",60.0,"Gg. Cikutra Barat No. 4
Bima, JB 70485",70485,16.0,8.0,Cerai hidup,Pegawai Negeri,UD Nababan (Persero) Tbk,+62-0924-877-1088,15.0,8.0,4.0,0.0,0.0,Palembang,3.0,3.0,2.0,1.0,SMA,525574605.0,sedang,7055547597.0,10.0,9.0,10.0,632.0,DISC,Call,Ryan Lee
1082942985820461,Citra Simanjuntak,laki-laki,"Sulawesi Selatan, 13-01-1981",42.0,"Gang Surapati No. 1
Padang Sidempuan, Nusa Tenggara Timur 45787",45787,10.0,20.0,Cerai hidup,Pegawai Negeri,CV Pradana Prastuti Tbk,+62 (248) 753-4279,0.0,0.0,0.0,0.0,0.0,Yogyakarta,2.0,3.0,2.0,1.0,SMA,558759066.0,sedang,5563367076.0,13.0,9.0,11.0,590.0,MUPD,Call,Stephen Lee
9844866678194177,"Arsipatra Sudiati, S.Gz",laki-laki,"Lampung, 23-05-1979",44.0,"Jl. Ahmad Yani No. 542
Magelang, PA 28735",28735,3.0,2.0,Cerai mati,Pengusaha,PT Mansur Pradana (Persero) Tbk,+62-951-675-2383,0.0,6.0,2.0,1.0,0.0,Banjarmasin,3.0,2.0,2.0,1.0,D3,563531905.0,sedang,6019646199.0,9.0,9.0,11.0,581.0,WRPH,Digital,Jaclyn Ayala
3860971033023470,Reza Prabowo,perempuan,"Nusa Tenggara Barat, 21-04-1986",37.0,"Jl. Tubagus Ismail No. 22
Palopo, JT 51028",51028,5.0,15.0,Cerai mati,Pegawai Negeri,PT Sitorus Suwarno,+62 (013) 257-0753,5.0,4.0,5.0,0.0,0.0,Batam,3.0,2.0,2.0,1.0,D3,511094332.0,kalem,4846627775.0,10.0,8.0,8.0,506.0,INCO,Digital,Carolyn Allison
1659107486006554,"Sutan Radika Salahudin, S.T.",laki-laki,"Bengkulu, 10-06-1978",45.0,"Gang Siliwangi No. 60
Denpasar, MU 18800",18800,1.0,5.0,Menikah,Pegawai Swasta,PD Rahmawati Sirait,+62 (322) 180-4277,0.0,0.0,0.0,0.0,0.0,Jakarta,3.0,1.0,2.0,1.0,SMA,629222472.0,kalem,5478563691.0,10.0,9.0,9.0,463.0,WRPH,Digital,Brittany Little
9269797917490440,"Cut Hana Wasita, S.Gz",laki-laki,"Sulawesi Tengah, 06-08-1964",59.0,"Gg. Gardujati No. 9
Dumai, Gorontalo 83801",83801,18.0,12.0,Cerai hidup,Pegawai Swasta,CV Sitompul Tbk,+62 (0666) 748-2731,20.0,2.0,0.0,0.0,0.0,Malang,3.0,2.0,2.0,2.0,D3,546447564.0,sedang,4191303058.0,13.0,9.0,9.0,623.0,INCO,Digital,Danielle Torres DDS
5012809585697557,Shania Yulianti,laki-laki,"Sumatera Barat, 17-07-1970",53.0,"Jalan Kiaracondong No. 069
Bitung, Kalimantan Barat 16900",16900,7.0,5.0,Cerai hidup,Buruh,Perum Pranowo Dabukke Tbk,+62 (348) 788-2145,10.0,4.0,1.0,1.0,0.0,Palembang,4.0,3.0,3.0,2.0,S1,700141616.0,sedang,7336231930.0,14.0,9.0,12.0,739.0,HUPD,Call,Ryan Lee
2465931815792470,Ega Handayani,perempuan,"DKI Jakarta, 18-04-1982",41.0,"Jalan Peta No. 059
Semarang, SN 89592",89592,10.0,14.0,Cerai mati,Pegawai Swasta,Perum Mustofa Hartati (Persero) Tbk,+62 (0556) 466-9444,0.0,0.0,0.0,0.0,0.0,Depok,3.0,2.0,2.0,1.0,D3,511872088.0,kalem,3131391726.0,8.0,8.0,7.0,598.0,PTPR,Digital,Steven Brennan
4474987036821561,Lamar Mandala,perempuan,"Jawa Barat, 11-04-1998",25.0,"Gang Sukabumi No. 00
Palembang, Sulawesi Tenggara 61482",61482,2.0,16.0,Menikah,Buruh,CV Nababan Tamba (Persero) Tbk,+62-0981-998-7676,15.0,10.0,0.0,0.0,0.0,Pekanbaru,3.0,1.0,2.0,1.0,SMA,577508645.0,kalem,5311338834.0,8.0,9.0,8.0,591.0,DISC,Call,Ashley Marshall
6457487232353381,"Mariadi Yulianti, S.Gz",perempuan,"Kalimantan Utara, 30-10-1984",39.0,"Gang Cempaka No. 5
Tanjungpinang, Lampung 71595",71595,5.0,9.0,Menikah,Buruh,PT Wibisono Suartini,+62 (0883) 325 6008,5.0,2.0,5.0,0.0,0.0,Jakarta,3.0,1.0,2.0,1.0,SMA,479356240.0,kalem,4484598415.0,8.0,9.0,10.0,578.0,PTPR,Digital,Richard Green MD
1313289821009693,Diah Farida,laki-laki,"Maluku, 29-09-1960",63.0,"Jl. BKR No. 656
Bontang, Kepulauan Riau 09090",9090,8.0,15.0,Belum menikah,Pengusaha,PD Dongoran Permata,+62 (081) 345 3900,15.0,0.0,0.0,0.0,0.0,Jakarta,5.0,3.0,2.0,1.0,D3,598446035.0,sedang,6313590905.0,12.0,9.0,9.0,640.0,WUPD,Call,Sean Wilcox
8668785980530011,"Dr. Wasis Maryati, M.M.",perempuan,"Bali, 31-10-1964",59.0,"Gang Suniaraja No. 9
Kota Administrasi Jakarta Barat, Sumatera Barat 80713",80713,15.0,20.0,Belum menikah,Profesional,PD Mahendra,+62 (813) 412-0948,15.0,10.0,3.0,0.0,0.0,Malang,3.0,2.0,3.0,1.0,D3,648371855.0,sedang,7154338839.0,9.0,9.0,12.0,567.0,INCO,Call,Timothy Reyes
7445921176808514,"Mujur Maryati, S.Kom",laki-laki,"Aceh, 25-04-1970",53.0,"Jalan Stasiun Wonokromo No. 140
Bau-Bau, Kalimantan Barat 20412",20412,20.0,15.0,Cerai mati,Pegawai Negeri,PD Yuliarti,+62-094-057-4314,10.0,2.0,4.0,1.0,1.0,Padang,5.0,2.0,3.0,2.0,D3,715261468.0,sedang,8205315812.0,15.0,9.0,16.0,648.0,WUPD,Call,Edwin Crosby
5840765158013706,Dt. Saiful Sirait,laki-laki,"Sulawesi Tengah, 06-04-1978",45.0,"Gg. Wonoayu No. 400
Depok, JK 49845",49845,15.0,3.0,Belum menikah,Pegawai Swasta,CV Firgantoro Kusumo,+62 (0433) 452-5147,5.0,2.0,5.0,0.0,0.0,Depok,3.0,2.0,2.0,1.0,SMA,531097875.0,sedang,5957504904.0,13.0,9.0,11.0,652.0,PTPR,Call,George Thomas
5725386687064004,Mujur Tampubolon,laki-laki,"Nusa Tenggara Barat, 18-03-1960",63.0,"Jl. PHH. Mustofa No. 4
Kota Administrasi Jakarta Timur, Nusa Tenggara Timur 94368",94368,18.0,12.0,Cerai hidup,Pengusaha,PD Sihotang Tbk,+62-0525-177-9848,20.0,10.0,0.0,0.0,0.0,Jakarta,2.0,2.0,1.0,1.0,SMA,491704001.0,sedang,4539907948.0,10.0,8.0,8.0,531.0,ATPU,Digital,Sean Wilcox
5565733556989442,Hasna Pertiwi,perempuan,"Sumatera Barat, 21-04-1993",30.0,"Jalan Rajawali Barat No. 01
Malang, Sulawesi Utara 36007",36007,15.0,13.0,Belum menikah,Pegawai Swasta,PD Yulianti Haryanti,+62-0524-417-4232,5.0,4.0,5.0,0.0,0.0,Batam,3.0,2.0,3.0,1.0,D3,544852926.0,kalem,5045281511.0,10.0,9.0,11.0,624.0,PTPR,Digital,Carolyn Allison
4289105965817421,"Ir. Kurnia Wahyuni, S.Pt",perempuan,"Nusa Tenggara Barat, 11-07-1969",54.0,"Jalan KH Amin Jasuta No. 2
Prabumulih, Aceh 15093",15093,4.0,16.0,Cerai hidup,Pegawai Negeri,UD Riyanti (Persero) Tbk,+62 (491) 107-8867,15.0,6.0,4.0,0.0,0.0,Batam,3.0,1.0,1.0,1.0,SMA,505140724.0,kalem,3336626584.0,9.0,8.0,8.0,597.0,PTPR,Digital,Alexa Sanchez
6408831400670552,Digdaya Situmorang,perempuan,"Lampung, 14-12-1981",42.0,"Jalan Moch. Ramdan No. 7
Kendari, NB 25574",25574,8.0,10.0,Cerai hidup,Buruh,UD Mangunsong Aryani Tbk,+62-018-260-5850,5.0,4.0,4.0,1.0,1.0,Batam,2.0,2.0,1.0,0.0,SMA,374155937.0,kalem,3657908271.0,8.0,8.0,9.0,539.0,ATPU,Digital,Alexa Sanchez
4067524175246849,"T. Anggabaya Aryani, S.Pd",perempuan,"Aceh, 02-06-1971",52.0,"Gang Sentot Alibasa No. 5
Bogor, Kalimantan Tengah 58729",58729,17.0,1.0,Cerai hidup,Pegawai Swasta,Perum Mansur Hutapea,+62 (374) 386 6213,10.0,10.0,4.0,1.0,0.0,Yogyakarta,5.0,2.0,3.0,2.0,S1,670611494.0,sedang,4745469398.0,13.0,9.0,12.0,678.0,WRPH,Call,Anthony Williams
7039023163726163,Capa Winarno,perempuan,"Sulawesi Tenggara, 03-10-1984",39.0,"Jalan Pacuan Kuda No. 0
Pematangsiantar, MU 65355",65355,9.0,5.0,Belum menikah,Profesional,Perum Anggriawan Tbk,+62 (815) 984 7668,5.0,10.0,5.0,0.0,0.0,Samarinda,4.0,1.0,2.0,1.0,SMA,518873654.0,kalem,5292790438.0,11.0,9.0,8.0,568.0,INCO,Digital,Sean Harper
1074058909198662,Kiandra Suryatmi,laki-laki,"Maluku Utara, 17-10-1999",24.0,"Gg. Ahmad Dahlan No. 4
Bima, MA 79476",79476,2.0,18.0,Cerai mati,Pegawai Negeri,PD Hassanah,+62 (0536) 173-1414,15.0,8.0,1.0,0.0,0.0,Denpasar,2.0,2.0,1.0,0.0,SMP,281007401.0,kalem,4312091105.0,9.0,8.0,11.0,482.0,OTHR,Digital,Sierra Richards
6782307437029362,R. Fitria Samosir,perempuan,"Maluku, 19-09-1992",31.0,"Gg. Astana Anyar No. 32
Pasuruan, Nusa Tenggara Barat 86557",86557,17.0,9.0,Belum menikah,Pengusaha,PD Zulaika,+62 (0969) 683 1043,20.0,4.0,2.0,1.0,1.0,Depok,4.0,2.0,2.0,1.0,D3,542578701.0,sedang,4091607914.0,13.0,9.0,9.0,591.0,INCO,Call,Ruth Perez
8276381377755595,Luthfi Tarihoran,laki-laki,"DI Yogyakarta, 05-01-1987",36.0,"Jalan Pasteur No. 20
Ambon, JB 66613",66613,2.0,7.0,Menikah,Profesional,UD Putra (Persero) Tbk,+62-850-142-9674,5.0,2.0,2.0,0.0,0.0,Samarinda,4.0,2.0,2.0,1.0,D3,501039421.0,sedang,5095043125.0,10.0,8.0,11.0,552.0,DISP,Digital,Jeffrey Mccoy
6552451105404345,Ganep Megantara,perempuan,"Kalimantan Timur, 10-09-1971",52.0,"Jl. Laswi No. 6
Mataram, Bali 76252",76252,15.0,14.0,Menikah,Pengusaha,Perum Pertiwi,+62 (097) 522-7471,5.0,8.0,1.0,0.0,0.0,Samarinda,4.0,3.0,3.0,1.0,S1,627300195.0,sedang,6485344190.0,12.0,9.0,15.0,664.0,HUPD,Call,Stephen Hunter
1699583704763699,Salimah Gunarto,laki-laki,"Kepulauan Bangka Belitung, 26-04-1991",32.0,"Jl. Tubagus Ismail No. 977
Tarakan, SG 37853",37853,4.0,2.0,Menikah,Pengusaha,Perum Waluyo,+62-54-958-1728,20.0,0.0,0.0,0.0,0.0,Samarinda,4.0,2.0,2.0,1.0,D3,459429182.0,sedang,6086083900.0,10.0,9.0,10.0,650.0,PTPR,Call,Jeffrey Mccoy
2156080370685062,Lulut Nababan,laki-laki,"Jambi, 08-02-1997",26.0,"Jalan Siliwangi No. 579
Bengkulu, BA 36356",36356,7.0,5.0,Cerai hidup,Profesional,CV Hutagalung Fujiati,+62 (98) 496-3640,0.0,8.0,2.0,0.0,0.0,Balikpapan,3.0,1.0,1.0,1.0,SMP,410317483.0,kalem,4599899798.0,7.0,8.0,6.0,432.0,OTHR,Digital,Hannah Bailey
4049983736452847,dr. Aslijan Suryono,perempuan,"Maluku, 11-03-1962",61.0,"Gang Gardujati No. 92
Padang, PA 97470",97470,20.0,3.0,Cerai mati,Buruh,CV Wijaya Winarsih Tbk,+62 (620) 678-9841,5.0,6.0,5.0,1.0,1.0,Samarinda,4.0,2.0,2.0,1.0,D3,559902597.0,kalem,4231096178.0,12.0,9.0,9.0,625.0,PTPR,Digital,Sean Harper
5097129509904690,Puput Tarihoran,laki-laki,"Kalimantan Utara, 09-12-1980",43.0,"Gang Ciumbuleuit No. 49
Purwokerto, Bengkulu 00651",651,18.0,4.0,Belum menikah,Pegawai Swasta,Perum Usamah Santoso (Persero) Tbk,+62 (033) 021-8484,10.0,0.0,0.0,0.0,0.0,Jakarta,2.0,2.0,2.0,1.0,SMA,521157182.0,kalem,5183519573.0,9.0,8.0,9.0,538.0,INCO,Call,Jessica Choi
3098517302448266,Qori Damanik,laki-laki,"Sumatera Barat, 02-11-1968",55.0,"Gg. PHH. Mustofa No. 20
Palopo, PA 46890",46890,11.0,12.0,Belum menikah,Pengusaha,UD Widiastuti (Persero) Tbk,+62 (65) 809-5640,10.0,0.0,0.0,0.0,0.0,Bekasi,3.0,2.0,1.0,1.0,SMA,520820208.0,sedang,6228838320.0,10.0,9.0,9.0,564.0,PTPR,Call,Heather Velez
4962294704472245,Halima Pradipta,perempuan,"Papua, 28-06-1983",40.0,"Jl. Cempaka No. 114
Singkawang, Kepulauan Bangka Belitung 06212",6212,13.0,17.0,Cerai mati,Pegawai Swasta,PT Wibowo Nababan,+62 (055) 838-5717,5.0,8.0,2.0,0.0,0.0,Samarinda,3.0,2.0,2.0,1.0,SMA,473264077.0,kalem,3755168825.0,12.0,9.0,10.0,628.0,WRPH,Call,Sean Harper
5473924214473648,Hilda Haryanto,perempuan,"Jambi, 09-06-1986",37.0,"Gg. Tubagus Ismail No. 2
Pasuruan, BT 35532",35532,16.0,19.0,Menikah,Buruh,PD Usada,+62 (80) 276 7440,5.0,2.0,5.0,0.0,0.0,Medan,3.0,3.0,2.0,1.0,SMA,480449197.0,sedang,6382784299.0,12.0,9.0,13.0,578.0,DISC,Call,Antonio Newman
2689853670463675,Ghani Kusmawati,perempuan,"Nusa Tenggara Barat, 20-08-1990",33.0,"Gg. Dipenogoro No. 37
Pangkalpinang, Banten 44220",44220,3.0,18.0,Belum menikah,Pengusaha,UD Susanti,+62 (0680) 952-1381,10.0,6.0,2.0,1.0,0.0,Padang,3.0,1.0,3.0,1.0,D3,608397727.0,kalem,5793859598.0,10.0,9.0,9.0,606.0,WRPH,Digital,Corey Smith
6891881203297543,"Mala Agustina, S.H.",perempuan,"Riau, 20-11-1975",48.0,"Jl. Cihampelas No. 749
Tanjungpinang, KU 97998",97998,6.0,7.0,Cerai mati,Pengusaha,PT Zulaika Tbk,+62 (084) 475 3185,15.0,2.0,5.0,0.0,0.0,Samarinda,5.0,3.0,3.0,1.0,S1,618940869.0,sedang,5525681558.0,12.0,9.0,10.0,655.0,WRPH,Digital,Stephen Hunter
7696001362763884,Iriana Nasyiah,laki-laki,"Kepulauan Bangka Belitung, 16-03-1985",38.0,"Jl. Rumah Sakit No. 4
Tebingtinggi, Kalimantan Tengah 65161",65161,14.0,14.0,Cerai mati,Buruh,UD Yulianti Tbk,+62 (13) 556-8513,20.0,0.0,0.0,0.0,0.0,Bogor,2.0,2.0,2.0,0.0,D3,416992247.0,kalem,4759431271.0,10.0,8.0,9.0,640.0,WRPH,Digital,Joshua Arias
7654150716996529,Dr. Among Jailani,perempuan,"Aceh, 08-07-1981",42.0,"Gang Dipenogoro No. 5
Binjai, JA 35598",35598,9.0,10.0,Cerai mati,Profesional,PD Namaga Tbk,+62-014-092-2702,5.0,4.0,3.0,0.0,0.0,Surabaya,1.0,2.0,1.0,0.0,SMP,368550301.0,kalem,4276407010.0,8.0,9.0,9.0,450.0,OTHR,Digital,Jacob Ryan
1149207692269734,Parman Rahimah,perempuan,"Sumatera Barat, 21-12-1966",57.0,"Gang Sadang Serang No. 824
Payakumbuh, JK 01630",1630,19.0,13.0,Cerai hidup,Pegawai Swasta,PT Padmasari,+62-0213-697-7508,20.0,10.0,2.0,1.0,0.0,Batam,4.0,4.0,3.0,2.0,D3,709844008.0,sedang,7329291783.0,14.0,9.0,14.0,679.0,HUPD,Call,David Olsen
7603288126288722,R. Icha Siregar,perempuan,"DI Yogyakarta, 14-01-2000",23.0,"Gg. Raya Setiabudhi No. 4
Pariaman, Bengkulu 06402",6402,15.0,19.0,Cerai hidup,Pegawai Swasta,PD Santoso Thamrin,+62 (98) 140-3517,5.0,4.0,2.0,1.0,1.0,Bogor,3.0,3.0,3.0,1.0,D3,644373198.0,sedang,5996136751.0,12.0,9.0,10.0,702.0,MUPD,Call,Virginia Drake
1524360738975047,Cahyo Gunawan,laki-laki,"Sulawesi Utara, 22-11-1966",57.0,"Jalan Dipatiukur No. 5
Kotamobagu, SU 46814",46814,2.0,20.0,Cerai mati,Buruh,CV Aryani Nuraini,+62-0135-337-8978,0.0,8.0,5.0,1.0,0.0,Medan,3.0,2.0,2.0,1.0,SMA,426794630.0,kalem,4754084520.0,10.0,9.0,9.0,531.0,INCO,Call,Stephanie Dennis
5299000095148328,Pranawa Rahmawati,perempuan,"Gorontalo, 04-10-1989",34.0,"Jl. Wonoayu No. 6
Bekasi, Papua Barat 45784",45784,12.0,6.0,Belum menikah,Pengusaha,PT Handayani Hartati,+62 (531) 059 6140,15.0,0.0,0.0,0.0,0.0,Batam,4.0,2.0,2.0,1.0,D3,664517297.0,sedang,6240658447.0,13.0,9.0,10.0,678.0,HUPD,Call,David Olsen
9786111053528267,Hairyanto Pudjiastuti,laki-laki,"Jawa Timur, 08-08-1962",61.0,"Jl. Otto Iskandardinata No. 7
Kotamobagu, SS 69154",69154,19.0,17.0,Cerai mati,Pengusaha,Perum Firgantoro Tbk,+62 (076) 654 2584,5.0,6.0,4.0,0.0,0.0,Makassar,3.0,2.0,2.0,1.0,SMA,469928492.0,sedang,6544003660.0,8.0,9.0,11.0,495.0,PTPR,Call,Michelle Hill
8134109171044739,Ana Hardiansyah,laki-laki,"Sulawesi Utara, 14-06-1966",57.0,"Jl. Dipatiukur No. 7
Bandar Lampung, Sulawesi Tengah 13923",13923,1.0,10.0,Cerai hidup,Pegawai Negeri,Perum Manullang (Persero) Tbk,+62-087-654-7462,0.0,2.0,4.0,0.0,0.0,Makassar,1.0,2.0,1.0,1.0,SMP,180050771.0,kalem,1969607291.0,7.0,8.0,8.0,493.0,ATPU,Digital,Erin Peters
4342666254060753,drg. Mila Hakim,laki-laki,"Banten, 03-09-1995",28.0,"Gang Rungkut Industri No. 6
Tidore Kepulauan, Maluku Utara 14355",14355,10.0,17.0,Belum menikah,Pegawai Negeri,PD Mansur Waskita Tbk,+62 (007) 599 4743,5.0,6.0,0.0,0.0,0.0,Banjarmasin,3.0,1.0,2.0,1.0,SMA,427224882.0,sedang,3243202444.0,7.0,8.0,10.0,619.0,INCO,Digital,Lauren Robertson
2530738877481931,Kasiyah Sihombing,laki-laki,"Riau, 13-02-1989",34.0,"Gang Lembong No. 8
Palangkaraya, Jawa Timur 72632",72632,1.0,11.0,Belum menikah,Pegawai Negeri,PD Pratama,+62 (955) 117-0352,0.0,0.0,0.0,0.0,0.0,Bandung,3.0,3.0,3.0,1.0,D3,574599597.0,sedang,7444964168.0,10.0,8.0,10.0,566.0,DISP,Digital,Rachel Saunders
5015171901768652,Nilam Nugroho,laki-laki,"Bali, 04-11-1995",28.0,"Gg. Jamika No. 7
Tidore Kepulauan, YO 68739",68739,11.0,11.0,Menikah,Pegawai Swasta,CV Hassanah Firmansyah Tbk,+62 (417) 231 4947,0.0,2.0,4.0,0.0,0.0,Makassar,6.0,3.0,3.0,2.0,S1,729756359.0,sedang,8003958362.0,11.0,9.0,16.0,710.0,WUPD,Call,Michelle Hill
4885370312669313,Nyoman Nasyidah,laki-laki,"Sulawesi Tenggara, 11-03-2000",23.0,"Jl. Jamika No. 14
Samarinda, Sulawesi Tenggara 53222",53222,6.0,9.0,Cerai mati,Buruh,PT Widiastuti Tamba (Persero) Tbk,+62 (25) 464-1830,20.0,8.0,3.0,1.0,1.0,Depok,4.0,2.0,3.0,2.0,D3,739077048.0,sedang,5716773216.0,13.0,9.0,12.0,628.0,MUPD,Call,Brittany Horton
6171005575764352,"Tgk. Maria Siregar, S.E.I",laki-laki,"Kepulauan Riau, 24-09-1976",47.0,"Gg. Pelajar Pejuang No. 7
Kediri, Jawa Barat 51525",51525,11.0,20.0,Cerai mati,Pegawai Negeri,CV Saptono,+62 (652) 870 2436,5.0,2.0,0.0,0.0,0.0,Bandung,2.0,3.0,2.0,1.0,SMA,396498353.0,kalem,3352500937.0,8.0,9.0,12.0,473.0,DISP,Digital,Joshua Lopez
9761445298997549,"Erik Uyainah, S.Sos",laki-laki,"Papua, 05-04-1974",49.0,"Gg. Monginsidi No. 821
Subulussalam, JI 54228",54228,7.0,18.0,Cerai mati,Buruh,Perum Iswahyudi Tbk,+62 (14) 748-7835,0.0,8.0,2.0,0.0,0.0,Bogor,3.0,2.0,2.0,1.0,D3,456318791.0,sedang,5965833805.0,10.0,9.0,10.0,670.0,DISC,Call,Amy Gibson
4319559737888525,Sakti Laksita,laki-laki,"Sulawesi Utara, 23-11-1963",60.0,"Gg. Suniaraja No. 9
Subulussalam, NT 98310",98310,15.0,1.0,Cerai hidup,Buruh,UD Hasanah (Persero) Tbk,+62-0641-490-1437,5.0,10.0,5.0,1.0,0.0,Surabaya,2.0,2.0,2.0,1.0,SMA,570697230.0,kalem,5903758555.0,10.0,9.0,10.0,570.0,INCO,Call,Ashley Ponce
3548504720339246,"dr. Saadat Saefullah, M.Pd",perempuan,"Jambi, 25-07-1994",29.0,"Jl. H.J Maemunah No. 076
Makassar, Papua Barat 21054",21054,2.0,18.0,Cerai hidup,Buruh,PT Nasyidah Widiastuti Tbk,+62-008-850-1813,20.0,0.0,0.0,0.0,0.0,Semarang,3.0,2.0,3.0,1.0,S1,588455193.0,sedang,5107185170.0,10.0,9.0,10.0,671.0,WRPH,Call,Brian Oneal
3015763995082650,Mala Simanjuntak,perempuan,"Jawa Barat, 14-02-1991",32.0,"Jalan Gedebage Selatan No. 943
Bitung, BE 03823",3823,7.0,5.0,Cerai hidup,Pegawai Swasta,CV Usamah Wasita Tbk,+62 (07) 802 3730,5.0,0.0,0.0,0.0,0.0,Tangerang,4.0,3.0,2.0,1.0,D3,464826727.0,sedang,4117741502.0,12.0,8.0,10.0,630.0,PTPR,Call,Angela Woods
6685515356719786,Ivan Utami,perempuan,"Sumatera Barat, 02-12-1961",62.0,"Jl. Monginsidi No. 95
Kupang, Nusa Tenggara Barat 93070",93070,3.0,15.0,Menikah,Buruh,UD Handayani,+62-213-320-6736,5.0,10.0,0.0,0.0,0.0,Denpasar,4.0,2.0,2.0,2.0,D3,744653712.0,sedang,6924594901.0,15.0,9.0,13.0,644.0,WRPH,Call,Rachel Smith
6919192634450005,Shania Saputra,laki-laki,"Jawa Barat, 13-07-1984",39.0,"Jalan Asia Afrika No. 85
Palu, Papua 11789",11789,12.0,9.0,Cerai hidup,Buruh,CV Winarsih Susanti,+62-722-304-9422,15.0,8.0,2.0,1.0,1.0,Malang,3.0,2.0,3.0,1.0,D3,551767000.0,sedang,6860995603.0,8.0,9.0,13.0,648.0,PTPR,Call,Danielle Torres DDS
1604026060338615,"Dr. Citra Maheswara, M.Pd",perempuan,"Sumatera Utara, 14-01-1971",52.0,"Jl. Yos Sudarso No. 694
Singkawang, RI 95590",95590,4.0,3.0,Belum menikah,Pegawai Swasta,UD Adriansyah Tbk,+62 (102) 165-8476,10.0,8.0,4.0,1.0,1.0,Denpasar,4.0,2.0,3.0,1.0,D3,625988916.0,kalem,6499679633.0,9.0,8.0,10.0,518.0,INCO,Digital,Heather Guerra
5814777888480438,"Titin Permadi, S.Kom",perempuan,"Sumatera Barat, 21-09-2000",23.0,"Gang R.E Martadinata No. 4
Malang, NB 13360",13360,10.0,13.0,Cerai hidup,Pegawai Swasta,PT Budiyanto Uyainah,+62-027-959-4937,5.0,4.0,2.0,1.0,1.0,Surabaya,1.0,1.0,1.0,1.0,SMP,171856437.0,kalem,2103284887.0,5.0,8.0,6.0,493.0,LMSG,Digital,Jacob Ryan
1614456288687337,Drs. Kamila Utami,laki-laki,"Kalimantan Tengah, 20-11-1987",36.0,"Jalan Jamika No. 48
Pematangsiantar, SU 15166",15166,20.0,6.0,Cerai mati,Pegawai Negeri,Perum Ramadan Tbk,+62 (43) 640 6864,15.0,10.0,2.0,0.0,0.0,Denpasar,1.0,1.0,2.0,0.0,SMA,461636889.0,kalem,3805146906.0,7.0,8.0,4.0,454.0,ATPU,Digital,Sierra Richards
5011812334081518,Tasnim Rahimah,laki-laki,"Kepulauan Bangka Belitung, 13-09-1995",28.0,"Jl. Laswi No. 7
Bekasi, Kepulauan Riau 10246",10246,7.0,10.0,Cerai hidup,Pengusaha,CV Nugroho Nurdiyanti,+62-409-965-7804,10.0,8.0,5.0,0.0,0.0,Jakarta,5.0,3.0,3.0,1.0,S1,587595275.0,sedang,6464999613.0,14.0,9.0,12.0,728.0,MUPD,Call,Sean Wilcox
5920585084987634,Slamet Prastuti,laki-laki,"Kepulauan Bangka Belitung, 29-12-1995",28.0,"Gg. Rajawali Timur No. 708
Banjar, YO 86718",86718,7.0,8.0,Cerai mati,Pegawai Swasta,Perum Prasetyo Winarno,+62 (010) 743-0921,10.0,6.0,5.0,1.0,0.0,Surabaya,3.0,1.0,1.0,1.0,SMA,387135459.0,kalem,2998186637.0,8.0,8.0,7.0,534.0,PTPR,Digital,Sharon Fitzgerald
