debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,num_of_dependents,debtor_education_level,debtor_occupation,debtor_company,debtor_number,monthly_income,monthly_expense,loan_type,debtor_tenor,loan_amount,payment_history_jan,payment_history_feb,payment_history_mar,payment_history_apr,payment_history_may,payment_history_jun,payment_history_jul,payment_history_aug,payment_history_sep,payment_history_oct,payment_history_nov,payment_history_dec,debtor_aging,transaction_frequency,remaining_loan,billing_frequency,billing_type,debtor_response,consumerism_level,debtor_mode,collector_type,collector_reputation,collector_fee,transportation_type,distance,travel_frequency,transportation_cost,remedial_score,remedial_label
5355711181670460,Gatot Riyanti,perempuan,"Nusa Tenggara Barat, 12-08-1970",40,"Gg. Sadang Serang No. 35
Serang, Maluku 89397",89397,18,14,Cerai Hidup,3,D3,Pegawai Negeri,UD Nasyidah (Persero) Tbk,+62 (0659) 654 6527,4885821,3420075,Pinjaman Bisnis,22,32354256,0,0,0,1,0,0,1,1,2,2,3,3,DPK,9,19162542,3,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,7314123,Mobil,202,2,257233,555,No Remedial
5269997757117573,Mulyono Dongoran,laki-laki,"Aceh, 08-05-1963",50,"Jalan Medokan Ayu No. 769
Kota Administrasi Jakarta Barat, Kalimantan Selatan 63106",63106,19,16,Cerai Hidup,3,S2,Professional,CV Yulianti,+62 (721) 799-0433,6273528,4391470,Pinjaman Pribadi,16,30264256,0,0,0,0,1,2,1,2,2,3,2,2,DPK,10,11443676,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,8244056,Mobil,224,2,294559,777,Remedial
8607602712679121,Luis Hastuti,laki-laki,"Papua, 13-09-1973",40,"Jl. Surapati No. 55
Kediri, DKI Jakarta 92793",92793,20,10,Menikah,3,S1,Pegawai Negeri,Perum Dabukke (Persero) Tbk,+62-005-154-2125,5811642,4068149,Pinjaman Pribadi,17,29788318,0,0,0,0,0,0,1,2,1,0,0,0,Lancar,12,0,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7603879,Mobil,197,2,299809,611,No Remedial
9270508107868641,Vivi Budiman,perempuan,"Kalimantan Tengah, 20-03-1987",42,"Gang BKR No. 645
Probolinggo, JB 21873",21873,20,17,Menikah,3,S1,Pegawai Negeri,CV Napitupulu Prakasa,+62-027-929-1240,5620279,3934195,Pinjaman Pribadi,17,28807469,0,0,0,1,2,1,1,1,2,1,2,2,DPK,10,11946629,1,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,8148963,Motor,205,2,248312,833,Remedial
3011967529724104,Rika Firmansyah,laki-laki,"Jawa Timur, 21-03-1989",34,"Jalan Gardujati No. 387
Cilegon, Maluku Utara 51467",51467,12,3,Belum Menikah,0,S1,Pegawai Negeri,UD Sitompul Tbk,+62 (058) 460 8846,6018992,2407597,Pinjaman Bisnis,17,61599041,1,0,0,0,0,0,1,2,1,0,1,0,Lancar,12,0,2,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Cukup,7200089,Motor,181,2,336706,555,No Remedial
4062265842339102,"Safina Lailasari, S.Sos",perempuan,"Bali, 13-01-1980",40,"Jl. Surapati No. 34
Mataram, LA 53176",53176,14,8,Belum Menikah,0,S1,Pegawai Swasta,CV Firgantoro,+62 (0844) 816 8013,5174185,2069674,Kartu Kredit,19,59732371,1,1,0,1,1,1,1,0,1,0,0,0,Lancar,12,0,2,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Baik,7702381,Motor,187,2,234038,444,No Remedial
5925468434694989,"R.A. Hana Novitasari, S.Sos",laki-laki,"Sulawesi Utara, 12-11-2000",39,"Jalan PHH. Mustofa No. 7
Sibolga, Gorontalo 35355",35355,7,1,Menikah,3,D3,Pegawai Swasta,Perum Lailasari Tbk,+62 (0087) 416-8855,4900554,3430388,Pinjaman Pribadi,16,23640864,1,1,0,1,1,1,2,1,2,3,4,4,Kurang Lancar,8,11879536,1,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Baik,6146368,Mobil,185,2,245863,722,Remedial
3374359504085280,"Calista Hidayat, M.M.",laki-laki,"Kepulauan Riau, 27-02-1992",36,"Gang KH Amin Jasuta No. 428
Singkawang, AC 29840",29840,2,3,Belum Menikah,0,S1,Pegawai Negeri,Perum Prasasta Putra,+62 (971) 810 9611,4803145,1921258,Pinjaman Bisnis,21,60722025,0,1,1,1,1,0,1,0,0,1,1,2,DPK,10,31903155,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,7295803,Mobil,234,2,286595,833,Remedial
7812112769516089,"T. Ajiman Budiyanto, M.M.",laki-laki,"Papua, 10-06-1981",33,"Gang Jend. A. Yani No. 897
Singkawang, Jambi 59754",59754,17,19,Menikah,3,S1,Pegawai Negeri,PT Januar Anggraini,+62 (39) 117-0461,4010713,2807499,Pinjaman Bisnis,19,22937522,1,0,0,0,1,2,2,1,1,1,1,0,Lancar,12,0,3,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7519383,Motor,194,2,301542,444,No Remedial
5749918240048886,Tina Tampubolon,laki-laki,"Riau, 27-01-1981",43,"Gg. Jamika No. 893
Ambon, LA 15180",15180,1,18,Menikah,3,D3,Pegawai Negeri,PD Nashiruddin,+62-274-242-6771,4399802,3079861,Pinjaman Pribadi,18,23878332,1,2,1,2,1,2,1,2,3,3,3,2,DPK,10,10678922,1,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,8094432,Mobil,167,2,264162,833,Remedial
9101544200831323,Ganjaran Hardiansyah,perempuan,"Maluku Utara, 23-08-1975",39,"Jl. Kebonjati No. 3
Batu, KI 37114",37114,9,20,Cerai Mati,0,S1,Pegawai Negeri,PT Wahyudin Nainggolan (Persero) Tbk,+62-037-991-2223,5554920,2221968,Pinjaman Pribadi,18,60294618,1,2,1,1,1,1,0,0,0,0,0,0,Lancar,12,0,1,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Sangat Baik,7753688,Motor,232,2,311038,722,Remedial
1989082088917685,R. Hamima Puspita,laki-laki,"Gorontalo, 31-03-1971",39,"Gg. HOS. Cokroaminoto No. 757
Batu, KR 07345",7345,2,9,Menikah,3,S1,Pegawai Negeri,PT Hakim Rahayu,+62-439-275-5209,5467702,3827391,Pinjaman Pribadi,16,26376864,1,2,3,2,2,3,3,2,2,2,1,1,DPK,11,8333443,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,6974224,Mobil,194,2,303920,777,Remedial
1354405436501348,"Dr. Vero Sitompul, S.Pd",laki-laki,"Maluku, 15-08-1976",39,"Jl. Lembong No. 8
Yogyakarta, JI 79574",79574,3,20,Menikah,3,S1,Pegawai Negeri,UD Rajata Tbk,+62-04-235-4889,5824470,4077129,Pinjaman Pribadi,19,33366318,1,0,0,0,1,1,2,3,2,2,3,4,Kurang Lancar,8,19387590,2,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Buruk,7853280,Motor,202,2,361312,666,No Remedial
6295435255506958,"Ani Hutapea, S.H.",perempuan,"Maluku, 19-10-1970",34,"Gg. M.H Thamrin No. 994
Pagaralam, JT 56092",56092,17,12,Belum Menikah,0,S1,Pegawai Negeri,CV Tamba (Persero) Tbk,+62-063-398-2881,5608023,2243209,Kartu Kredit,19,64740733,1,0,0,0,0,1,1,0,0,0,0,0,Lancar,12,0,3,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Buruk,7580016,Mobil,210,2,301267,388,No Remedial
8650702281688966,Paiman Jailani,perempuan,"Sumatera Utara, 05-10-1971",42,"Gang Kapten Muslihat No. 1
Palembang, Jawa Timur 14805",14805,14,15,Menikah,3,S1,Pegawai Negeri,Perum Hidayanto Firmansyah,+62 (02) 629 3178,5158899,3611229,Pinjaman Bisnis,17,26398382,0,0,1,1,0,0,0,0,1,1,2,1,DPK,11,9374012,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7489084,Motor,206,2,294530,666,No Remedial
6455640819755213,Wawan Lestari,laki-laki,"Kalimantan Barat, 09-09-2000",34,"Gang Ahmad Dahlan No. 914
Solok, BE 48268",48268,8,15,Menikah,3,D3,Pegawai Negeri,CV Uyainah Simanjuntak,+62 (0800) 447-6081,4943086,3460160,Pinjaman Pribadi,16,23846048,0,0,1,2,2,3,4,5,6,7,6,5,Diragukan,7,13465566,2,Hukum,Positif,Rendah,Membayar utang,Penagihan hukum,Cukup,8016483,Mobil,214,2,317576,611,No Remedial
7199683373097432,Mutia Fujiati,perempuan,"DI Yogyakarta, 07-05-1987",43,"Jalan Dipenogoro No. 755
Tanjungbalai, Kalimantan Utara 27948",27948,13,5,Cerai Hidup,3,S1,Pegawai Negeri,PT Rahmawati Hariyah,+62 (42) 741 5730,6314053,4419837,Pinjaman Bisnis,20,38011020,0,0,0,1,2,2,1,1,2,1,0,0,Lancar,12,0,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Baik,7301625,Mobil,209,2,205319,500,No Remedial
3986274370227824,Tgk. Unjani Latupono,perempuan,"Aceh, 20-03-1971",29,"Jl. Yos Sudarso No. 4
Meulaboh, Kalimantan Barat 24655",24655,10,5,Cerai Hidup,3,SMA,Buruh,CV Hardiansyah,+62 (124) 210 4335,2797624,1958337,Pinjaman Pribadi,15,12652575,1,2,2,1,1,1,0,0,0,0,0,0,Lancar,12,0,3,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Cukup,8094189,Mobil,204,2,306542,555,No Remedial
8774266405445245,Violet Salahudin,laki-laki,"Sulawesi Barat, 25-06-2000",33,"Jl. Moch. Toha No. 151
Sorong, Sulawesi Utara 43075",43075,6,10,Cerai Hidup,3,D3,Pegawai Negeri,PD Palastri Tbk,+62 (567) 482-0696,5487991,3841594,Kartu Kredit,16,26675792,0,0,0,0,0,1,1,1,2,3,2,3,DPK,9,11858219,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,8363509,Motor,212,2,281808,500,No Remedial
2035555131571267,Elma Lestari,perempuan,"Sulawesi Tenggara, 28-12-1974",47,"Jl. Sentot Alibasa No. 07
Banjarmasin, KU 12394",12394,14,16,Menikah,3,S2,Professional,Perum Pradipta,+62 (0189) 480 3018,6395712,4476998,Kartu Kredit,18,34974036,0,1,1,2,1,2,1,1,1,2,2,1,DPK,11,13868182,4,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Baik,7192720,Motor,173,2,290856,444,No Remedial
7748918222453062,Puspa Lazuardi,laki-laki,"Sulawesi Tenggara, 04-08-1968",42,"Jl. Raya Ujungberung No. 203
Banjarbaru, KU 75854",75854,20,3,Cerai Hidup,3,S1,Pegawai Negeri,CV Santoso Mustofa (Persero) Tbk,+62 (047) 976 8425,5704982,3993487,Pinjaman Bisnis,19,32627161,0,1,2,3,3,3,4,3,3,2,3,2,DPK,10,15512211,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7659655,Mobil,216,1,324899,666,No Remedial
5430331498272566,Hamima Rajata,perempuan,"Sulawesi Barat, 27-11-1972",40,"Gang Kutai No. 0
Banda Aceh, ST 50069",50069,10,16,Belum Menikah,0,D3,Pegawai Negeri,CV Putra Mandasari,+62-0307-277-8250,5370349,2148140,Pinjaman Bisnis,18,58193748,0,0,0,0,0,1,1,0,0,1,0,0,Lancar,12,0,2,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Cukup,8094432,Mobil,202,2,271327,555,No Remedial
3510435509156872,Elma Oktaviani,laki-laki,"Bengkulu, 26-07-1969",36,"Jl. Sukabumi No. 23
Depok, DKI Jakarta 84067",84067,4,8,Menikah,3,D3,Pegawai Negeri,Perum Nasyidah (Persero) Tbk,+62 (62) 663 6875,5567101,3896971,Pinjaman Bisnis,19,31838604,0,0,1,1,2,1,0,1,1,1,2,1,DPK,11,13467174,3,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Buruk,7804634,Mobil,193,2,308625,611,No Remedial
8439870158993391,Edward Kusumo,perempuan,"Maluku, 27-07-1969",59,"Gang Cikutra Barat No. 73
Mojokerto, RI 79982",79982,13,20,Cerai Hidup,3,S3,Pengusaha,UD Waluyo,+62 (032) 318-4845,9689736,6782815,Pinjaman Bisnis,19,55416217,1,1,1,2,3,2,3,4,3,2,1,1,DPK,11,23440086,1,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,7545527,Motor,240,2,311433,722,Remedial
9962661719143993,Sabrina Setiawan,laki-laki,"Kepulauan Bangka Belitung, 12-04-1997",52,"Gg. Stasiun Wonokromo No. 3
Palopo, Sulawesi Tengah 36887",36887,2,12,Menikah,3,S2,Professional,UD Halim Firgantoro Tbk,+62 (076) 285-7863,6469443,4528610,Kartu Kredit,19,37342619,1,1,1,2,3,4,3,3,2,3,3,4,Kurang Lancar,8,21815955,2,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Cukup,7701391,Mobil,171,2,338614,444,No Remedial
6402606573250135,Wasis Hutasoit,perempuan,"Sumatera Barat, 22-08-2000",40,"Gg. Ir. H. Djuanda No. 212
Ternate, Jawa Barat 24208",24208,1,1,Belum Menikah,0,S1,Pegawai Swasta,PD Napitupulu,+62 (0426) 515-7586,4872485,1948994,Pinjaman Bisnis,18,52798842,0,1,1,0,0,0,0,1,1,2,3,2,DPK,10,23563932,1,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,6774463,Motor,195,2,265123,888,Remedial
9880603262518201,"Damar Kusumo, S.Kom",perempuan,"Lampung, 22-11-1963",43,"Jalan Laswi No. 503
Bau-Bau, JI 37758",37758,1,11,Menikah,3,D3,Pegawai Negeri,PT Wahyuni Nuraini (Persero) Tbk,+62-0831-669-0054,6320166,4424116,Pinjaman Bisnis,17,32340647,0,1,0,0,1,0,1,2,3,3,2,3,DPK,9,15276197,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Buruk,7543711,Mobil,196,2,342740,611,No Remedial
4074522762263185,Jagapati Marbun,perempuan,"Bali, 16-08-1969",47,"Gang Monginsidi No. 24
Kota Administrasi Jakarta Timur, Sumatera Selatan 84027",84027,5,8,Menikah,3,S2,Professional,UD Hartati Hidayanto,+62-24-703-2060,6168475,4317932,Pinjaman Pribadi,15,27897630,0,0,1,1,2,1,2,3,2,1,0,0,Lancar,12,0,1,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7843661,Mobil,196,2,327930,666,No Remedial
9480867892423913,Diana Sitompul,perempuan,"Jawa Tengah, 28-11-1963",31,"Jalan Jend. Sudirman No. 172
Batu, GO 93990",93990,15,19,Menikah,4,S1,Pegawai Negeri,UD Usada,+62 (243) 077-9328,5072272,4057818,Pinjaman Pribadi,20,20391040,1,0,1,0,0,0,1,1,1,1,1,1,DPK,11,9232046,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Buruk,6977565,Mobil,244,2,331736,722,Remedial
4573006396645202,Balapati Usamah,laki-laki,"Gorontalo, 12-11-1992",43,"Gg. Stasiun Wonokromo No. 56
Purwokerto, Sumatera Selatan 33164",33164,13,14,Menikah,2,S1,Pegawai Negeri,Perum Januar (Persero) Tbk,+62 (047) 064-5780,4929442,2957665,Pinjaman Pribadi,16,31706960,0,0,0,0,0,0,0,0,1,2,1,2,DPK,10,11989190,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,7324493,Mobil,222,2,297027,833,Remedial
4766296110628591,Drs. Ida Safitri,laki-laki,"Kalimantan Selatan, 17-11-1983",58,"Jalan M.T Haryono No. 63
Jayapura, Jawa Barat 94932",94932,7,20,Cerai Hidup,3,S3,Pengusaha,Perum Pangestu Fujiati,+62 (688) 446-9563,8454459,5918121,Pinjaman Pribadi,17,43334411,0,0,0,0,1,1,0,0,1,2,2,2,DPK,10,17971031,3,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7410193,Motor,175,2,314518,722,Remedial
2600257235980579,Puti Putri Marbun,laki-laki,"Sulawesi Tengah, 09-12-1971",54,"Jl. Suniaraja No. 77
Balikpapan, KB 90946",90946,8,5,Belum Menikah,0,S1,Pegawai Negeri,UD Saefullah Najmudin (Persero) Tbk,+62 (0882) 838-1332,5999236,2399694,Pinjaman Pribadi,19,68734970,0,0,0,1,0,0,1,1,1,2,2,2,DPK,10,32739550,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7753003,Mobil,218,2,300164,944,Remedial
2160770156034010,Martana Saragih,perempuan,"Papua Barat, 21-03-1999",40,"Jl. Soekarno Hatta No. 99
Padangpanjang, KR 48583",48583,5,15,Belum Menikah,0,S1,Pegawai Negeri,PT Nurdiyanti Pertiwi Tbk,+62-45-913-0796,6339747,2535899,Kartu Kredit,17,65483966,0,0,0,0,0,0,1,2,1,2,1,2,DPK,10,27445486,3,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Baik,7718532,Motor,193,2,294069,666,No Remedial
9371916844710828,Wani Nashiruddin,perempuan,"Papua, 29-07-1984",37,"Gang Gegerkalong Hilir No. 277
Probolinggo, KT 87056",87056,14,10,Cerai Hidup,3,S1,Pegawai Swasta,PT Sirait,+62 (0490) 857 2832,4449866,3114906,Pinjaman Pribadi,19,25491692,1,1,0,1,1,1,0,0,0,0,0,1,DPK,11,10807132,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7394154,Motor,247,2,220912,777,Remedial
9470202602855456,"Dalimin Budiman, S.Sos",perempuan,"Papua, 05-11-1998",45,"Jalan BKR No. 9
Balikpapan, LA 30873",30873,17,1,Belum Menikah,0,S2,Professional,UD Sudiati Mandala Tbk,+62 (0824) 152 9999,6313114,2525246,Pinjaman Bisnis,17,64609112,0,0,1,1,1,1,0,1,0,0,0,1,DPK,11,22942564,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7275512,Mobil,215,2,272475,833,Remedial
5159420165322799,"Puti Wulan Saragih, M.Pd",laki-laki,"Maluku, 04-10-1980",43,"Jl. Antapani Lama No. 849
Pekalongan, Sumatera Selatan 71985",71985,5,5,Belum Menikah,0,S1,Pegawai Negeri,PT Riyanti Mandasari,+62 (044) 173 5080,4674615,1869846,Pinjaman Pribadi,19,53558397,0,1,0,1,1,0,0,0,1,0,0,1,DPK,11,22705938,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,8264510,Mobil,214,2,338016,944,Remedial
8153869713342963,"R. Candrakanta Halimah, S.I.Kom",perempuan,"Sulawesi Utara, 17-06-1962",29,"Jl. Laswi No. 050
Padangpanjang, BB 55429",55429,17,16,Cerai Hidup,3,SMA,Pegawai Swasta,PD Dabukke Maryadi,+62 (0764) 247-7143,3747329,2623130,Pinjaman Pribadi,20,22596960,1,2,2,3,2,3,4,4,4,4,3,4,Kurang Lancar,8,13603368,2,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Cukup,8279512,Mobil,223,2,299078,666,No Remedial
1854179455342392,"Jayadi Gunarto, M.TI.",laki-laki,"DI Yogyakarta, 15-09-1979",43,"Gg. Cihampelas No. 37
Padang, JI 44076",44076,11,14,Belum Menikah,0,D3,Pegawai Negeri,CV Adriansyah,+62 (339) 123-7692,4677719,1871088,Kartu Kredit,18,51158844,1,0,0,1,1,1,0,0,0,0,1,2,DPK,10,23092534,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,8209758,Motor,158,2,319139,722,Remedial
7516342040510396,Lantar Mansur,laki-laki,"Bali, 29-06-1967",49,"Jalan Gegerkalong Hilir No. 08
Subulussalam, JK 75604",75604,9,16,Belum Menikah,0,S2,Professional,CV Wahyudin,+62 (733) 648-3223,6828492,2731397,Pinjaman Pribadi,17,70000611,0,0,0,1,1,1,0,1,2,2,2,1,DPK,11,24932566,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Baik,7146908,Mobil,184,2,292255,944,Remedial
9920577351074602,Lili Namaga,laki-laki,"Jawa Barat, 02-08-1994",44,"Gang Jend. A. Yani No. 0
Ternate, PB 84585",84585,4,1,Menikah,3,D3,Pegawai Negeri,Perum Waluyo Saefullah,+62-0594-392-9473,4996939,3497857,Pinjaman Bisnis,19,28577824,0,0,0,0,1,2,2,1,2,2,1,0,Lancar,12,0,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,6883418,Mobil,198,2,318654,500,No Remedial
2177488458542964,"drg. Dinda Waskita, M.Farm",perempuan,"Jawa Barat, 03-09-1994",34,"Gang Wonoayu No. 013
Bandung, KB 08458",8458,11,14,Menikah,3,S1,Pegawai Negeri,UD Pratiwi Situmorang Tbk,+62 (17) 291 8548,5798738,4059117,Pinjaman Bisnis,20,34908780,0,1,1,1,0,0,0,0,1,2,1,0,Lancar,12,0,3,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Baik,6643264,Motor,158,2,253096,444,No Remedial
5438954307752978,"drg. Cindy Kuswandari, S.I.Kom",perempuan,"Riau, 08-02-1989",46,"Gg. HOS. Cokroaminoto No. 38
Tual, Nusa Tenggara Barat 61529",61529,11,17,Menikah,3,S2,Professional,CV Rahmawati Mahendra Tbk,+62 (002) 691 6469,6007647,4205353,Pinjaman Bisnis,16,28933152,0,0,0,0,0,0,1,2,1,0,0,0,Lancar,12,0,3,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,8238591,Motor,227,2,296000,444,No Remedial
7263001920914894,Darmaji Utama,laki-laki,"Sumatera Utara, 28-02-2000",58,"Gang Indragiri No. 57
Padang Sidempuan, Bali 18507",18507,3,17,Menikah,3,S3,Professional,UD Yolanda,+62-083-274-5193,6713491,4699444,Pinjaman Pribadi,19,38459192,0,1,2,2,1,0,0,0,1,2,3,3,DPK,9,20332769,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7814364,Mobil,231,2,296572,722,Remedial
3735629654395306,"Yuliana Simbolon, M.M.",perempuan,"Kalimantan Timur, 21-07-1960",25,"Jl. Kiaracondong No. 3
Surabaya, Sumatera Utara 23788",23788,2,14,Menikah,3,SMA,Pegawai Swasta,UD Hartati Tbk,+62 (0187) 909 2099,3380014,2366010,Kartu Kredit,16,16429424,0,0,0,0,1,2,3,4,5,6,7,8,Macet,4,12373408,2,Paksa,Negatif,Rendah,Kabur,Penyitaan,Baik,7106589,Mobil,199,2,331799,55,No Remedial
1226560118493772,Reksa Yuniar,perempuan,"Papua Barat, 18-09-1992",34,"Gg. Asia Afrika No. 797
Cirebon, KI 75238",75238,3,6,Belum Menikah,0,S1,Pegawai Swasta,Perum Sinaga Winarno,+62 (53) 331 8881,5388854,2155542,Pinjaman Bisnis,17,55150142,0,1,2,3,3,3,4,5,4,5,5,6,Diragukan,6,35750270,2,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Sangat Baik,7358310,Motor,165,2,341852,611,No Remedial
5692338918887942,Belinda Ardianto,perempuan,"Jawa Barat, 08-04-1980",39,"Jalan Sukabumi No. 42
Bitung, Nusa Tenggara Barat 66545",66545,16,20,Menikah,3,D3,Pegawai Negeri,CV Irawan,+62-076-520-1031,4181001,2926701,Pinjaman Pribadi,20,25212060,0,1,2,2,2,1,1,0,0,1,1,2,DPK,10,12669060,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7213115,Mobil,204,2,267861,777,Remedial
7851311169745372,Opung Safitri,perempuan,"Jambi, 21-02-1966",41,"Gang PHH. Mustofa No. 0
Salatiga, LA 03290",3290,4,10,Belum Menikah,0,S1,Pegawai Swasta,Perum Haryanti Tbk,+62 (85) 141 1281,5424576,2169830,Pinjaman Bisnis,18,58781358,0,0,0,1,1,1,2,1,0,0,0,0,Lancar,12,0,2,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Sangat Baik,7334630,Mobil,202,2,327973,555,No Remedial
3045162977446313,Aurora Putra,perempuan,"Maluku Utara, 05-07-1977",33,"Jalan Kiaracondong No. 2
Dumai, Bali 80261",80261,3,1,Cerai Hidup,3,S1,Pegawai Negeri,PT Samosir Tbk,+62 (87) 162-9462,4755725,3329008,Pinjaman Bisnis,17,24335313,1,0,0,0,1,2,1,1,0,0,1,0,Lancar,12,0,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Baik,7830912,Motor,197,2,262259,500,No Remedial
5396573746174870,Nasrullah Najmudin,laki-laki,"Papua Barat, 11-01-1969",46,"Jalan Sadang Serang No. 1
Sawahlunto, JA 75266",75266,15,3,Menikah,4,S2,Professional,CV Melani Tbk,+62 (094) 608-4664,7282188,5825750,Pinjaman Bisnis,20,29226180,1,0,1,1,1,0,0,0,0,0,0,1,DPK,11,13205362,3,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7636690,Motor,237,2,325279,611,No Remedial
6138409576750951,Zaenab Iswahyudi,perempuan,"Kalimantan Tengah, 04-04-1982",33,"Jalan Surapati No. 578
Madiun, JI 33908",33908,9,13,Belum Menikah,0,S1,Pegawai Negeri,Perum Wahyudin Tbk,+62-39-231-9266,5694905,2277962,Kartu Kredit,18,62283510,0,0,0,1,0,0,1,2,1,1,0,0,Lancar,12,0,2,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Cukup,6800253,Mobil,189,2,227613,444,No Remedial
9952468905720965,"Tina Salahudin, S.T.",perempuan,"Riau, 11-10-1962",46,"Gg. Pasteur No. 41
Tidore Kepulauan, Kalimantan Utara 23485",23485,10,5,Menikah,3,S2,Pegawai Negeri,PT Pangestu Nababan,+62-0994-526-2337,5473148,3831204,Kartu Kredit,15,24940920,0,0,0,0,0,1,2,3,2,2,1,0,Lancar,12,0,3,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Cukup,6752069,Mobil,188,2,301980,333,No Remedial
6093450509357524,Ina Adriansyah,laki-laki,"Gorontalo, 21-08-1998",48,"Gg. K.H. Wahid Hasyim No. 6
Padang Sidempuan, Maluku 24154",24154,4,9,Belum Menikah,0,S2,Professional,PD Hassanah Purnawati Tbk,+62 (097) 649 8113,7015238,2806095,Pinjaman Bisnis,17,71794740,0,1,1,2,3,2,1,1,2,1,1,0,Lancar,12,0,1,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Sangat Baik,7727822,Mobil,189,2,334693,611,No Remedial
6018647680219372,"Dr. Gina Lestari, S.E.",laki-laki,"DI Yogyakarta, 10-04-1969",31,"Jl. Cikapayang No. 6
Pariaman, Nusa Tenggara Barat 72637",72637,18,7,Cerai Mati,0,S1,Pegawai Negeri,PT Firgantoro,+62 (0339) 327 4807,5492361,2196944,Pinjaman Bisnis,20,66128760,0,0,0,0,0,0,1,2,1,1,2,2,DPK,10,33174590,1,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7371457,Mobil,182,2,364787,888,Remedial
5165551201502252,"dr. Irfan Mandasari, S.IP",perempuan,"Lampung, 26-12-1996",46,"Jalan Cikutra Barat No. 895
Mataram, PB 20801",20801,10,6,Menikah,3,S2,Professional,PT Usada,+62 (0964) 709 9808,6865033,4805523,Pinjaman Bisnis,19,39261562,0,1,2,3,2,3,4,5,4,4,5,4,Kurang Lancar,8,22785482,3,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Sangat Baik,6526942,Mobil,205,2,321335,500,No Remedial
4075827663793875,Drs. Wani Dabukke,perempuan,"Nusa Tenggara Barat, 24-05-1963",52,"Jl. Dipatiukur No. 402
Banjar, Lampung 17982",17982,10,7,Menikah,3,S2,Professional,CV Pradana Tbk,+62 (785) 068-0431,5671008,3969706,Pinjaman Bisnis,20,34139840,0,0,0,1,0,1,2,3,4,4,3,3,DPK,9,18828122,3,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Buruk,8024456,Mobil,187,2,306693,555,No Remedial
