debtor_nik,payment_history_1,payment_history_2,payment_history_3,payment_history_4,payment_history_5,payment_history_6,payment_history_7,payment_history_8,payment_history_9,payment_history_10,payment_history_11,payment_history_12,limit_ball,bill_amount,payment_amount,default_payment_next_month
7641698744443035,0,0,-1,0,0,0,1,-1,0,0,0,0,11427862,6351370,6041669,0
7759446843444171,-2,0,-1,-1,-1,-1,-1,-2,-2,-1,0,-1,10367718,4475381,5447973,0
5789679924490332,-1,0,-1,0,-1,-1,-1,-1,0,1,0,0,10283413,4291651,5980657,0
7599352834660720,0,0,0,0,1,-1,0,0,0,0,0,-1,10753765,5963440,5864912,1
1748186751186259,-1,-1,-2,-2,-2,-2,0,-2,-2,-2,-2,-1,6364513,2929192,1168844,0
4536605003174807,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,9463145,5076393,4283818,0
3145938128307180,1,1,1,2,1,1,2,0,1,1,1,1,14769427,7742879,7550555,1
1677057302152303,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,10234924,4500870,3731789,0
1912049053965953,-1,-1,-1,-1,0,0,0,-2,-1,-2,-1,-2,9530116,6444386,3353818,0
9615897987045532,-1,0,0,-2,0,-1,-2,-1,0,-1,-2,-1,8173920,5483487,5077278,0
2255485940036738,-1,1,0,0,-1,0,0,-1,0,0,0,0,9503968,4614858,4600079,1
8058187240750508,-1,-1,-1,-1,-1,0,-2,1,-1,-1,0,0,11043552,5279907,4985560,0
7680974923529266,0,0,0,0,1,0,0,0,-1,-1,0,-1,10822708,5320965,5585191,1
9133581591838036,0,-1,0,-1,-1,-2,0,0,-1,-1,-1,-1,11761788,4270703,3622598,0
5113207418940756,0,-1,-2,-2,-1,-1,-1,-2,-1,0,-1,-1,7654721,3053109,3765589,0
6843038571147028,0,0,0,0,-1,0,-1,-1,-1,-1,1,0,13633874,5883794,6185939,0
1057125369225100,-1,-1,-1,-1,0,-1,0,0,-1,0,0,0,10373801,4933270,4614079,1
2077915767280609,0,-1,-1,-1,0,0,0,1,-1,0,0,0,9118641,5233821,4993026,1
9996321316016244,-1,0,-2,-1,0,-1,0,-1,-1,-1,1,0,10259314,5213874,4778636,1
2186621054726318,0,1,0,0,0,-1,0,-1,0,-1,0,0,12069605,5195240,5858618,0
4088555735393072,1,1,0,0,0,1,1,1,0,-1,0,1,13115846,6670308,5737717,0
1171253239980693,-1,-2,-2,-2,-1,-2,-1,-2,-2,-2,-1,-1,6963354,3695095,2256320,0
9531646473508228,-1,-1,-1,0,-1,-1,-1,-2,0,-1,0,-1,9313350,3853832,4033651,0
4306319614077724,-1,-1,-1,-2,0,-1,-1,-1,-1,-1,-2,-1,9826344,4648381,3940919,0
8886839302560268,0,-1,0,-2,-1,0,-1,-1,-2,-1,-1,-1,7904623,5624876,4096207,0
6080772891688441,0,0,-1,0,1,-1,0,0,1,-1,0,0,12079210,5633462,6121260,0
2134553454817104,-2,-2,-2,-1,-1,-2,-2,-2,-1,-1,-2,-2,6700382,3320889,2846323,0
6879540432034301,0,-1,0,0,0,-1,0,-1,-1,-2,0,-2,12573006,5604102,3784543,1
7978830782299392,-1,0,0,-1,-1,-1,0,-1,0,0,0,-1,9148349,5868940,5407297,1
5262592072919993,-2,-1,-1,-2,-1,-1,-2,-2,-1,-2,-2,-2,9227195,4464595,4834407,0
1539175474324407,0,0,-2,-1,-1,-1,0,-1,-1,-1,0,0,7215076,5062836,2771430,0
1756382781798594,-1,1,0,1,1,1,0,0,1,0,0,1,11097312,5974738,5753056,1
7363971757101231,2,1,1,0,0,1,0,1,1,1,0,0,10280355,5907529,8497724,1
8498210921957806,0,-1,0,0,0,0,0,-1,0,0,1,0,11311313,7050384,5772756,0
5172390365851904,0,1,0,0,0,0,0,-1,1,-1,-1,0,10625230,5745625,5875519,1
6765623743661897,-1,0,-1,-1,-1,0,-1,0,-1,0,0,0,9090105,5290524,4789521,0
6654263178411599,-1,-1,-1,-2,-1,-1,-1,0,-1,-1,0,-1,8482918,4469400,3483784,1
5009238470021069,0,-1,-1,1,-1,1,0,0,0,0,-1,0,11268574,5802503,5708065,0
7722364660474835,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,11510943,5806424,4616815,0
2177493561405369,-2,-2,-1,-3,-2,-2,-2,-2,-1,-2,-1,-2,7791108,3744100,2458844,0
6793179957496838,0,2,0,1,1,2,1,0,1,1,1,1,10722354,6685798,5520792,1
2615506010401319,0,1,0,-1,0,0,0,1,0,0,1,0,11002907,7622044,7294707,1
4331162893374258,-1,-1,-1,-1,-1,0,-1,1,-1,0,0,0,13827464,5759013,4378709,1
6240299560082433,-1,0,-1,0,1,-1,1,0,0,0,1,0,12700632,5896825,4909393,1
5016057457654532,1,1,0,1,2,1,0,1,2,1,1,1,12734269,6441271,7054644,1
8971180329277122,-1,1,-1,0,-1,0,1,-2,0,0,0,0,9321238,6718605,5909191,0
4463825915712152,-1,1,0,0,1,0,-1,0,1,0,-1,0,11013634,5129160,6570752,1
2892923050398732,-1,-2,-3,-3,-1,-2,-2,-2,-1,-2,-1,-2,2923875,3283420,3189324,0
9980486479542444,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,0,-1,8610005,3600086,3007717,0
8434393387575604,0,0,0,0,-1,0,-1,-1,0,-1,0,0,10424517,5105378,6055069,0
6434143197099315,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,6867652,1761505,3821999,0
7842334464050574,-1,1,0,1,0,0,0,-1,0,0,0,-1,10285277,6391225,5642561,0
3588887110266925,1,1,0,0,-1,1,1,1,-1,0,1,0,11296032,6130759,6163765,1
7097534823717662,-2,-2,-2,-1,0,-3,-1,-1,-1,-1,-2,-1,9665808,2102198,1888638,0
7486659336425635,1,1,0,0,-1,2,1,0,0,0,1,0,8849590,6147202,6059531,0
2062865003892410,-2,0,-1,0,0,-1,0,0,0,-1,0,0,11954267,5516929,5352674,0
5633643538541819,0,0,-1,-1,-1,0,1,1,-1,-1,0,1,13650676,3949570,3810905,1
5368261979733986,-1,-1,0,-1,-1,0,-1,1,-1,-1,-1,0,12635362,5815149,6151824,0
1498902720865091,-1,-1,0,-2,-1,-2,-2,-1,0,-2,-2,0,9965360,4171372,2971959,0
1664495919878703,-2,-3,-2,-2,-2,-3,-2,-2,-2,-2,-3,-2,6851143,2355680,1565222,0
4409795102599489,-1,-2,-1,-2,-2,-2,-2,-3,-1,-3,-2,-2,6462360,4049406,3489314,0
8870303842945364,-2,0,-2,-1,-2,0,-1,-2,-2,-1,-1,-2,7348811,4553792,5691163,0
5287625386208136,0,0,0,1,-1,1,0,-1,1,0,0,-1,10184777,6184960,5014782,1
2099248502608521,-1,-1,0,-1,-1,0,0,1,0,0,0,0,11902796,5779466,6267685,0
3570523905414727,-1,-2,-2,-2,-3,-2,-2,-1,-2,-2,-3,-1,6857556,1321160,3650393,0
4196139621152771,-1,0,0,0,0,-1,0,0,-1,-1,0,-1,11712051,4909494,4199840,1
9764937572288120,0,0,0,0,-1,0,-1,-1,0,0,0,0,11695065,5137539,7051437,0
4069248160057657,0,-1,1,-1,0,-1,-1,0,0,-1,-2,-2,10508101,4364904,5990274,0
5107660684750335,-1,0,0,1,0,1,-1,0,-1,1,-1,-1,10439391,5409128,7420883,0
9443496639090784,1,0,0,-1,0,0,1,0,0,1,0,0,12179086,5949424,5814810,1
7053746026501783,0,0,-1,-2,0,0,-1,0,-2,0,0,0,13363977,5389951,5175752,1
3517233414908819,0,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,10824740,3926257,3850594,0
2029463223706678,-1,-2,-1,-2,0,-3,-2,-1,-2,-2,-2,-2,8399938,1993092,2648606,0
6448089094577850,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,8704414,3674060,3214463,0
2924008980431641,-1,-1,-1,-1,-2,-1,-2,-1,-2,-1,-1,-1,8087773,3852348,4314555,0
8314649683384993,-1,-1,-2,-1,-2,-1,-1,-2,-2,-2,-3,-2,5334985,2382300,2166222,0
9239588100273236,-3,-2,-1,-1,-2,-2,-2,-3,-1,-2,-3,-3,6544775,3535179,3604019,0
4832316902764662,-1,0,-1,-1,0,0,-1,-1,0,0,-2,0,9468018,5062707,3689340,0
6811487289112743,0,-1,1,0,0,0,0,1,-1,0,1,0,13364314,5421783,4478898,1
6492745991232028,0,0,1,0,-1,-1,0,-2,1,-1,-1,0,10215585,5777755,4928174,0
3554523647968900,0,-1,-1,-2,-2,-2,-1,-1,-1,-2,-1,-1,7675774,3637678,3890960,0
2804355588736441,2,1,1,1,1,1,2,1,1,1,1,1,14861470,7167281,6469207,1
8822053042152723,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,7099948,5081281,4394840,0
5537925482177664,-1,0,-1,0,0,0,0,0,0,0,0,0,9972868,4486741,4796811,1
8321649489763314,0,0,-1,-1,-1,0,0,1,0,0,0,1,10332764,5062466,5481799,0
3023116408155954,1,0,1,1,0,1,0,0,1,0,0,0,10678180,7049830,6898789,1
8769828122405195,1,1,1,0,0,1,0,1,0,1,1,2,16292039,7902076,6316680,0
3975727836137687,0,0,-1,0,0,-1,-1,-1,-1,0,1,0,12161435,3914584,5063186,1
4101386999766839,0,0,0,1,0,0,1,0,-1,0,1,0,15367479,4649274,4997573,0
5823127766316451,-1,-1,0,-1,1,-1,-1,0,-1,-1,0,0,10565682,5012412,4405745,0
5058480614648046,-2,-1,-1,-1,-1,-2,-2,-2,0,-1,-1,-1,9203952,3262041,3715797,0
5314309044728572,-1,-1,-1,-1,-1,-1,0,-2,0,-1,-1,-2,7590395,5763815,5058572,0
2966320068239608,0,-1,-1,-2,-1,-1,0,-1,0,-2,-1,-1,7287697,5617769,3936279,0
8946420105091876,1,0,0,0,1,1,0,1,0,1,0,1,14393221,4155551,6871455,0
6857537139320959,-2,-1,-2,-1,-1,-1,0,-1,-1,-1,-1,-1,8697672,3520575,4462580,0
6271724608216082,-1,-2,-1,-2,0,-3,-1,-2,-1,-2,-1,-1,10200556,3582223,2541660,0
1915772043006543,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-2,-1,8582629,5478245,5771674,0
3690090559480095,-1,-1,-1,0,-1,0,-1,0,-2,-1,-1,-1,10217650,5038823,3829588,0
8304990626537729,0,0,-1,-1,-1,-1,-1,-1,0,0,-1,1,8111058,4042193,3745596,0
1642214515426109,0,-1,0,0,1,-1,0,0,0,-1,-1,0,10777536,4484936,4597595,0
8235524032832204,1,0,2,0,-1,1,0,1,1,0,0,0,11434174,6672843,6278831,1
9693782607049468,0,-2,-1,0,-1,-1,0,-1,-1,-1,-1,-1,8864053,4075803,4555914,0
8320402379083713,-2,-2,-2,-2,-2,-1,-3,-2,-2,-1,-2,-1,6943717,2807736,3614067,0
4884176256591520,-1,-1,-1,0,-2,-1,-1,-2,-1,-2,-1,-2,7288291,4579384,4199851,0
7074264526183670,-1,-1,-1,-2,-1,-2,-1,-1,-2,-1,-2,-1,8178101,2838990,3576153,0
2718546152871281,0,0,0,0,-1,1,0,0,0,0,1,0,9589545,6739462,6490326,0
1920667711067885,1,0,1,0,1,-1,0,0,0,0,0,0,12538827,6322418,6127131,1
7435098046016822,-1,-1,-1,-1,0,0,0,0,0,0,0,1,12117828,5289599,5318058,1
8384811569952729,-2,0,-1,0,0,0,-1,0,-1,0,-1,-1,11204885,4666858,6631359,0
8730113772500553,2,1,1,2,2,2,1,1,1,1,1,0,15237252,7278256,8325606,1
7436645913925422,-1,0,0,0,-1,0,0,0,0,-1,0,-1,10750303,5088685,5725735,1
6936642347837835,-1,-2,-1,-1,0,-1,0,0,-1,-2,-1,-1,10909321,4776810,4124477,1
5218329116054729,-1,-1,-1,-1,0,-2,-1,0,0,-1,-1,-1,7766489,4850357,3290530,0
5253553638856779,0,1,0,2,0,1,1,0,2,1,0,1,11203780,4645733,7113992,0
6866250821301751,-1,-1,-1,-1,-1,-1,-3,-1,-1,-2,0,-1,8996308,5884012,3906371,0
1583378074419698,0,0,1,0,1,0,1,1,0,1,1,1,16528474,6661066,5712203,1
1353418973358175,-1,-1,-1,-1,-1,-1,0,-1,-2,-1,-1,-2,8575169,3246311,3933711,0
7594965762709380,0,0,0,-1,0,0,-1,0,0,0,-1,0,9919962,6359421,5889173,1
1172077395124351,-2,-3,-1,-2,-1,-2,-2,-2,-2,-2,-2,-3,9199330,3528034,3175912,0
6981017005632570,0,0,0,1,0,1,0,1,1,2,1,2,13433137,7006364,7412901,0
9043502916067242,-1,-1,-2,-2,-1,-1,-1,-1,-1,0,-1,0,7200822,3155934,4428077,0
3696780333701492,-1,-1,-1,-2,-2,0,-2,0,-2,0,-1,0,9238817,4066049,5120860,0
3137403843624758,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,6720077,3076926,5248824,0
8139238040803648,1,1,0,1,2,1,2,0,1,0,0,1,14570422,7601963,5136691,1
5563478073323033,0,-1,0,-1,-1,0,-1,0,-1,-2,0,-1,10790964,6234924,5267318,0
3615651976043073,-1,0,1,0,-1,-1,-2,-1,-1,-1,0,-1,10673825,6406334,6153627,0
5454761436115266,-1,0,0,-1,-1,0,0,0,0,1,0,0,9419343,4245084,5174740,0
7328479816886017,0,-1,0,-1,-1,-1,-1,-1,0,1,-1,0,9579047,4652639,4720715,0
3395946401157574,0,0,0,0,0,0,-1,-2,0,-1,-1,-2,8272941,5849795,5736189,0
3902287841366409,-2,-1,-2,-1,-1,-1,-1,-1,-2,-1,-2,-1,8769542,4129941,3430697,0
7237969198903099,1,-1,-1,-1,-1,-1,0,-1,0,-1,-2,-1,7410016,3680142,3358855,0
7246497064443174,-1,-1,-1,0,1,-1,-2,0,-1,0,-1,-1,10543193,4262740,5642998,0
2580372678120730,0,0,-1,0,1,0,0,0,-1,1,0,0,12465304,3918628,4526043,1
6764261476923447,-1,0,-1,-1,-1,0,-1,0,-1,-1,0,0,9298470,5511869,4071723,0
5128289740436894,0,0,0,0,0,0,0,-1,0,0,-1,0,9828707,4877216,5150601,0
5778885027369061,-1,0,0,0,0,-1,-1,0,0,0,-1,0,11401851,5002092,6356342,0
3416309956068270,-1,-1,0,0,0,-1,0,-1,-1,-1,0,-1,14164616,6588179,5534084,0
8009324801865954,0,-1,-1,0,0,0,1,0,0,-1,-1,-1,12055479,5628991,4738839,1
1598438198940864,0,1,0,1,-1,0,1,0,0,1,1,1,15084281,5384177,5106392,1
1011231486693106,-1,1,0,1,0,0,1,-1,1,0,0,0,10151981,6733420,5958350,0
3587118158307666,0,-1,0,-1,0,-1,-1,0,0,-1,0,-1,10718662,5303414,5423859,0
4254970115293006,0,0,0,0,-1,0,0,-2,0,0,-2,-2,7442070,5343244,6784258,0
4981103608707133,1,1,1,1,0,2,1,2,1,1,0,2,13756818,6312051,6256714,0
7849997226232012,0,0,0,0,1,0,0,1,0,0,1,1,12983850,6462691,6419054,1
8058880521679658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,8686796,4544942,5201170,0
1082720449925365,0,0,0,0,-1,0,-1,-1,0,-1,0,0,10836215,6405684,5479700,0
6963840415250925,-2,-2,-1,-2,-2,-2,-2,-1,-2,-1,-1,-2,9104699,2121037,2699102,0
4137495785544516,0,-1,-1,-1,-1,0,0,0,-2,-1,0,0,11267605,5706699,4637200,1
3455082910887356,-3,-1,-2,-1,-2,-3,-2,-3,-1,-2,-2,-2,7292053,3301029,2161752,0
1307320418062651,0,1,1,2,0,1,0,0,1,1,1,0,13494185,8259569,7653590,0
3446991215471849,-2,-3,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,8556816,3499435,2100662,0
7556698194276538,-3,-1,-2,-2,-2,-2,-2,-2,0,-2,-2,-1,4566678,2784116,2461368,0
7587480612810355,-2,-1,-3,0,-1,-1,0,-2,-1,-1,-1,0,9494808,2696582,3248224,0
1414599404862793,1,1,1,0,0,1,1,1,0,1,1,0,12316698,8142248,6940360,1
6624199424691175,1,2,1,1,2,0,1,0,1,1,2,1,14172894,8602077,7992546,1
1177513718105191,-1,-1,-1,-3,-1,-2,-2,-1,-1,-1,-2,-2,6269962,4230384,4024356,0
9985583593341134,0,-1,-1,0,0,-1,-1,-1,0,-1,0,-1,11620413,5468173,4352616,0
4290380602252051,-1,-1,-1,-1,-2,0,-1,-1,-1,-1,0,-1,7156583,5048100,4158016,0
8710652619431254,0,-1,-1,-2,-1,0,-1,-1,0,0,0,0,8106249,5395447,4745446,0
1950677340349425,-1,-2,-1,-2,-3,-2,-2,-1,-1,-1,-2,-1,8732964,3182534,3052584,0
2126994883661970,-1,-1,-1,-1,-1,-1,-3,-1,-1,-1,-1,-1,8347133,3775361,4344461,0
7958384980993318,0,0,1,0,0,0,-1,0,0,0,1,0,11337765,5724102,5757745,1
5759099433894425,-2,-1,-2,-2,-1,-1,-2,-1,-2,0,-1,-1,8803022,4221341,4090655,0
7733462308934373,0,1,1,1,2,1,0,1,1,1,1,1,17144410,7491877,6986344,1
3714807516937657,-1,-2,-2,-1,-2,-1,-2,-2,-1,-2,-1,-2,5586139,4204291,3506403,0
3131748775767382,-3,-1,-2,-2,-2,-3,-2,-2,-1,-2,-1,-1,5365439,3139610,2860243,0
3142107864072898,0,0,0,1,0,0,0,1,1,1,0,1,12902737,5432339,5230466,1
4816200324872346,0,-1,-1,0,0,0,0,1,0,0,-1,1,12330378,5207880,4361139,0
9853346400502206,-1,0,0,1,-1,0,0,0,0,1,0,0,10601777,4974412,5440692,1
9126126059246090,-2,-2,-2,-2,0,-2,-2,-1,-1,-2,-2,-2,8053944,3879897,4734422,0
2319337470011063,-1,0,-1,1,0,0,1,-1,0,0,0,0,12514872,4822617,5340122,0
1149223361403758,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,7905948,2961674,3127532,0
7826930456458928,-1,-2,-2,-2,-1,-2,-1,-2,-2,-2,-1,-2,5590275,3726565,3293838,0
5932802223899889,0,0,-1,-1,1,-1,0,1,0,0,0,1,11937131,4750911,5075923,1
3243924622257668,-2,-1,-3,-2,-1,-2,0,-1,-2,-2,-1,-1,8945138,2446068,2666821,0
8453500985342984,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2657775,2803042,2838210,0
4862150547384494,-1,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,11634094,4099420,4294642,0
3528584270592498,0,0,0,-1,0,-1,0,-1,-1,-1,0,0,11232157,5527341,3600371,1
6219292682313058,-1,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-1,9230016,1635760,1963770,0
8079365467522589,0,0,0,1,0,1,0,1,1,0,0,1,11858650,6332149,6885899,0
2282293361401697,2,0,2,1,0,1,0,1,1,1,1,1,16430747,5508539,6371292,0
8081921725798718,1,1,1,0,1,0,0,1,1,0,-1,0,13919654,6326647,7042501,1
4093979214169731,-1,-1,0,-1,-2,-2,-1,-2,0,-2,-1,-1,8100171,4891346,4263390,0
3617408707139089,0,0,1,1,1,-1,1,0,0,-1,0,-1,12969732,5242581,5599460,1
7369873266116347,-1,0,0,-1,0,-1,-1,1,-1,-1,0,0,12707934,4910227,4989824,1
5837165715089167,1,1,1,0,0,0,1,1,1,0,0,0,9459496,6886565,5801448,1
2522624678494471,-2,-2,0,-1,-1,-1,-2,-1,-2,-1,-3,-2,8534254,3601318,3379720,0
4014367697677086,-2,-1,-1,-1,-3,0,-2,-2,-1,-1,-1,-2,8368960,5022500,4569241,0
6011598287724714,0,0,1,1,0,0,1,0,0,0,0,0,11667110,6003427,5462638,1
7497285762887015,-2,-1,-2,0,-1,-2,-1,-1,-1,-1,-1,-1,8321118,3228321,3796992,0
3104849103022295,0,0,0,-1,0,0,-1,1,0,1,0,0,10273244,6604268,6112705,1
3161966477011209,1,0,0,0,0,0,0,0,-1,0,-1,0,11496681,4974837,5533470,1
1545759389014126,0,0,0,0,-1,-1,0,0,0,1,1,0,10940352,5239499,4666164,1
3767818870022250,-1,-1,-2,-1,-1,-1,-2,-1,-2,-1,-1,-1,7569221,2544662,4754649,0
4664825639430013,1,0,1,1,1,1,2,1,1,1,0,0,14581579,6331838,7513060,1
7715765491503940,-1,-1,0,-1,0,-2,-1,-1,0,-2,0,-1,11426302,6283167,5457974,0
4662240733729123,1,1,1,1,1,0,1,1,2,1,1,1,12725906,6731385,6846746,1
9710052082999828,0,-1,-1,-1,-1,0,0,-1,0,0,-1,-1,8420812,3954951,4725078,0
9203211247360884,1,0,0,0,1,0,0,0,-1,-2,0,-1,13194601,7033138,5982491,1
4903273751460030,-1,-2,-1,-2,-2,-1,-1,-1,-2,-2,-1,-1,8924194,3500593,3069753,0
6329156319012368,2,1,2,1,1,1,1,2,2,1,2,1,17142568,8523791,6911509,1
2390212991694617,-2,-1,-1,-2,-1,-1,-2,-1,-2,-1,-1,-2,7711863,4133835,3862130,0
9336141075829628,-2,-1,-1,-1,-2,-1,-1,-1,-1,-2,-1,-2,7303982,4908255,4070111,0
9551927104749972,0,0,0,0,0,0,1,1,0,0,0,1,14049530,5983987,5929904,1
2367680593928028,1,0,0,1,0,0,1,-1,1,-1,-1,0,8974066,5730765,5179267,1
8013509858802504,0,-1,0,-1,-2,1,0,0,0,0,-1,0,8365418,6082226,5110016,1
1237428669382728,-2,-1,-1,-1,-2,-2,-2,-2,-2,-3,-2,-2,8461590,3501554,2782216,0
1326565249425891,-2,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,10103290,3855640,2718552,0
2960449051439090,0,-1,0,0,0,-1,0,0,0,-1,0,0,13852359,6225543,3914727,1
3030072466416119,0,1,0,-1,1,1,0,0,-1,-1,0,-1,11390792,7472850,7747234,1
7967362027139551,0,-1,0,-1,0,-2,0,0,0,-1,0,0,9201303,4772608,4398524,1
1700226511687439,-1,-2,-1,-2,0,-2,-1,-2,-1,0,-1,0,10286331,3980683,3098432,0
8600670622007462,0,0,-1,0,1,1,0,0,1,1,1,0,10422764,6252568,6078428,1
3432373721929502,-2,-1,-1,0,-1,-2,-1,-1,0,-1,-1,0,9209663,4360874,4888869,0
6097044976869415,0,-1,0,0,0,-1,0,-1,0,-1,-1,-1,12076546,6078042,4565984,0
6625431004916484,-1,-2,-2,-1,-1,-1,-1,0,-1,-1,-1,0,10479937,3283871,3257854,0
9258737926730090,1,0,1,0,1,1,0,1,1,0,0,0,14472930,7153917,6330929,1
3303134217172231,0,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,-2,6902057,3189166,2731786,0
9393515805874776,0,2,1,1,1,0,0,1,1,1,1,1,13893540,8037652,7677367,1
8650232530664718,-2,0,0,-1,0,-1,-1,-1,0,0,0,0,11310706,6367088,5131901,1
9846554591036562,-2,-2,-1,0,-1,-1,-1,-1,-2,-2,-1,-2,8303793,3955392,3620760,0
4011099968316306,1,0,0,0,1,1,1,1,1,0,0,1,11405462,7194497,5687658,1
4103435928607333,0,0,0,0,0,1,2,1,0,1,0,0,12896269,5985204,6610178,1
6515386763713263,-2,-1,-2,-1,-1,-1,-1,-2,-1,-2,-1,-1,7593468,5209136,5108036,0
3401967519174753,-2,-1,-1,-1,-2,-1,-2,-2,-1,-1,-1,0,8395986,4820336,4603693,0
9353683270637804,-1,-1,0,-2,-2,-1,-2,-1,-1,0,-1,-1,8960401,4244417,4477227,0
3964387649974040,0,0,-1,-1,0,-1,-1,0,-1,-1,0,0,9989961,4999056,5819573,1
7782341062764039,1,0,1,0,0,-1,0,0,0,0,0,-1,11750427,3930482,5201552,1
2511884881510697,-1,-1,0,-1,-1,-2,-2,-1,-1,-1,-1,-2,10486508,4560335,4016803,0
3774254910901298,-2,-1,-1,-1,-1,-1,-1,-2,0,-1,-1,-1,8312687,5095215,4890131,0
2544059806845324,0,-1,-1,-2,-2,-2,-2,-1,-2,-1,-1,-2,7142160,3454446,4332902,0
5461541949457169,-1,-1,0,0,0,-2,-1,-1,0,-1,-1,-1,11465109,4741854,5617780,0
2733550299615514,0,0,0,1,0,0,0,0,0,-1,0,-1,10752965,6362158,7221786,1
6042429373620824,-2,-1,-1,-1,0,-3,-2,-2,0,-2,-1,-1,8084549,5398619,3303085,0
6540742668393957,-2,-2,-2,-1,-2,-1,-1,0,-1,-1,-1,-1,8690561,1456800,4426685,0
3877285984138775,0,0,-1,0,0,0,0,-1,0,0,-1,-1,8309227,4625468,5333415,1
8394476791662211,0,0,0,0,-1,1,0,0,0,-1,-1,0,10491358,6408581,6652223,0
3765120597284852,0,0,0,-1,-1,0,-1,0,0,0,0,0,10004441,5969395,5308318,0
6464412303828249,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,8710655,3498434,5345854,0
1169399752404441,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-2,6630261,4267016,4523105,0
7626048630108740,0,-2,-1,-1,-1,-2,-2,-1,-1,-2,-2,-2,7710881,3705078,4346092,0
9440479964490542,0,1,0,1,1,-1,0,-1,0,0,1,0,11896819,5775631,6445448,1
6610329891814092,-1,-1,-1,0,-2,0,1,0,-1,-1,-1,-1,11013404,4918833,4807549,1
6360796709402500,0,0,0,0,0,-1,0,-1,-1,-1,1,-1,12076119,6678859,4939998,1
3827420956258166,1,0,0,1,1,0,1,1,2,0,0,1,12243819,6374592,6298931,1
1310030268552268,1,0,0,1,1,1,1,1,1,1,1,1,15443542,5761637,6340045,1
1902926217096918,-3,0,-2,-1,-1,0,-1,-1,-2,-1,-1,-1,7385993,4685361,5002265,0
2921614632768958,-1,-1,-1,-1,-1,-1,-2,-1,0,-1,0,0,8530216,3679520,2507571,1
1655188656866740,-2,-4,-2,-3,-3,-2,-3,-2,-2,-3,-3,-2,5494123,3248721,2939158,0
6338739736029644,1,1,1,1,1,1,2,1,1,1,1,1,13596097,7141093,6368323,1
2357974961994253,0,0,0,0,0,1,0,1,0,0,1,0,10836285,6303429,6949065,1
9988158147435256,-1,0,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,9774650,3995230,2259067,0
1068817268955087,-1,-2,0,-2,-2,-3,-2,-1,-2,-2,-1,-1,10494307,5178857,4327045,0
2560843104815122,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,13461132,5747914,5101517,0
8571030987221352,-2,-1,-2,-1,0,-2,-1,-2,-2,-1,-1,-2,9152769,3854429,4029401,1
2039784644161421,2,2,2,1,0,2,1,0,1,0,0,0,10212463,7696954,7410548,1
4039918180232205,-1,-1,-1,-1,-1,-1,-1,0,-2,0,0,0,11113220,4015605,4020630,0
3452046824783285,-1,-1,-1,-2,0,-1,-1,1,-2,-1,0,-1,10894134,3944313,4805890,1
7561629110079428,0,0,0,0,1,0,0,0,0,1,0,1,12387844,5927414,6200677,1
1899712948927129,-1,-1,-1,0,-1,0,-1,0,-2,0,0,0,11846845,4548750,5263132,0
7291192976947704,-2,-1,-1,-1,-1,-1,-1,-2,-1,-2,-1,-2,8951855,3866858,3525723,0
1739195186233398,-1,1,0,2,1,1,0,0,0,0,1,0,12523932,6582507,6483040,1
1555762783469495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-2,10614951,5359958,4253512,0
6054225707700687,2,1,1,0,1,1,1,0,1,1,0,1,13790200,5659883,8141522,1
9125356445768604,-2,-2,-3,-2,-2,-2,-3,-1,-2,-2,-2,-1,5499010,2231922,2849888,0
2459434704552918,-2,-2,-2,-3,-3,-4,-3,-4,-2,-3,-2,-3,3060530,2601135,892669,0
6563298868975446,0,1,0,0,0,-1,0,-1,0,-1,0,0,12800161,6142115,5239308,0
8145764534426928,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-2,-1,8555074,5799886,4373317,0
5279641151250368,0,-1,1,0,0,-1,0,0,0,-1,-1,0,14380223,5894173,5022218,0
4205879221182464,-1,0,-1,0,-2,0,0,-1,-1,0,0,0,9404934,5349384,4269799,0
